Energy,Value,Error,Angle
0.011927,5.690894600109442e-10,0.0451,0 deg
0.0125385,1.878573063007697e-08,0.0908,0 deg
0.0131815,2.112359759948194e-08,0.0891,0 deg
0.013857,2.538889084143318e-08,0.0879,0 deg
0.0145675,2.682805864079007e-08,0.0816,0 deg
0.0153145,2.845977465760347e-08,0.0854,0 deg
0.0160995,2.854257966943055e-08,0.0812,0 deg
0.016925,2.8339757728920946e-08,0.0862,0 deg
0.017793,3.165997671986226e-08,0.077,0 deg
0.0187055,4.075682975362963e-08,0.0689,0 deg
0.0196645,4.07565344902229e-08,0.0664,0 deg
0.0206725,4.2685104786459664e-08,0.0639,0 deg
0.021732,5.1015061211814796e-08,0.0632,0 deg
0.0228465,5.835307382690373e-08,0.0628,0 deg
0.024018,6.423158486997635e-08,0.0551,0 deg
0.025249,7.086089023923994e-08,0.0549,0 deg
0.0265435,7.390144518394801e-08,0.0531,0 deg
0.0279045,8.808059269379705e-08,0.0466,0 deg
0.0293355,9.244913253824004e-08,0.0454,0 deg
0.0308395,9.63759530828072e-08,0.0434,0 deg
0.0324205,1.2347112768509644e-07,0.0398,0 deg
0.034083,1.2971139747936792e-07,0.0366,0 deg
0.0358305,1.4581678431364185e-07,0.0358,0 deg
0.0376675,1.559647155225201e-07,0.0349,0 deg
0.039599,2.018369248985242e-07,0.0309,0 deg
0.0416295,1.7889004856842872e-07,0.0322,0 deg
0.0437635,1.1357184743366841e-07,0.0426,0 deg
0.046007,1.611876052254777e-07,0.035,0 deg
0.048366,1.7269741203676193e-07,0.0346,0 deg
0.050846,2.0096443917487385e-07,0.0308,0 deg
0.053453,2.2279617855544581e-07,0.0299,0 deg
0.0561935,2.4834430100745685e-07,0.0283,0 deg
0.0590745,2.72147430603753e-07,0.0272,0 deg
0.0621035,3.1589111704119527e-07,0.0254,0 deg
0.0652875,3.672808863976807e-07,0.0233,0 deg
0.0686345,3.752895555061991e-07,0.023,0 deg
0.0721535,3.6905452846884814e-07,0.0231,0 deg
0.075853,4.445009968572537e-07,0.0214,0 deg
0.079742,2.1962166155721998e-07,0.0313,0 deg
0.0838305,3.902922537388281e-07,0.0225,0 deg
0.088129,4.567986307211426e-07,0.0207,0 deg
0.0926475,4.968168310669121e-07,0.0201,0 deg
0.0973975,5.690782315793122e-07,0.0191,0 deg
0.102391,6.064269199112487e-07,0.0183,0 deg
0.10764,6.631101016517687e-07,0.0176,0 deg
0.11316,7.238431427697523e-07,0.0164,0 deg
0.11896,5.78058553980239e-07,0.019,0 deg
0.12506,7.419882128790659e-07,0.0167,0 deg
0.131475,7.572182055297546e-07,0.0162,0 deg
0.138215,8.96522525796265e-07,0.0148,0 deg
0.1453,9.911257119982308e-07,0.0141,0 deg
0.15275,9.577151651199591e-07,0.0147,0 deg
0.16058,1.0934200601180517e-06,0.0136,0 deg
0.16881,1.2658988291377849e-06,0.0126,0 deg
0.17747,1.2609479612056042e-06,0.0124,0 deg
0.18657,1.3923649011399297e-06,0.012,0 deg
0.196135,1.5467962785063267e-06,0.0114,0 deg
0.20619,1.775065903148478e-06,0.0106,0 deg
0.21676,1.7482300493992148e-06,0.0108,0 deg
0.227875,2.0025203812060704e-06,0.0101,0 deg
0.23956,1.895478976399651e-06,0.0103,0 deg
0.251845,2.1325572626975074e-06,0.0097,0 deg
0.264755,2.3598223545382215e-06,0.0092,0 deg
0.278325,2.2769401331191004e-06,0.0093,0 deg
0.292595,2.5143847949184473e-06,0.0088,0 deg
0.3076,2.8961122753996838e-06,0.0084,0 deg
0.32337,3.0385259073364007e-06,0.0082,0 deg
0.33995,3.7810564360458584e-06,0.0072,0 deg
0.35738,3.279608276406961e-06,0.0078,0 deg
0.3757,2.9425913559099273e-06,0.0083,0 deg
0.394965,3.96158869958594e-06,0.007,0 deg
0.415215,3.7751724759213746e-06,0.0073,0 deg
0.436505,3.844900730574282e-06,0.0071,0 deg
0.458885,4.414277300532368e-06,0.0064,0 deg
0.48241,4.813546300703897e-06,0.006,0 deg
0.507145,7.277163934461732e-06,0.0049,0 deg
0.533145,6.490477781301457e-06,0.0055,0 deg
0.56048,6.315203927461386e-06,0.0055,0 deg
0.58922,6.12521653414136e-06,0.0057,0 deg
0.61943,6.437570731070286e-06,0.0056,0 deg
0.65119,6.468252580056401e-06,0.0056,0 deg
0.68458,7.486153138793644e-06,0.0052,0 deg
0.719675,7.649045807711864e-06,0.0052,0 deg
0.75657,6.957888596612133e-06,0.0054,0 deg
0.79536,8.536977220514335e-06,0.0049,0 deg
0.83614,7.28426214270295e-06,0.0054,0 deg
0.87901,7.003870442860261e-06,0.0055,0 deg
0.92408,8.164752370921388e-06,0.0049,0 deg
0.97146,8.55019263501108e-06,0.0049,0 deg
1.02127,8.162331419627076e-06,0.0051,0 deg
1.07365,8.0654403954767e-06,0.0051,0 deg
1.1287,9.049793021955294e-06,0.0049,0 deg
1.18655,8.016199971315485e-06,0.0053,0 deg
1.2474,8.663176417792916e-06,0.0051,0 deg
1.31135,8.041002549513645e-06,0.0055,0 deg
1.37855,8.976953897457815e-06,0.0052,0 deg
1.44925,7.893956148842206e-06,0.0057,0 deg
1.52355,7.776453300800303e-06,0.0058,0 deg
1.60165,8.498454062003909e-06,0.0055,0 deg
1.6838,8.464138152944058e-06,0.0058,0 deg
1.77015,6.167685243151851e-06,0.0069,0 deg
1.8609,7.54833097590166e-06,0.0062,0 deg
1.9563,7.133837268228074e-06,0.0066,0 deg
2.0566,6.717427515406698e-06,0.0072,0 deg
2.16205,5.945717519603899e-06,0.008,0 deg
2.2729,5.9262951431822165e-06,0.0083,0 deg
2.3894,4.917162451536281e-06,0.0095,0 deg
2.5119,4.735789893104327e-06,0.01,0 deg
2.6407,4.5161250014804695e-06,0.0105,0 deg
2.7761,3.787510361461156e-06,0.0118,0 deg
2.91845,3.692427306553272e-06,0.0125,0 deg
3.06805,3.105370437991015e-06,0.0138,0 deg
3.22535,2.8681606787440263e-06,0.015,0 deg
3.39075,2.271860877926312e-06,0.0185,0 deg
3.5646,2.154509416871268e-06,0.0188,0 deg
3.74735,1.870861336823746e-06,0.0203,0 deg
3.93945,1.5712252321832178e-06,0.0225,0 deg
4.14145,1.4769867793750164e-06,0.0242,0 deg
4.3538,1.3491094635920873e-06,0.0266,0 deg
4.577,1.1494530446056282e-06,0.0299,0 deg
4.81165,1.0584803494346233e-06,0.0309,0 deg
5.05835,9.583845846017822e-07,0.0335,0 deg
5.3177,9.407879170184038e-07,0.0349,0 deg
5.59035,8.954937682985132e-07,0.0361,0 deg
5.877,8.528707193927479e-07,0.0337,0 deg
6.1783,8.569861310276689e-07,0.0319,0 deg
6.49505,8.385630333136746e-07,0.031,0 deg
6.8281,9.684278115272618e-07,0.0354,0 deg
7.1782,9.718711434034736e-07,0.0312,0 deg
7.5462,9.400431670213681e-07,0.0297,0 deg
7.9331,1.0743832749414417e-06,0.0303,0 deg
8.33985,1.1145078907819854e-06,0.0294,0 deg
8.76745,1.2778603327435166e-06,0.0277,0 deg
9.21695,1.2846727594616822e-06,0.0228,0 deg
9.6895,1.5899670961868628e-06,0.0278,0 deg
10.1863,1.7195845870621662e-06,0.0264,0 deg
10.7085,1.7788065326737827e-06,0.0238,0 deg
11.2575,1.927061083025801e-06,0.0246,0 deg
11.835,2.850759417905559e-06,0.0207,0 deg
12.442,3.9692619568021655e-06,0.0183,0 deg
13.0795,6.608313251529227e-06,0.0143,0 deg
13.75,4.7108473018932885e-05,0.0057,0 deg
14.455,0.0003331436635133795,0.0023,0 deg
15.196,0.0004072923083520881,0.0021,0 deg
15.9755,0.00012891275853581303,0.004,0 deg
16.7945,1.1296095003313903e-05,0.0144,0 deg
17.6555,2.571871011090723e-06,0.0311,0 deg
18.561,5.368601969901366e-07,0.0701,0 deg
19.5125,7.959265136990663e-08,0.1659,0 deg
20.464,1.2038446056398507e-08,0.2796,0 deg
