Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.972800421516266e-08,0.008295927834708951,0.01,0.1,24.9 deg
0.1 - 1,2.0206736394484385e-06,0.0017116231238095917,0.1,1.0,24.9 deg
1 - 3.5,6.144624476923514e-06,0.0016078154290211253,1.0,3.5,24.9 deg
3.5 - 10,1.8221745906845856e-06,0.004773117710689765,3.5,10.0,24.9 deg
10 - 20,1.5505168767069e-05,0.003169428526680932,10.0,20.0,24.9 deg
