Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.6542631113133196e-07,0.005203997677860235,0.01,0.1,12.2 deg
0.1 - 1,3.5064755802364083e-06,0.001144304749499757,0.1,1.0,12.2 deg
1 - 3.5,5.972852158127682e-06,0.001517335569693285,1.0,3.5,12.2 deg
3.5 - 10,9.37014354188569e-07,0.007357654010959439,3.5,10.0,12.2 deg
10 - 20,1.533354513021903e-05,0.0037993200010968996,10.0,20.0,12.2 deg
