Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.255872172035815e-08,0.008747165504697828,0.01,0.1,12.2 deg
0.1 - 1,3.9780162860733353e-07,0.003712031655216994,0.1,1.0,12.2 deg
1 - 3.5,1.4821949935430785e-06,0.0031606834540033007,1.0,3.5,12.2 deg
3.5 - 10,2.1532079075581028e-06,0.0033588476208660564,3.5,10.0,12.2 deg
10 - 20,2.0322668294662064e-05,0.00288223468357102,10.0,20.0,12.2 deg
