Energy,Value,Error,Offset
5.0,0.21323801127771372,0.0061,20 cm
6.0,21.308396375698443,0.0072,20 cm
7.0,19.813600584977205,0.0081,20 cm
8.0,18.95059993207382,0.0089,20 cm
9.0,19.254131016083146,0.0094,20 cm
10.0,18.987568421713554,0.01,20 cm
11.0,19.90889120024402,0.0104,20 cm
12.0,19.4833142360458,0.0109,20 cm
13.0,19.7543292319529,0.0114,20 cm
14.0,21.119455228831235,0.0116,20 cm
15.0,21.37278777096391,0.012,20 cm
16.0,22.23090914868762,0.0122,20 cm
17.0,23.483527935411416,0.0124,20 cm
18.0,24.29721027404298,0.0127,20 cm
19.0,24.9748362922131,0.013,20 cm
20.0,26.88928477822159,0.0129,20 cm
21.0,27.494885963930873,0.0131,20 cm
22.0,29.433782025063845,0.0131,20 cm
23.0,30.910360366712162,0.0132,20 cm
24.0,31.61565296996101,0.0133,20 cm
25.0,33.21934697059291,0.0133,20 cm
26.0,33.81529537254324,0.0135,20 cm
27.0,34.65709149624956,0.0136,20 cm
28.0,33.46683646269088,0.0142,20 cm
29.0,33.299118023617694,0.0144,20 cm
30.0,32.95129410850326,0.0149,20 cm
31.0,29.74941356853054,0.0158,20 cm
32.0,27.41945485053845,0.0167,20 cm
33.0,26.176424505522984,0.0174,20 cm
34.0,28.6122016001324,0.017,20 cm
35.0,30.80265163280926,0.0167,20 cm
36.0,31.53675340140433,0.0167,20 cm
37.0,31.623556197803445,0.0169,20 cm
38.0,45.033331073467416,0.0144,20 cm
39.0,138.45515514768317,0.0084,20 cm
40.0,279.7394626104585,0.006,20 cm
41.0,276.3474288120016,0.0061,20 cm
42.0,107.35862485913437,0.0098,20 cm
43.0,14.452860645974575,0.0264,20 cm
44.0,1.0631540757448927,0.1026,20 cm
5.0,0.01825982243919333,0.0204,40 cm
6.0,1.9431273307981483,0.0233,40 cm
7.0,1.834938388315707,0.0261,40 cm
8.0,1.6962003881505598,0.029,40 cm
9.0,1.5897450677554508,0.0317,40 cm
10.0,1.656806621627741,0.0329,40 cm
11.0,1.697709524126378,0.0344,40 cm
12.0,1.7242227992539496,0.0365,40 cm
13.0,1.723804753866643,0.0379,40 cm
14.0,1.8621613301433368,0.0384,40 cm
15.0,2.140192121557464,0.0377,40 cm
16.0,2.0840886594424672,0.0396,40 cm
17.0,2.2800472128063283,0.0389,40 cm
18.0,2.1889690702465523,0.0412,40 cm
19.0,2.231980803983797,0.042,40 cm
20.0,2.459307819983136,0.0418,40 cm
21.0,2.616674942036502,0.0417,40 cm
22.0,2.67684776757893,0.0429,40 cm
23.0,2.69075944535165,0.0428,40 cm
24.0,2.985247910138245,0.0425,40 cm
25.0,2.864607704113448,0.0442,40 cm
26.0,2.9923219279907767,0.0441,40 cm
27.0,3.066772500032432,0.0447,40 cm
28.0,2.8148097665886733,0.0473,40 cm
29.0,2.853212718657671,0.0476,40 cm
30.0,2.7423553024769127,0.0502,40 cm
31.0,2.6291602874887463,0.0532,40 cm
32.0,2.178785388761363,0.058,40 cm
33.0,2.33349787145469,0.0567,40 cm
34.0,2.787579228994857,0.0545,40 cm
35.0,3.029005202612412,0.0522,40 cm
36.0,3.1146882684458452,0.0527,40 cm
37.0,3.1982292256041123,0.053,40 cm
38.0,5.42499098475711,0.0409,40 cm
39.0,11.070052569406494,0.0288,40 cm
40.0,15.479539154542401,0.0249,40 cm
41.0,11.84269177389631,0.0287,40 cm
42.0,2.942531309347422,0.0578,40 cm
43.0,0.16960669935821346,0.2507,40 cm
44.0,0.03072678570710916,0.5498,40 cm
