Energy,Value,Error,Offset
5 - 10,11.997830498051897,0.0006375230145022339,20 cm
10 - 20,37.12098864614092,0.0005753265849827761,20 cm
20 - 30,58.85216819892294,0.00077510618893794,20 cm
30 - 40,96.59736959379413,0.0011558746535135296,20 cm
40 - 50,171.29668886756727,0.0014713123204048366,20 cm
5 - 10,1.699771420784454,0.000711067203026449,40 cm
10 - 20,4.994649054198336,0.0005124277627737966,40 cm
20 - 30,7.6916003844979794,0.0006789152755538379,40 cm
30 - 40,12.90582687466463,0.0009606813108891904,40 cm
40 - 50,13.866552742308778,0.0015035585129000576,40 cm
