Energy,Value,Error,Offset
5 - 10,141.9190139171273,0.003130211839200821,20 cm
10 - 20,346.50025539187664,0.0029788094320311984,20 cm
20 - 30,491.7107597318538,0.00339811310466185,20 cm
30 - 40,550.0905758547709,0.0039351187572472315,20 cm
40 - 50,744.5859190437703,0.003591332755542765,20 cm
5 - 10,10.817274779916445,0.01114938869672048,40 cm
10 - 20,28.432461181524637,0.010251267102338457,40 cm
20 - 30,37.86226283383631,0.01214379493890011,40 cm
30 - 40,43.64387955382307,0.013932103156819559,40 cm
40 - 50,29.365231336065495,0.018127964226965332,40 cm
