Energy,Value,Error,Offset
5.0,6.7875396578416005,0.001,on-axis
6.0,894.1838961162584,0.001,on-axis
7.0,1064.218465879196,0.0011,on-axis
8.0,1120.7252246728754,0.0011,on-axis
9.0,1247.2594137289768,0.0012,on-axis
10.0,1393.0930299988254,0.0012,on-axis
11.0,1566.9679808244678,0.0012,on-axis
12.0,1679.6194366331906,0.0012,on-axis
13.0,1848.2008455207485,0.0012,on-axis
14.0,2089.113971150871,0.0012,on-axis
15.0,2312.6302263006482,0.0012,on-axis
16.0,2447.933377079325,0.0012,on-axis
17.0,2602.2595320707183,0.0012,on-axis
18.0,2844.2881647351555,0.0012,on-axis
19.0,2960.943733352387,0.0012,on-axis
20.0,3081.2604627391647,0.0012,on-axis
21.0,3312.6963754154035,0.0012,on-axis
22.0,3495.9790485972053,0.0012,on-axis
23.0,3661.609587260669,0.0012,on-axis
24.0,3773.6009170485286,0.0013,on-axis
25.0,3836.804199321637,0.0013,on-axis
26.0,3864.6416093359294,0.0013,on-axis
27.0,3870.9520507187435,0.0013,on-axis
28.0,3765.6274725013586,0.0014,on-axis
29.0,3742.349980174385,0.0014,on-axis
30.0,3681.601396715164,0.0014,on-axis
31.0,3370.80198928376,0.0015,on-axis
32.0,2983.621535012602,0.0016,on-axis
33.0,2734.0840125364516,0.0017,on-axis
34.0,2563.624911077461,0.0018,on-axis
35.0,2471.7691714646653,0.0019,on-axis
36.0,2434.0243323295263,0.0019,on-axis
37.0,2185.3628383640166,0.002,on-axis
38.0,2862.2841150687964,0.0018,on-axis
39.0,13673.661177540598,0.0009,on-axis
40.0,39675.63071113078,0.0005,on-axis
41.0,54174.097418983525,0.0004,on-axis
42.0,33516.30962797954,0.0006,on-axis
43.0,7963.027586438721,0.0012,on-axis
44.0,411.1821703964332,0.0055,on-axis
