Energy,Value,Error,Offset
6.0,0.0824515320809677,0.0015,on-axis
7.0,10.630248285873838,0.0015,on-axis
8.0,9.062063805494791,0.0016,on-axis
9.0,9.282491268009236,0.0016,on-axis
10.0,8.855926664503663,0.0016,on-axis
11.0,9.043315223720606,0.0017,on-axis
12.0,8.469674029958556,0.0017,on-axis
13.0,8.822552616288826,0.0017,on-axis
14.0,9.274386817309265,0.0018,on-axis
15.0,9.539391328631329,0.0017,on-axis
16.0,9.406010384185969,0.0018,on-axis
17.0,9.73752878471508,0.0018,on-axis
18.0,10.095941458695291,0.0019,on-axis
19.0,10.295036196099314,0.0019,on-axis
20.0,10.519425715244402,0.0019,on-axis
21.0,11.159216396757166,0.002,on-axis
22.0,12.203134333733912,0.0019,on-axis
23.0,13.25877683839489,0.0019,on-axis
24.0,14.08351575044551,0.0019,on-axis
25.0,14.945717551778895,0.0019,on-axis
26.0,15.847187621778371,0.0019,on-axis
27.0,16.705975641932834,0.002,on-axis
28.0,17.724436506564476,0.0019,on-axis
29.0,18.624976305111584,0.002,on-axis
30.0,19.692608951551218,0.002,on-axis
31.0,20.706424785068958,0.002,on-axis
32.0,21.75119096718563,0.002,on-axis
33.0,22.860711137421863,0.0021,on-axis
34.0,23.957353794798735,0.0021,on-axis
35.0,25.05318072299264,0.0021,on-axis
36.0,26.353350691839168,0.0021,on-axis
37.0,27.577711297227292,0.0021,on-axis
38.0,28.98233234523344,0.0022,on-axis
39.0,30.3808747889678,0.0022,on-axis
40.0,31.819302859864013,0.0023,on-axis
41.0,33.36957549487096,0.0024,on-axis
42.0,34.93334155705204,0.0024,on-axis
43.0,36.66199591795566,0.0025,on-axis
44.0,38.44351984072863,0.0025,on-axis
46.0,41.177894736642074,0.0023,on-axis
48.0,45.29082385550744,0.0024,on-axis
50.0,49.63770202346626,0.0026,on-axis
52.0,53.653792366698575,0.0027,on-axis
54.0,57.279046461453675,0.0029,on-axis
56.0,63.33844417243681,0.0029,on-axis
58.0,62.95858952818424,0.0031,on-axis
60.0,44.748984191429564,0.0041,on-axis
62.0,57.11040313054014,0.0038,on-axis
64.0,372.91922593761075,0.0025,on-axis
66.0,846.8539275770263,0.002,on-axis
68.0,227.20156675879085,0.0038,on-axis
70.0,6.744864210260319,0.023,on-axis
