Energy,Value,Error,Offset
6.0,0.3300237157512317,0.0065,20 cm
7.0,39.53573222531011,0.0075,20 cm
8.0,34.7007539495177,0.0085,20 cm
9.0,32.88563568101648,0.0094,20 cm
10.0,31.980101643985382,0.0101,20 cm
11.0,31.926495220628258,0.0107,20 cm
12.0,31.71424353310587,0.0112,20 cm
13.0,30.773071921133514,0.0119,20 cm
14.0,33.162559014598195,0.012,20 cm
15.0,33.88929826528828,0.0124,20 cm
16.0,34.257370033118264,0.0128,20 cm
17.0,35.61506753044473,0.013,20 cm
18.0,37.836424328634656,0.0132,20 cm
19.0,38.556077990012206,0.0134,20 cm
20.0,41.40989627126647,0.0134,20 cm
21.0,44.30544632916663,0.0134,20 cm
22.0,46.53523801432797,0.0134,20 cm
23.0,48.0311662917251,0.0135,20 cm
24.0,51.37123608512842,0.0135,20 cm
25.0,55.03724221228851,0.0134,20 cm
26.0,55.681547438086056,0.0135,20 cm
27.0,60.45946397278408,0.0133,20 cm
28.0,63.21553271908565,0.0133,20 cm
29.0,65.55752283962697,0.0133,20 cm
30.0,68.16472656199008,0.0133,20 cm
31.0,69.01257174263638,0.0135,20 cm
32.0,72.15004461924768,0.0135,20 cm
33.0,74.03858286201225,0.0135,20 cm
34.0,75.39988538873212,0.0135,20 cm
35.0,77.13004419023473,0.0137,20 cm
36.0,78.039814046223,0.0138,20 cm
37.0,79.74605125719756,0.0138,20 cm
38.0,81.92289479203905,0.0139,20 cm
39.0,80.81773589950849,0.0142,20 cm
40.0,82.1891848335057,0.0143,20 cm
41.0,82.6862687181247,0.0144,20 cm
42.0,82.67395936320557,0.0146,20 cm
43.0,82.42664684001707,0.0148,20 cm
44.0,85.54202749178172,0.0147,20 cm
46.0,83.95010195722826,0.0108,20 cm
48.0,86.00712318444826,0.0109,20 cm
50.0,84.50469019313451,0.0113,20 cm
52.0,83.08925916935696,0.0116,20 cm
54.0,72.95193622194635,0.0126,20 cm
56.0,68.36214048725932,0.0133,20 cm
58.0,56.69464730024319,0.0148,20 cm
60.0,61.80189095895969,0.0146,20 cm
62.0,68.08240508194265,0.0141,20 cm
64.0,297.1954914972627,0.0069,20 cm
66.0,554.7409772370539,0.0051,20 cm
68.0,100.14014304077321,0.0119,20 cm
70.0,2.198255073503624,0.0793,20 cm
6.0,0.02977845119305928,0.021,40 cm
7.0,3.770174744939602,0.0238,40 cm
8.0,3.285309853942434,0.0271,40 cm
9.0,3.1049123327649597,0.0298,40 cm
10.0,3.2080234031665245,0.0312,40 cm
11.0,3.1648350744829075,0.0328,40 cm
12.0,3.2246932494062364,0.0345,40 cm
13.0,3.139711377893432,0.0369,40 cm
14.0,3.2672463294199026,0.0371,40 cm
15.0,3.4759678040847515,0.0379,40 cm
16.0,3.4210111435520427,0.04,40 cm
17.0,3.7403614770018696,0.0396,40 cm
18.0,3.801470079425761,0.0406,40 cm
19.0,3.764443506030429,0.0422,40 cm
20.0,3.9078597386533036,0.0422,40 cm
21.0,3.9780148991915016,0.0436,40 cm
22.0,4.616829918666351,0.0423,40 cm
23.0,4.732320786263351,0.0426,40 cm
24.0,5.045557929330398,0.0423,40 cm
25.0,4.993313099850117,0.0438,40 cm
26.0,5.143812638274821,0.0437,40 cm
27.0,5.3394342542965365,0.0443,40 cm
28.0,5.767874295470328,0.0431,40 cm
29.0,5.817735015325158,0.0435,40 cm
30.0,5.505647699715455,0.0455,40 cm
31.0,6.2274200474430605,0.0449,40 cm
32.0,5.977567902771165,0.045,40 cm
33.0,5.903971637261312,0.0463,40 cm
34.0,6.602996125096731,0.0452,40 cm
35.0,7.124096155632802,0.0445,40 cm
36.0,6.29231387469967,0.0468,40 cm
37.0,6.195888898411466,0.0481,40 cm
38.0,6.221406284741601,0.0488,40 cm
39.0,6.351680867053517,0.0492,40 cm
40.0,6.075999948157252,0.0518,40 cm
41.0,6.3332707070850995,0.0508,40 cm
42.0,6.311263594603302,0.0512,40 cm
43.0,6.232209946249101,0.0536,40 cm
44.0,6.520275828962659,0.0518,40 cm
46.0,6.206053124674229,0.0393,40 cm
48.0,5.693143683486762,0.0419,40 cm
50.0,5.795846155498452,0.0427,40 cm
52.0,5.008552476653915,0.0459,40 cm
54.0,4.617209476271602,0.0493,40 cm
56.0,3.871683283592056,0.0542,40 cm
58.0,3.571253537171072,0.0591,40 cm
60.0,3.944716197044453,0.0565,40 cm
62.0,4.833908400653625,0.0523,40 cm
64.0,15.835357878880854,0.0291,40 cm
66.0,16.297334031649918,0.0293,40 cm
68.0,1.8498431704455396,0.0883,40 cm
70.0,0.0217312013350559,0.6789,40 cm
