Energy,Value,Error,Offset
6.0,2.903937923145678,0.002,on-axis
7.0,371.3386153349803,0.0022,on-axis
8.0,349.6937992049714,0.0024,on-axis
9.0,352.5253001725438,0.0026,on-axis
10.0,366.39437230328764,0.0027,on-axis
11.0,397.827389244726,0.0028,on-axis
12.0,414.2343363247285,0.0029,on-axis
13.0,440.9833328473223,0.0029,on-axis
14.0,484.30417075172255,0.0029,on-axis
15.0,532.9579593879397,0.0029,on-axis
16.0,569.2910118234964,0.0029,on-axis
17.0,619.9329393558625,0.0029,on-axis
18.0,677.1129112919903,0.0029,on-axis
19.0,723.9247566347207,0.0029,on-axis
20.0,784.8355322205786,0.0029,on-axis
21.0,852.077477247889,0.0029,on-axis
22.0,925.9777627350999,0.0029,on-axis
23.0,993.8031125223696,0.0029,on-axis
24.0,1070.3362946794477,0.0028,on-axis
25.0,1147.5627428433436,0.0028,on-axis
26.0,1215.5694317356215,0.0028,on-axis
27.0,1307.5164588507996,0.0027,on-axis
28.0,1370.7981678924582,0.0027,on-axis
29.0,1440.116822957728,0.0027,on-axis
30.0,1504.5830494121403,0.0027,on-axis
31.0,1557.0715424604678,0.0027,on-axis
32.0,1623.8681500943162,0.0027,on-axis
33.0,1701.510489474165,0.0027,on-axis
34.0,1743.940785340637,0.0027,on-axis
35.0,1798.717849949913,0.0027,on-axis
36.0,1868.5715770307927,0.0027,on-axis
37.0,1935.736704442296,0.0027,on-axis
38.0,1972.1731180142342,0.0027,on-axis
39.0,1994.072380238387,0.0027,on-axis
40.0,2008.0253405644953,0.0028,on-axis
41.0,2068.8940796779243,0.0028,on-axis
42.0,2152.766426489478,0.0028,on-axis
43.0,2191.6536272479393,0.0028,on-axis
44.0,2258.9033616288593,0.0028,on-axis
46.0,2355.834593355602,0.002,on-axis
48.0,2548.7542939790796,0.0019,on-axis
50.0,2637.499741630138,0.002,on-axis
52.0,2674.964108632547,0.002,on-axis
54.0,2624.773161616996,0.002,on-axis
56.0,2482.189926184284,0.0021,on-axis
58.0,2068.625528774959,0.0024,on-axis
60.0,1835.2168831443157,0.0026,on-axis
62.0,1865.7862328278202,0.0026,on-axis
64.0,13130.333592560428,0.001,on-axis
66.0,42848.193991718246,0.0006,on-axis
68.0,14227.465389965377,0.001,on-axis
70.0,373.98831254280765,0.0064,on-axis
