Energy,Value,Error,Offset
6.0,0.010900848053004489,0.0018,on-axis
7.0,1.262985023602686,0.0019,on-axis
8.0,1.0972700660136163,0.0021,on-axis
9.0,1.0107143132844543,0.0022,on-axis
10.0,0.9658741641935076,0.0023,on-axis
11.0,0.960375903055913,0.0025,on-axis
12.0,0.9363005484870067,0.0027,on-axis
13.0,0.9420820733295973,0.0027,on-axis
14.0,0.9776599992469408,0.0028,on-axis
15.0,1.0285352453176402,0.0027,on-axis
16.0,1.0669581326974835,0.0029,on-axis
17.0,1.1201917301130253,0.0029,on-axis
18.0,1.1978079061415317,0.003,on-axis
19.0,1.2565839043285725,0.0031,on-axis
20.0,1.3270019173601868,0.0033,on-axis
21.0,1.4130450506496532,0.0034,on-axis
22.0,1.48492426447481,0.0034,on-axis
23.0,1.5792917072328183,0.0035,on-axis
24.0,1.668196504351899,0.0035,on-axis
25.0,1.757324717791656,0.0035,on-axis
26.0,1.839499952946776,0.0035,on-axis
27.0,1.9369598492420217,0.0035,on-axis
28.0,2.02706833727324,0.0036,on-axis
29.0,2.1095957746287004,0.0035,on-axis
30.0,2.2004862996732006,0.0036,on-axis
31.0,2.2919093038620137,0.0037,on-axis
32.0,2.407846748315125,0.0037,on-axis
33.0,2.5008629152364956,0.0037,on-axis
34.0,2.622215409823937,0.0037,on-axis
35.0,2.731049566099892,0.0037,on-axis
36.0,2.841040415412604,0.0038,on-axis
37.0,2.9262190419807768,0.0038,on-axis
38.0,3.005938101331831,0.0039,on-axis
39.0,3.090067256254501,0.0039,on-axis
40.0,3.2052221918404125,0.0039,on-axis
41.0,3.2942038717976128,0.004,on-axis
42.0,3.430630689959208,0.004,on-axis
43.0,3.5429935265151937,0.0041,on-axis
44.0,3.7289907149032153,0.0042,on-axis
46.0,3.986276128368069,0.0033,on-axis
48.0,4.377483267745989,0.0035,on-axis
50.0,4.737078682033763,0.0036,on-axis
52.0,5.034584639710455,0.0038,on-axis
54.0,5.230214217791464,0.0042,on-axis
56.0,5.277575833567754,0.0045,on-axis
58.0,5.1213234773313285,0.0047,on-axis
60.0,6.228829937346978,0.0041,on-axis
62.0,7.551733394130398,0.0038,on-axis
64.0,37.724696242112195,0.0028,on-axis
66.0,88.80834242947553,0.0021,on-axis
68.0,21.83609033152084,0.0042,on-axis
70.0,0.6073196241880238,0.026,on-axis
