Energy,Value,Error,Offset
5.0,1.9695324179248892,0.0019,on-axis
6.0,218.56713326024718,0.0021,on-axis
7.0,227.1893970188459,0.0023,on-axis
8.0,231.57625628118518,0.0024,on-axis
9.0,251.72979992210867,0.0025,on-axis
10.0,280.0384927482871,0.0025,on-axis
11.0,316.99237229462267,0.0025,on-axis
12.0,345.11004237502067,0.0026,on-axis
13.0,383.19293401590767,0.0026,on-axis
14.0,439.3791795092953,0.0025,on-axis
15.0,494.73661936879387,0.0025,on-axis
16.0,535.9636290126149,0.0025,on-axis
17.0,582.2172401648096,0.0025,on-axis
18.0,641.9527333761469,0.0025,on-axis
19.0,677.2254822744143,0.0025,on-axis
20.0,714.6918605582404,0.0025,on-axis
21.0,774.8610943122409,0.0025,on-axis
22.0,822.2869119439423,0.0025,on-axis
23.0,867.130970084208,0.0025,on-axis
24.0,895.7576453785593,0.0025,on-axis
25.0,916.9689144274078,0.0026,on-axis
26.0,926.0412950181492,0.0026,on-axis
27.0,930.9060593211518,0.0027,on-axis
28.0,911.3595547809373,0.0027,on-axis
29.0,911.7553905659696,0.0028,on-axis
30.0,892.9266804538246,0.0029,on-axis
31.0,828.7388482302651,0.003,on-axis
32.0,742.0398709442793,0.0033,on-axis
33.0,686.0566155573815,0.0034,on-axis
34.0,655.7238523308562,0.0035,on-axis
35.0,656.0509119195956,0.0036,on-axis
36.0,663.9445418086153,0.0036,on-axis
37.0,613.2127387195552,0.0038,on-axis
38.0,807.2071603986132,0.0033,on-axis
39.0,3554.5474901447683,0.0017,on-axis
40.0,9971.558365426237,0.001,on-axis
41.0,13287.57735938969,0.0009,on-axis
42.0,8011.187334390855,0.0012,on-axis
43.0,1858.6984897757563,0.0025,on-axis
44.0,98.25086275941717,0.011,on-axis
