Energy,Value,Error,Offset
6.0,0.0007109709482985181,0.0022,on-axis
7.0,0.08981082675414775,0.0024,on-axis
8.0,0.0733418547317799,0.0025,on-axis
9.0,0.07531882626867246,0.0027,on-axis
10.0,0.07041907448607741,0.0028,on-axis
11.0,0.07179327553518579,0.0029,on-axis
12.0,0.06553832610509833,0.003,on-axis
13.0,0.0691994331649936,0.0031,on-axis
14.0,0.07278069880001597,0.0031,on-axis
15.0,0.07484700794018476,0.0032,on-axis
16.0,0.07311710768737936,0.0033,on-axis
17.0,0.07554174958594931,0.0033,on-axis
18.0,0.07806829651527662,0.0033,on-axis
19.0,0.0793103455153416,0.0035,on-axis
20.0,0.08034870930419909,0.0034,on-axis
21.0,0.0857746652679221,0.0035,on-axis
22.0,0.09385658926402145,0.0034,on-axis
23.0,0.10289783206484458,0.0035,on-axis
24.0,0.10900803645324134,0.0035,on-axis
25.0,0.11465044897984425,0.0034,on-axis
26.0,0.12038281867919029,0.0034,on-axis
27.0,0.12743476957025582,0.0034,on-axis
28.0,0.13542862377498696,0.0035,on-axis
29.0,0.1396251274204397,0.0034,on-axis
30.0,0.14632811050824238,0.0034,on-axis
31.0,0.15316825672136639,0.0037,on-axis
32.0,0.16086076819264764,0.0036,on-axis
33.0,0.1681973031109935,0.0035,on-axis
34.0,0.17492903380533534,0.0035,on-axis
35.0,0.18313870623821646,0.0035,on-axis
36.0,0.1892536042205168,0.0035,on-axis
37.0,0.1976800285592282,0.0035,on-axis
38.0,0.20748682817256858,0.0035,on-axis
39.0,0.21692182823928466,0.0035,on-axis
40.0,0.22672144458800866,0.0035,on-axis
41.0,0.23557612539826042,0.0036,on-axis
42.0,0.24668979254994336,0.0035,on-axis
43.0,0.25689852171935673,0.0035,on-axis
44.0,0.26721090629033784,0.0035,on-axis
46.0,0.28251523165112685,0.0028,on-axis
48.0,0.3049510710385611,0.0028,on-axis
50.0,0.3278036792974501,0.0028,on-axis
52.0,0.3505749614053014,0.0029,on-axis
54.0,0.39258800312318476,0.0029,on-axis
56.0,0.4493087295735864,0.0028,on-axis
58.0,0.39139878676175816,0.0031,on-axis
60.0,0.30119860287470923,0.0036,on-axis
62.0,0.6614521864629465,0.003,on-axis
64.0,2.1668510412096715,0.0022,on-axis
66.0,2.2383096324416054,0.0024,on-axis
68.0,0.35456781783864766,0.0059,on-axis
70.0,0.013637067603517624,0.0342,on-axis
