Energy,Value,Error,Offset
6.0,2.0697319030248357e-05,0.0048,on-axis
7.0,0.0023805344252209423,0.0049,on-axis
8.0,0.002086640411094089,0.0062,on-axis
9.0,0.0019481837831844323,0.0077,on-axis
10.0,0.0018271360841209039,0.0062,on-axis
11.0,0.0017856854362190283,0.0071,on-axis
12.0,0.0017662058148823013,0.0075,on-axis
13.0,0.001738022163960283,0.0078,on-axis
14.0,0.0017770962579683265,0.008,on-axis
15.0,0.0018912243712696868,0.0078,on-axis
16.0,0.0019121138480528283,0.0083,on-axis
17.0,0.002042404493258767,0.0084,on-axis
18.0,0.002131567197458633,0.0092,on-axis
19.0,0.0022590027216203,0.0091,on-axis
20.0,0.0023882848910896427,0.0095,on-axis
21.0,0.0024972451327871467,0.0108,on-axis
22.0,0.0026605107137403247,0.0113,on-axis
23.0,0.002728035807506235,0.0102,on-axis
24.0,0.0028605052386525905,0.0106,on-axis
25.0,0.003046960381572811,0.0108,on-axis
26.0,0.003189692128011027,0.0118,on-axis
27.0,0.0032913863402686053,0.0103,on-axis
28.0,0.003465525548144638,0.0102,on-axis
29.0,0.0036706228404276594,0.0102,on-axis
30.0,0.0036916009390146735,0.0106,on-axis
31.0,0.00385677594791177,0.0106,on-axis
32.0,0.004102561897480489,0.0107,on-axis
33.0,0.004230873655850763,0.0107,on-axis
34.0,0.004452221353491327,0.0108,on-axis
35.0,0.004457501876236626,0.0107,on-axis
36.0,0.004744651725184659,0.011,on-axis
37.0,0.004838538811336565,0.011,on-axis
38.0,0.0048801482751768726,0.0109,on-axis
39.0,0.005142194372276804,0.0111,on-axis
40.0,0.005270084996410201,0.011,on-axis
41.0,0.005488483630640459,0.0109,on-axis
42.0,0.005718423282460811,0.0108,on-axis
43.0,0.005955037734956429,0.011,on-axis
44.0,0.006188037461662116,0.011,on-axis
46.0,0.006565678909467944,0.0083,on-axis
48.0,0.007248420931740383,0.0082,on-axis
50.0,0.007729117690304063,0.0083,on-axis
52.0,0.008459713588156437,0.0083,on-axis
54.0,0.008785906687157135,0.0085,on-axis
56.0,0.00933332383052282,0.0086,on-axis
58.0,0.010507441782841668,0.0085,on-axis
60.0,0.014898964060170784,0.0075,on-axis
62.0,0.02035747504960478,0.0067,on-axis
64.0,0.07583586502172572,0.0042,on-axis
66.0,0.10708685013330929,0.0039,on-axis
68.0,0.01687872649269599,0.01,on-axis
70.0,0.0005197544056908917,0.057,on-axis
