Energy,Value,Error,Offset
6.0,0.3055189390939119,0.0013,on-axis
7.0,36.17914631482421,0.0014,on-axis
8.0,32.09956786755503,0.0014,on-axis
9.0,30.30045863660484,0.0015,on-axis
10.0,29.67791093729077,0.0015,on-axis
11.0,30.469148268968254,0.0016,on-axis
12.0,30.505206236609137,0.0017,on-axis
13.0,31.51704975160474,0.0018,on-axis
14.0,33.68557966775546,0.002,on-axis
15.0,36.36433657460543,0.0021,on-axis
16.0,38.474386401061686,0.0023,on-axis
17.0,41.362897200295734,0.0025,on-axis
18.0,44.9828787621639,0.0027,on-axis
19.0,48.14673176908988,0.0028,on-axis
20.0,52.09043466407766,0.003,on-axis
21.0,56.027481082194136,0.0031,on-axis
22.0,59.919584332839975,0.0032,on-axis
23.0,64.39362208503556,0.0033,on-axis
24.0,68.63690002581197,0.0034,on-axis
25.0,73.26393614883331,0.0035,on-axis
26.0,77.55493858850235,0.0035,on-axis
27.0,82.08407731400689,0.0036,on-axis
28.0,85.78971971185979,0.0036,on-axis
29.0,90.8344290594701,0.0037,on-axis
30.0,94.83961178999265,0.0037,on-axis
31.0,98.33203483305347,0.0038,on-axis
32.0,103.00012830756687,0.0038,on-axis
33.0,107.5593628489046,0.0039,on-axis
34.0,112.09373030146736,0.004,on-axis
35.0,115.45099587568137,0.004,on-axis
36.0,120.76975821597918,0.0041,on-axis
37.0,124.30246390309809,0.0042,on-axis
38.0,127.87304652959708,0.0043,on-axis
39.0,130.50727702925516,0.0044,on-axis
40.0,134.67477129598936,0.0045,on-axis
41.0,138.33368127809845,0.0045,on-axis
42.0,143.12325418972964,0.0047,on-axis
43.0,146.76357833829243,0.0048,on-axis
44.0,155.286855736046,0.0049,on-axis
46.0,163.73726437510476,0.0039,on-axis
48.0,178.9696665258345,0.0041,on-axis
50.0,191.80224023877636,0.0043,on-axis
52.0,200.79135147855254,0.0046,on-axis
54.0,202.94842173817756,0.0049,on-axis
56.0,199.1036308532444,0.0054,on-axis
58.0,174.95352221059068,0.0059,on-axis
60.0,178.74108117436788,0.0055,on-axis
62.0,199.0873825467208,0.0049,on-axis
64.0,1231.3040242675793,0.0031,on-axis
66.0,3627.753746034153,0.002,on-axis
68.0,1093.4023479122761,0.0037,on-axis
70.0,30.222264272766807,0.0227,on-axis
