Cells,Value,Error
Input 1,1.87029e-20,0.005
924.0,3.48316e-21,0.0048
944.0,1.26739e-21,0.0048
Input 4,1.09664e-21,0.0042
Input 5,3.95805e-22,0.0039
Input 6,1.00459e-22,0.0036
Input 7,4.07352e-23,0.0041
Input 8,1.76765e-23,0.0026
Input 9,4.82707e-24,0.0032
1078.0,1.42392e-24,0.0086
