Cells,Value,Error
VV_inboard,0.249511,0.0002
VV_outboard,0.981977,0.0001
VV_3,0.418639,0.0002
VV_2,0.214217,0.0003
VV_4,0.184051,0.0003
VV_1,0.179461,0.0003
