Cells,Energy,Value,Error
Blanket_outboard_m2_2,1.108,7.31747e-08,0.0004
Blanket_outboard_m2_2,1.165,3.94422e-08,0.0005
Blanket_outboard_m2_2,1.225,3.99288e-08,0.0005
Blanket_outboard_m2_2,1.287,3.06862e-08,0.0006
Blanket_outboard_m2_2,1.353,3.16366e-08,0.0006
Blanket_outboard_m2_2,1.423,3.08132e-08,0.0006
Blanket_outboard_m2_2,1.496,2.57488e-08,0.0006
Blanket_outboard_m2_2,1.572,2.48557e-08,0.0006
Blanket_outboard_m2_2,1.653,2.55648e-08,0.0006
Blanket_outboard_m2_2,1.738,2.56027e-08,0.0006
Blanket_outboard_m2_2,1.827,2.38641e-08,0.0007
Blanket_outboard_m2_2,1.921,2.0471e-08,0.0007
Blanket_outboard_m2_2,2.019,1.89932e-08,0.0007
Blanket_outboard_m2_2,2.122,1.84034e-08,0.0007
Blanket_outboard_m2_2,2.231,1.80584e-08,0.0007
Blanket_outboard_m2_2,2.307,1.19133e-08,0.0009
Blanket_outboard_m2_2,2.346,5.38429e-09,0.0012
Blanket_outboard_m2_2,2.365,2.88959e-09,0.0017
Blanket_outboard_m2_2,2.385,3.00027e-09,0.0016
Blanket_outboard_m2_2,2.466,1.01976e-08,0.0009
Blanket_outboard_m2_2,2.592,1.39702e-08,0.0008
Blanket_outboard_m2_2,2.725,1.38669e-08,0.0008
Blanket_outboard_m2_2,2.865,1.2739e-08,0.0009
Blanket_outboard_m2_2,3.012,1.20643e-08,0.0009
Blanket_outboard_m2_2,3.166,1.09193e-08,0.0009
Blanket_outboard_m2_2,3.329,1.0571e-08,0.001
Blanket_outboard_m2_2,3.679,1.89683e-08,0.0008
Blanket_outboard_m2_2,4.066,1.63206e-08,0.0008
Blanket_outboard_m2_2,4.493,1.50267e-08,0.0008
Blanket_outboard_m2_2,4.724,6.98882e-09,0.0012
Blanket_outboard_m2_2,4.966,6.70816e-09,0.0012
Blanket_outboard_m2_2,5.22,6.35036e-09,0.0012
Blanket_outboard_m2_2,5.488,6.12878e-09,0.0013
Blanket_outboard_m2_2,5.77,5.83914e-09,0.0013
Blanket_outboard_m2_2,6.065,5.50567e-09,0.0014
Blanket_outboard_m2_2,6.376,5.32019e-09,0.0014
Blanket_outboard_m2_2,6.592,3.41005e-09,0.0017
Blanket_outboard_m2_2,6.703,1.67517e-09,0.0023
Blanket_outboard_m2_2,7.047,4.81854e-09,0.0015
Blanket_outboard_m2_2,7.408,4.61552e-09,0.0015
Blanket_outboard_m2_2,7.788,4.53701e-09,0.0015
Blanket_outboard_m2_2,8.187,4.34881e-09,0.0016
Blanket_outboard_m2_2,8.607,4.52182e-09,0.0016
Blanket_outboard_m2_2,9.048,5.1929e-09,0.0015
Blanket_outboard_m2_2,9.512,5.5754e-09,0.0014
Blanket_outboard_m2_2,10.0,4.67091e-09,0.0016
Blanket_outboard_m2_2,10.51,5.11309e-09,0.0015
Blanket_outboard_m2_2,11.05,5.39499e-09,0.0015
Blanket_outboard_m2_2,11.62,4.66753e-09,0.0016
Blanket_outboard_m2_2,12.21,5.73064e-09,0.0014
Blanket_outboard_m2_2,12.52,5.65013e-09,0.0014
Blanket_outboard_m2_2,12.84,5.82179e-09,0.0014
Blanket_outboard_m2_2,13.5,3.08473e-08,0.0006
Blanket_outboard_m2_2,13.84,3.11594e-08,0.0006
Blanket_outboard_m2_2,14.19,3.40133e-07,0.0002
Blanket_outboard_m2_2,14.55,0.0,0.0
Blanket_outboard_m2_2,14.92,0.0,0.0
Blanket_outboard_m2_2,15.68,0.0,0.0
Blanket_outboard_m2_2,16.49,0.0,0.0
Blanket_outboard_m2_2,16.9,0.0,0.0
Blanket_outboard_m2_2,17.33,0.0,0.0
Blanket_outboard_m2_2,19.64,0.0,0.0
Blanket_outboard_m2_1,1e-07,4.78731e-08,0.0003
Blanket_outboard_m2_1,4.14e-07,9.27766e-08,0.0002
Blanket_outboard_m2_1,5.316e-07,2.21257e-08,0.0004
Blanket_outboard_m2_1,6.826e-07,2.40432e-08,0.0004
Blanket_outboard_m2_1,8.764e-07,2.59392e-08,0.0004
Blanket_outboard_m2_1,1.125e-06,2.77841e-08,0.0003
Blanket_outboard_m2_1,1.445e-06,2.968e-08,0.0003
Blanket_outboard_m2_1,1.855e-06,3.13763e-08,0.0003
Blanket_outboard_m2_1,2.382e-06,3.30881e-08,0.0003
Blanket_outboard_m2_1,3.059e-06,3.46652e-08,0.0003
Blanket_outboard_m2_1,3.928e-06,3.59968e-08,0.0003
Blanket_outboard_m2_1,5.043e-06,3.74603e-08,0.0003
Blanket_outboard_m2_1,6.476e-06,3.91784e-08,0.0003
Blanket_outboard_m2_1,8.315e-06,4.03271e-08,0.0003
Blanket_outboard_m2_1,1.068e-05,4.17089e-08,0.0003
Blanket_outboard_m2_1,1.371e-05,4.243e-08,0.0003
Blanket_outboard_m2_1,1.76e-05,4.3717e-08,0.0003
Blanket_outboard_m2_1,2.26e-05,4.45794e-08,0.0003
Blanket_outboard_m2_1,2.902e-05,4.51904e-08,0.0003
Blanket_outboard_m2_1,3.727e-05,4.5023e-08,0.0003
Blanket_outboard_m2_1,4.785e-05,4.23108e-08,0.0003
Blanket_outboard_m2_1,6.144e-05,4.95765e-08,0.0003
Blanket_outboard_m2_1,7.889e-05,5.02559e-08,0.0003
Blanket_outboard_m2_1,0.0001013,5.13661e-08,0.0003
Blanket_outboard_m2_1,0.0001301,5.14671e-08,0.0003
Blanket_outboard_m2_1,0.000167,5.03602e-08,0.0003
Blanket_outboard_m2_1,0.0002145,5.67344e-08,0.0003
Blanket_outboard_m2_1,0.0002754,6.19521e-08,0.0003
Blanket_outboard_m2_1,0.0003536,4.12891e-08,0.0003
Blanket_outboard_m2_1,0.000454,4.43864e-08,0.0003
Blanket_outboard_m2_1,0.0005829,5.54888e-08,0.0003
Blanket_outboard_m2_1,0.0007485,5.81212e-08,0.0003
Blanket_outboard_m2_1,0.0009611,5.99118e-08,0.0003
Blanket_outboard_m2_1,0.001234,5.41834e-08,0.0003
Blanket_outboard_m2_1,0.001585,6.6101e-08,0.0003
Blanket_outboard_m2_1,0.002035,7.33585e-08,0.0003
Blanket_outboard_m2_1,0.002249,2.55035e-08,0.0003
Blanket_outboard_m2_1,0.002485,1.73329e-08,0.0003
Blanket_outboard_m2_1,0.002613,9.22128e-09,0.0004
Blanket_outboard_m2_1,0.002747,1.10221e-08,0.0004
Blanket_outboard_m2_1,0.003035,2.59324e-08,0.0004
Blanket_outboard_m2_1,0.003355,2.81443e-08,0.0003
Blanket_outboard_m2_1,0.003707,2.79387e-08,0.0003
Blanket_outboard_m2_1,0.004307,3.52246e-08,0.0003
Blanket_outboard_m2_1,0.005531,6.43138e-08,0.0003
Blanket_outboard_m2_1,0.007102,6.40719e-08,0.0003
Blanket_outboard_m2_1,0.009119,4.33839e-08,0.0003
Blanket_outboard_m2_1,0.01059,4.11292e-08,0.0003
Blanket_outboard_m2_1,0.01171,3.19995e-08,0.0004
Blanket_outboard_m2_1,0.01503,6.83848e-08,0.0003
Blanket_outboard_m2_1,0.0193,5.42693e-08,0.0003
Blanket_outboard_m2_1,0.02187,3.72643e-08,0.0004
Blanket_outboard_m2_1,0.02358,2.85145e-08,0.0005
Blanket_outboard_m2_1,0.02418,1.17009e-08,0.0007
Blanket_outboard_m2_1,0.02479,1.58558e-08,0.0006
Blanket_outboard_m2_1,0.02606,3.70536e-08,0.0004
Blanket_outboard_m2_1,0.027,1.48294e-08,0.0005
Blanket_outboard_m2_1,0.0285,4.8202e-09,0.0004
Blanket_outboard_m2_1,0.03183,1.77492e-08,0.0004
Blanket_outboard_m2_1,0.03431,1.95909e-08,0.0004
Blanket_outboard_m2_1,0.04087,5.20821e-08,0.0004
Blanket_outboard_m2_1,0.04631,4.76624e-08,0.0004
Blanket_outboard_m2_1,0.05248,4.36413e-08,0.0004
Blanket_outboard_m2_1,0.05656,2.49707e-08,0.0005
Blanket_outboard_m2_1,0.06738,6.93538e-08,0.0004
Blanket_outboard_m2_1,0.07202,3.22002e-08,0.0004
Blanket_outboard_m2_1,0.0795,3.98969e-08,0.0004
Blanket_outboard_m2_1,0.0825,3.05365e-08,0.0005
Blanket_outboard_m2_1,0.08652,1.36257e-08,0.0005
Blanket_outboard_m2_1,0.09804,5.10545e-08,0.0004
Blanket_outboard_m2_1,0.1111,4.74117e-08,0.0004
Blanket_outboard_m2_1,0.1168,2.4374e-08,0.0005
Blanket_outboard_m2_1,0.1228,2.82365e-08,0.0005
Blanket_outboard_m2_1,0.1291,3.39724e-08,0.0005
Blanket_outboard_m2_1,0.1357,3.82945e-08,0.0005
Blanket_outboard_m2_1,0.1426,3.03863e-08,0.0005
Blanket_outboard_m2_1,0.15,1.71407e-08,0.0005
Blanket_outboard_m2_1,0.1576,2.72393e-08,0.0005
Blanket_outboard_m2_1,0.1657,2.78977e-08,0.0005
Blanket_outboard_m2_1,0.1742,2.82687e-08,0.0005
Blanket_outboard_m2_1,0.1832,4.03216e-08,0.0004
Blanket_outboard_m2_1,0.1925,2.69309e-08,0.0005
Blanket_outboard_m2_1,0.2024,2.40845e-08,0.0005
Blanket_outboard_m2_1,0.2128,2.87938e-08,0.0005
Blanket_outboard_m2_1,0.2237,3.27436e-08,0.0005
Blanket_outboard_m2_1,0.2352,3.18469e-08,0.0005
Blanket_outboard_m2_1,0.2472,3.19821e-08,0.0005
Blanket_outboard_m2_1,0.2732,8.08617e-08,0.0004
Blanket_outboard_m2_1,0.2872,3.01473e-08,0.0005
Blanket_outboard_m2_1,0.2945,1.9165e-08,0.0006
Blanket_outboard_m2_1,0.2972,8.59435e-09,0.0009
Blanket_outboard_m2_1,0.2985,4.50764e-09,0.0013
Blanket_outboard_m2_1,0.302,1.30941e-08,0.0008
Blanket_outboard_m2_1,0.3337,8.80172e-08,0.0004
Blanket_outboard_m2_1,0.3688,9.1697e-08,0.0004
Blanket_outboard_m2_1,0.3877,4.83867e-08,0.0004
Blanket_outboard_m2_1,0.4076,3.15338e-08,0.0004
Blanket_outboard_m2_1,0.4505,6.535e-08,0.0004
Blanket_outboard_m2_1,0.4979,8.15455e-08,0.0004
Blanket_outboard_m2_1,0.5234,4.42805e-08,0.0005
Blanket_outboard_m2_1,0.5502,4.56692e-08,0.0005
Blanket_outboard_m2_1,0.5784,4.99298e-08,0.0005
Blanket_outboard_m2_1,0.6081,6.08484e-08,0.0005
Blanket_outboard_m2_1,0.6393,5.53134e-08,0.0004
Blanket_outboard_m2_1,0.6721,5.77244e-08,0.0004
Blanket_outboard_m2_1,0.7065,5.52828e-08,0.0004
Blanket_outboard_m2_1,0.7427,4.97431e-08,0.0004
Blanket_outboard_m2_1,0.7808,3.99212e-08,0.0005
Blanket_outboard_m2_1,0.8209,4.22711e-08,0.0005
Blanket_outboard_m2_1,0.8629,4.37593e-08,0.0005
Blanket_outboard_m2_1,0.9072,3.89531e-08,0.0005
Blanket_outboard_m2_1,0.9617,4.85124e-08,0.0005
Blanket_outboard_m2_1,1.003,2.7963e-08,0.0006
Blanket_outboard_m2_1,1.108,7.32254e-08,0.0004
Blanket_outboard_m2_1,1.165,3.94812e-08,0.0005
Blanket_outboard_m2_1,1.225,3.99792e-08,0.0005
Blanket_outboard_m2_1,1.287,3.07277e-08,0.0006
Blanket_outboard_m2_1,1.353,3.16508e-08,0.0006
Blanket_outboard_m2_1,1.423,3.0858e-08,0.0006
Blanket_outboard_m2_1,1.496,2.57869e-08,0.0006
Blanket_outboard_m2_1,1.572,2.48782e-08,0.0006
Blanket_outboard_m2_1,1.653,2.56001e-08,0.0006
Blanket_outboard_m2_1,1.738,2.56293e-08,0.0006
Blanket_outboard_m2_1,1.827,2.38835e-08,0.0007
Blanket_outboard_m2_1,1.921,2.05109e-08,0.0007
Blanket_outboard_m2_1,2.019,1.90322e-08,0.0007
Blanket_outboard_m2_1,2.122,1.84457e-08,0.0007
Blanket_outboard_m2_1,2.231,1.80939e-08,0.0007
Blanket_outboard_m2_1,2.307,1.19203e-08,0.0009
Blanket_outboard_m2_1,2.346,5.39794e-09,0.0012
Blanket_outboard_m2_1,2.365,2.90386e-09,0.0017
Blanket_outboard_m2_1,2.385,3.00375e-09,0.0016
Blanket_outboard_m2_1,2.466,1.02172e-08,0.0009
Blanket_outboard_m2_1,2.592,1.39965e-08,0.0008
Blanket_outboard_m2_1,2.725,1.38663e-08,0.0008
Blanket_outboard_m2_1,2.865,1.27646e-08,0.0009
Blanket_outboard_m2_1,3.012,1.20919e-08,0.0009
Blanket_outboard_m2_1,3.166,1.0948e-08,0.0009
Blanket_outboard_m2_1,3.329,1.05898e-08,0.0009
Blanket_outboard_m2_1,3.679,1.90259e-08,0.0008
Blanket_outboard_m2_1,4.066,1.63547e-08,0.0008
Blanket_outboard_m2_1,4.493,1.5058e-08,0.0008
Blanket_outboard_m2_1,4.724,6.98545e-09,0.0012
Blanket_outboard_m2_1,4.966,6.70376e-09,0.0012
Blanket_outboard_m2_1,5.22,6.35594e-09,0.0012
Blanket_outboard_m2_1,5.488,6.13619e-09,0.0013
Blanket_outboard_m2_1,5.77,5.82937e-09,0.0013
Blanket_outboard_m2_1,6.065,5.51635e-09,0.0014
Blanket_outboard_m2_1,6.376,5.32839e-09,0.0014
Blanket_outboard_m2_1,6.592,3.42212e-09,0.0017
Blanket_outboard_m2_1,6.703,1.66629e-09,0.0023
Blanket_outboard_m2_1,7.047,4.83101e-09,0.0015
Blanket_outboard_m2_1,7.408,4.61886e-09,0.0015
Blanket_outboard_m2_1,7.788,4.54979e-09,0.0015
Blanket_outboard_m2_1,8.187,4.33431e-09,0.0016
Blanket_outboard_m2_1,8.607,4.51741e-09,0.0016
Blanket_outboard_m2_1,9.048,5.19802e-09,0.0015
Blanket_outboard_m2_1,9.512,5.55772e-09,0.0014
Blanket_outboard_m2_1,10.0,4.65934e-09,0.0016
Blanket_outboard_m2_1,10.51,5.09225e-09,0.0015
Blanket_outboard_m2_1,11.05,5.40779e-09,0.0015
Blanket_outboard_m2_1,11.62,4.67256e-09,0.0016
Blanket_outboard_m2_1,12.21,5.75505e-09,0.0014
Blanket_outboard_m2_1,12.52,5.64301e-09,0.0014
Blanket_outboard_m2_1,12.84,5.83869e-09,0.0014
Blanket_outboard_m2_1,13.5,3.09009e-08,0.0006
Blanket_outboard_m2_1,13.84,3.11773e-08,0.0006
Blanket_outboard_m2_1,14.19,3.4027e-07,0.0002
Blanket_outboard_m2_1,14.55,0.0,0.0
Blanket_outboard_m2_1,14.92,0.0,0.0
Blanket_outboard_m2_1,15.68,0.0,0.0
Blanket_outboard_m2_1,16.49,0.0,0.0
Blanket_outboard_m2_1,16.9,0.0,0.0
Blanket_outboard_m2_1,17.33,0.0,0.0
Blanket_outboard_m2_1,19.64,0.0,0.0
