Cells,Energy,Value,Error
PF_coil_1,16.49,6.82901e-15,1.0
PF_coil_1,16.9,0.0,0.0
PF_coil_1,17.33,9.94165e-16,1.0
PF_coil_1,19.64,9.37819e-16,1.0
PF_coil_2,1e-07,0.0,0.0
PF_coil_2,4.14e-07,0.0,0.0
PF_coil_2,5.316e-07,0.0,0.0
PF_coil_2,6.826e-07,0.0,0.0
PF_coil_2,8.764e-07,0.0,0.0
PF_coil_2,1.125e-06,0.0,0.0
PF_coil_2,1.445e-06,0.0,0.0
PF_coil_2,1.855e-06,0.0,0.0
PF_coil_2,2.382e-06,0.0,0.0
PF_coil_2,3.059e-06,0.0,0.0
PF_coil_2,3.928e-06,0.0,0.0
PF_coil_2,5.043e-06,0.0,0.0
PF_coil_2,6.476e-06,0.0,0.0
PF_coil_2,8.315e-06,0.0,0.0
PF_coil_2,1.068e-05,0.0,0.0
PF_coil_2,1.371e-05,0.0,0.0
PF_coil_2,1.76e-05,0.0,0.0
PF_coil_2,2.26e-05,0.0,0.0
PF_coil_2,2.902e-05,0.0,0.0
PF_coil_2,3.727e-05,0.0,0.0
PF_coil_2,4.785e-05,0.0,0.0
PF_coil_2,6.144e-05,0.0,0.0
PF_coil_2,7.889e-05,0.0,0.0
PF_coil_2,0.0001013,0.0,0.0
PF_coil_2,0.0001301,0.0,0.0
PF_coil_2,0.000167,0.0,0.0
PF_coil_2,0.0002145,0.0,0.0
PF_coil_2,0.0002754,0.0,0.0
PF_coil_2,0.0003536,0.0,0.0
PF_coil_2,0.000454,0.0,0.0
PF_coil_2,0.0005829,0.0,0.0
PF_coil_2,0.0007485,0.0,0.0
PF_coil_2,0.0009611,0.0,0.0
PF_coil_2,0.001234,1.08761e-16,0.009
PF_coil_2,0.001585,2.2471e-16,0.0084
PF_coil_2,0.002035,4.12632e-16,0.0083
PF_coil_2,0.002249,2.53765e-16,0.0127
PF_coil_2,0.002485,3.63474e-16,0.012
PF_coil_2,0.002613,1.96909e-16,0.0175
PF_coil_2,0.002747,2.182e-16,0.0179
PF_coil_2,0.003035,5.41158e-16,0.0127
PF_coil_2,0.003355,6.97763e-16,0.0129
PF_coil_2,0.003707,9.07719e-16,0.0128
PF_coil_2,0.004307,1.85849e-15,0.0107
PF_coil_2,0.005531,1.31434e-14,0.006
PF_coil_2,0.007102,4.56032e-14,0.004
PF_coil_2,0.009119,4.13965e-14,0.0036
PF_coil_2,0.01059,2.91771e-15,0.0109
PF_coil_2,0.01171,2.68665e-15,0.0132
PF_coil_2,0.01503,1.11402e-14,0.0086
PF_coil_2,0.0193,4.02612e-14,0.0065
PF_coil_2,0.02187,2.16176e-14,0.0106
PF_coil_2,0.02358,1.30467e-14,0.0157
PF_coil_2,0.02418,4.98033e-15,0.0265
PF_coil_2,0.02479,5.18302e-15,0.0273
PF_coil_2,0.02606,1.16153e-14,0.0191
PF_coil_2,0.027,9.19493e-15,0.0226
PF_coil_2,0.0285,1.6262e-14,0.018
PF_coil_2,0.03183,4.20211e-14,0.0131
PF_coil_2,0.03431,3.69757e-14,0.0156
PF_coil_2,0.04087,1.2196e-13,0.0107
PF_coil_2,0.04631,1.34462e-13,0.0124
PF_coil_2,0.05248,1.96357e-13,0.0123
PF_coil_2,0.05656,1.73744e-13,0.0149
PF_coil_2,0.06738,7.91522e-13,0.0088
PF_coil_2,0.07202,6.18321e-13,0.011
PF_coil_2,0.0795,1.60842e-12,0.0078
PF_coil_2,0.0825,9.59767e-13,0.0107
PF_coil_2,0.08652,1.60367e-12,0.0087
PF_coil_2,0.09804,7.14494e-12,0.005
PF_coil_2,0.1111,1.28941e-11,0.0044
PF_coil_2,0.1168,7.16922e-12,0.0058
PF_coil_2,0.1228,8.5342e-12,0.0056
PF_coil_2,0.1291,1.00599e-11,0.0054
PF_coil_2,0.1357,1.08278e-11,0.0054
PF_coil_2,0.1426,1.19264e-11,0.0053
PF_coil_2,0.15,1.34121e-11,0.0052
PF_coil_2,0.1576,1.40886e-11,0.0052
PF_coil_2,0.1657,1.64368e-11,0.005
PF_coil_2,0.1742,1.65119e-11,0.0052
PF_coil_2,0.1832,1.77704e-11,0.0051
PF_coil_2,0.1925,1.86975e-11,0.0051
PF_coil_2,0.2024,1.83362e-11,0.0052
PF_coil_2,0.2128,1.8934e-11,0.0052
PF_coil_2,0.2237,1.83329e-11,0.0054
PF_coil_2,0.2352,1.84472e-11,0.0055
PF_coil_2,0.2472,1.84602e-11,0.0056
PF_coil_2,0.2732,3.61684e-11,0.0043
PF_coil_2,0.2872,2.03844e-11,0.0055
PF_coil_2,0.2945,8.64378e-12,0.0082
PF_coil_2,0.2972,3.09227e-12,0.0136
PF_coil_2,0.2985,1.49947e-12,0.0193
PF_coil_2,0.302,4.05869e-12,0.0119
PF_coil_2,0.3337,3.47111e-11,0.0046
PF_coil_2,0.3688,3.42883e-11,0.0047
PF_coil_2,0.3877,1.66688e-11,0.0065
PF_coil_2,0.4076,1.51816e-11,0.0068
PF_coil_2,0.4505,3.01525e-11,0.0052
PF_coil_2,0.4979,3.19785e-11,0.0051
PF_coil_2,0.5234,7.18305e-11,0.0042
PF_coil_2,0.5502,9.92285e-12,0.0088
PF_coil_2,0.5784,9.80512e-12,0.009
PF_coil_2,0.6081,9.61217e-12,0.0091
PF_coil_2,0.6393,1.07299e-11,0.0088
PF_coil_2,0.6721,1.1016e-11,0.0088
PF_coil_2,0.7065,9.1679e-12,0.0097
PF_coil_2,0.7427,9.9221e-12,0.0095
PF_coil_2,0.7808,1.08857e-11,0.0092
PF_coil_2,0.8209,1.06584e-11,0.0094
PF_coil_2,0.8629,1.46346e-11,0.0081
PF_coil_2,0.9072,9.45961e-12,0.0101
PF_coil_2,0.9617,9.65717e-12,0.0102
PF_coil_2,1.003,7.93995e-12,0.0113
PF_coil_2,1.108,1.45598e-11,0.0087
PF_coil_2,1.165,7.77913e-12,0.0118
PF_coil_2,1.225,7.71468e-12,0.0121
PF_coil_2,1.287,7.95498e-12,0.012
PF_coil_2,1.353,8.14639e-12,0.0121
PF_coil_2,1.423,7.85235e-12,0.0123
PF_coil_2,1.496,8.094e-12,0.0124
PF_coil_2,1.572,8.10549e-12,0.0125
PF_coil_2,1.653,8.08239e-12,0.0126
PF_coil_2,1.738,8.51293e-12,0.0123
PF_coil_2,1.827,8.56619e-12,0.0123
PF_coil_2,1.921,8.57964e-12,0.0128
PF_coil_2,2.019,7.81297e-12,0.0133
PF_coil_2,2.122,7.33964e-12,0.0139
PF_coil_2,2.231,8.25567e-12,0.0132
PF_coil_2,2.307,5.11087e-12,0.0169
PF_coil_2,2.346,2.54285e-12,0.0248
PF_coil_2,2.365,1.0896e-12,0.0363
PF_coil_2,2.385,1.31744e-12,0.0335
PF_coil_2,2.466,5.01666e-12,0.0171
PF_coil_2,2.592,7.86907e-12,0.0138
PF_coil_2,2.725,7.71278e-12,0.0144
PF_coil_2,2.865,7.52709e-12,0.0145
PF_coil_2,3.012,7.34959e-12,0.0148
PF_coil_2,3.166,7.48864e-12,0.0147
PF_coil_2,3.329,7.80655e-12,0.0147
PF_coil_2,3.679,1.61631e-11,0.0103
PF_coil_2,4.066,1.59417e-11,0.0105
PF_coil_2,4.493,1.69187e-11,0.0103
PF_coil_2,4.724,7.62936e-12,0.0151
PF_coil_2,4.966,7.29703e-12,0.0156
PF_coil_2,5.22,8.38467e-12,0.0146
PF_coil_2,5.488,1.09e-11,0.0131
PF_coil_2,5.77,1.07439e-11,0.0131
PF_coil_2,6.065,1.05425e-11,0.013
PF_coil_2,6.376,6.8038e-12,0.0162
PF_coil_2,6.592,6.92487e-12,0.0163
PF_coil_2,6.703,6.65565e-12,0.0168
PF_coil_2,7.047,8.88386e-12,0.0142
PF_coil_2,7.408,1.94115e-11,0.0099
PF_coil_2,7.788,2.65428e-11,0.0084
PF_coil_2,8.187,2.02156e-11,0.0095
PF_coil_2,8.607,4.24738e-12,0.0204
PF_coil_2,9.048,7.12943e-12,0.0158
PF_coil_2,9.512,9.58919e-13,0.0418
PF_coil_2,10.0,1.17947e-12,0.0386
PF_coil_2,10.51,1.3812e-13,0.1077
PF_coil_2,11.05,9.04838e-15,0.3275
PF_coil_2,11.62,2.35253e-15,0.6658
PF_coil_2,12.21,1.01994e-15,1.0
PF_coil_2,12.52,1.28506e-15,1.0
PF_coil_2,12.84,1.55338e-16,1.0
PF_coil_2,13.5,0.0,0.0
PF_coil_2,13.84,0.0,0.0
PF_coil_2,14.19,0.0,0.0
PF_coil_2,14.55,0.0,0.0
PF_coil_2,14.92,0.0,0.0
PF_coil_2,15.68,0.0,0.0
PF_coil_2,16.49,0.0,0.0
PF_coil_2,16.9,0.0,0.0
PF_coil_2,17.33,0.0,0.0
PF_coil_2,19.64,0.0,0.0
PF_coil_3,1e-07,0.0,0.0
PF_coil_3,4.14e-07,0.0,0.0
PF_coil_3,5.316e-07,0.0,0.0
PF_coil_3,6.826e-07,0.0,0.0
PF_coil_3,8.764e-07,0.0,0.0
PF_coil_3,1.125e-06,0.0,0.0
PF_coil_3,1.445e-06,0.0,0.0
PF_coil_3,1.855e-06,0.0,0.0
PF_coil_3,2.382e-06,0.0,0.0
PF_coil_3,3.059e-06,0.0,0.0
PF_coil_3,3.928e-06,0.0,0.0
PF_coil_3,5.043e-06,0.0,0.0
PF_coil_3,6.476e-06,0.0,0.0
PF_coil_3,8.315e-06,0.0,0.0
PF_coil_3,1.068e-05,0.0,0.0
PF_coil_3,1.371e-05,0.0,0.0
PF_coil_3,1.76e-05,0.0,0.0
PF_coil_3,2.26e-05,0.0,0.0
PF_coil_3,2.902e-05,0.0,0.0
PF_coil_3,3.727e-05,0.0,0.0
PF_coil_3,4.785e-05,0.0,0.0
PF_coil_3,6.144e-05,0.0,0.0
PF_coil_3,7.889e-05,0.0,0.0
PF_coil_3,0.0001013,0.0,0.0
PF_coil_3,0.0001301,0.0,0.0
PF_coil_3,0.000167,0.0,0.0
PF_coil_3,0.0002145,0.0,0.0
PF_coil_3,0.0002754,0.0,0.0
PF_coil_3,0.0003536,0.0,0.0
PF_coil_3,0.000454,0.0,0.0
PF_coil_3,0.0005829,0.0,0.0
PF_coil_3,0.0007485,0.0,0.0
PF_coil_3,0.0009611,0.0,0.0
PF_coil_3,0.001234,6.81807e-16,0.0042
PF_coil_3,0.001585,1.39622e-15,0.0039
PF_coil_3,0.002035,2.6097e-15,0.0039
PF_coil_3,0.002249,1.58104e-15,0.006
PF_coil_3,0.002485,2.275e-15,0.0056
PF_coil_3,0.002613,1.2141e-15,0.0083
PF_coil_3,0.002747,1.38978e-15,0.0084
PF_coil_3,0.003035,3.28574e-15,0.006
PF_coil_3,0.003355,4.35894e-15,0.006
PF_coil_3,0.003707,5.61541e-15,0.006
PF_coil_3,0.004307,1.18596e-14,0.005
PF_coil_3,0.005531,8.26738e-14,0.0028
PF_coil_3,0.007102,2.88186e-13,0.0019
PF_coil_3,0.009119,2.60473e-13,0.0017
PF_coil_3,0.01059,1.80719e-14,0.0051
PF_coil_3,0.01171,1.67558e-14,0.0061
PF_coil_3,0.01503,7.03964e-14,0.004
PF_coil_3,0.0193,2.53273e-13,0.003
PF_coil_3,0.02187,1.33905e-13,0.0049
PF_coil_3,0.02358,7.91281e-14,0.0073
PF_coil_3,0.02418,3.0599e-14,0.0126
PF_coil_3,0.02479,3.25219e-14,0.0126
PF_coil_3,0.02606,7.21605e-14,0.0089
PF_coil_3,0.027,5.8049e-14,0.0107
PF_coil_3,0.0285,9.87672e-14,0.0086
PF_coil_3,0.03183,2.55698e-13,0.0062
PF_coil_3,0.03431,2.29786e-13,0.0074
PF_coil_3,0.04087,7.62375e-13,0.005
PF_coil_3,0.04631,8.3633e-13,0.0058
PF_coil_3,0.05248,1.2487e-12,0.0057
PF_coil_3,0.05656,1.09597e-12,0.0069
PF_coil_3,0.06738,4.95434e-12,0.0041
PF_coil_3,0.07202,3.79393e-12,0.0052
PF_coil_3,0.0795,1.02126e-11,0.0036
PF_coil_3,0.0825,6.01588e-12,0.0049
PF_coil_3,0.08652,1.02457e-11,0.0041
PF_coil_3,0.09804,4.52855e-11,0.0023
PF_coil_3,0.1111,8.14779e-11,0.002
PF_coil_3,0.1168,4.57458e-11,0.0027
PF_coil_3,0.1228,5.43193e-11,0.0026
PF_coil_3,0.1291,6.42688e-11,0.0025
PF_coil_3,0.1357,6.85992e-11,0.0025
PF_coil_3,0.1426,7.60148e-11,0.0025
PF_coil_3,0.15,8.46297e-11,0.0025
PF_coil_3,0.1576,8.96698e-11,0.0025
PF_coil_3,0.1657,1.03568e-10,0.0024
PF_coil_3,0.1742,1.04512e-10,0.0024
PF_coil_3,0.1832,1.11853e-10,0.0024
PF_coil_3,0.1925,1.18785e-10,0.0024
PF_coil_3,0.2024,1.16049e-10,0.0025
PF_coil_3,0.2128,1.20392e-10,0.0025
PF_coil_3,0.2237,1.16391e-10,0.0025
PF_coil_3,0.2352,1.18068e-10,0.0026
PF_coil_3,0.2472,1.16505e-10,0.0026
PF_coil_3,0.2732,2.30564e-10,0.002
PF_coil_3,0.2872,1.29572e-10,0.0026
PF_coil_3,0.2945,5.46005e-11,0.0038
PF_coil_3,0.2972,1.97873e-11,0.0062
PF_coil_3,0.2985,9.52221e-12,0.009
PF_coil_3,0.302,2.55859e-11,0.0055
PF_coil_3,0.3337,2.19342e-10,0.0022
PF_coil_3,0.3688,2.16935e-10,0.0022
PF_coil_3,0.3877,1.05219e-10,0.0031
PF_coil_3,0.4076,9.67623e-11,0.0032
PF_coil_3,0.4505,1.92659e-10,0.0024
PF_coil_3,0.4979,2.02887e-10,0.0024
PF_coil_3,0.5234,4.44582e-10,0.002
PF_coil_3,0.5502,6.36654e-11,0.0041
PF_coil_3,0.5784,6.32863e-11,0.0042
PF_coil_3,0.6081,6.20169e-11,0.0043
PF_coil_3,0.6393,6.8796e-11,0.0041
PF_coil_3,0.6721,7.29056e-11,0.004
PF_coil_3,0.7065,6.04283e-11,0.0045
PF_coil_3,0.7427,6.3474e-11,0.0044
PF_coil_3,0.7808,7.21974e-11,0.0042
PF_coil_3,0.8209,6.90728e-11,0.0044
PF_coil_3,0.8629,1.09355e-10,0.0035
PF_coil_3,0.9072,6.03691e-11,0.0047
PF_coil_3,0.9617,6.18346e-11,0.0047
PF_coil_3,1.003,5.34661e-11,0.0051
PF_coil_3,1.108,9.30796e-11,0.0041
PF_coil_3,1.165,5.2316e-11,0.0054
PF_coil_3,1.225,4.92425e-11,0.0056
PF_coil_3,1.287,5.06975e-11,0.0056
PF_coil_3,1.353,5.46524e-11,0.0054
PF_coil_3,1.423,5.25045e-11,0.0056
PF_coil_3,1.496,5.52294e-11,0.0055
PF_coil_3,1.572,5.13421e-11,0.0058
PF_coil_3,1.653,4.99516e-11,0.0059
PF_coil_3,1.738,5.33088e-11,0.0058
PF_coil_3,1.827,5.57083e-11,0.0057
PF_coil_3,1.921,5.17206e-11,0.006
PF_coil_3,2.019,4.92861e-11,0.0062
PF_coil_3,2.122,4.75761e-11,0.0065
PF_coil_3,2.231,5.0822e-11,0.0062
PF_coil_3,2.307,3.139e-11,0.008
PF_coil_3,2.346,1.53461e-11,0.0115
PF_coil_3,2.365,6.92257e-12,0.017
PF_coil_3,2.385,7.96273e-12,0.0162
PF_coil_3,2.466,3.1869e-11,0.0081
PF_coil_3,2.592,5.00934e-11,0.0065
PF_coil_3,2.725,4.79232e-11,0.0066
PF_coil_3,2.865,4.70598e-11,0.0068
PF_coil_3,3.012,4.74899e-11,0.0068
PF_coil_3,3.166,4.7484e-11,0.0069
PF_coil_3,3.329,4.89394e-11,0.0069
PF_coil_3,3.679,1.00235e-10,0.0048
PF_coil_3,4.066,9.86956e-11,0.005
PF_coil_3,4.493,1.06051e-10,0.0048
PF_coil_3,4.724,4.71912e-11,0.0072
PF_coil_3,4.966,4.39237e-11,0.0074
PF_coil_3,5.22,5.40342e-11,0.0067
PF_coil_3,5.488,6.65972e-11,0.0062
PF_coil_3,5.77,6.28339e-11,0.0063
PF_coil_3,6.065,6.29383e-11,0.0063
PF_coil_3,6.376,4.14618e-11,0.0078
PF_coil_3,6.592,4.14352e-11,0.0078
PF_coil_3,6.703,4.09972e-11,0.0079
PF_coil_3,7.047,5.37931e-11,0.0068
PF_coil_3,7.408,1.17252e-10,0.0047
PF_coil_3,7.788,1.64045e-10,0.004
PF_coil_3,8.187,1.29267e-10,0.0044
PF_coil_3,8.607,2.62343e-11,0.0097
PF_coil_3,9.048,4.20288e-11,0.0077
PF_coil_3,9.512,6.36386e-12,0.0198
PF_coil_3,10.0,7.03863e-12,0.0187
PF_coil_3,10.51,9.72007e-13,0.0519
PF_coil_3,11.05,6.78084e-14,0.177
PF_coil_3,11.62,2.82881e-14,0.275
PF_coil_3,12.21,3.7454e-14,0.2731
PF_coil_3,12.52,9.81641e-15,0.5509
PF_coil_3,12.84,6.30854e-15,0.6266
PF_coil_3,13.5,0.0,0.0
PF_coil_3,13.84,0.0,0.0
PF_coil_3,14.19,9.40379e-16,1.0
PF_coil_3,14.55,0.0,0.0
PF_coil_3,14.92,3.58994e-16,1.0
PF_coil_3,15.68,2.34054e-15,1.0
PF_coil_3,16.49,0.0,0.0
PF_coil_3,16.9,0.0,0.0
PF_coil_3,17.33,7.01862e-15,0.5889
PF_coil_3,19.64,1.41271e-15,0.922
PF_coil_4,1e-07,0.0,0.0
PF_coil_4,4.14e-07,0.0,0.0
PF_coil_4,5.316e-07,0.0,0.0
PF_coil_4,6.826e-07,0.0,0.0
PF_coil_4,8.764e-07,0.0,0.0
PF_coil_4,1.125e-06,0.0,0.0
PF_coil_4,1.445e-06,0.0,0.0
PF_coil_4,1.855e-06,0.0,0.0
PF_coil_4,2.382e-06,0.0,0.0
PF_coil_4,3.059e-06,0.0,0.0
PF_coil_4,3.928e-06,0.0,0.0
PF_coil_4,5.043e-06,0.0,0.0
PF_coil_4,6.476e-06,0.0,0.0
PF_coil_4,8.315e-06,0.0,0.0
PF_coil_4,1.068e-05,0.0,0.0
PF_coil_4,1.371e-05,0.0,0.0
PF_coil_4,1.76e-05,0.0,0.0
PF_coil_4,2.26e-05,0.0,0.0
PF_coil_4,2.902e-05,0.0,0.0
PF_coil_4,3.727e-05,0.0,0.0
PF_coil_4,4.785e-05,0.0,0.0
PF_coil_4,6.144e-05,0.0,0.0
PF_coil_4,7.889e-05,0.0,0.0
PF_coil_4,0.0001013,0.0,0.0
PF_coil_4,0.0001301,0.0,0.0
PF_coil_4,0.000167,0.0,0.0
PF_coil_4,0.0002145,0.0,0.0
PF_coil_4,0.0002754,0.0,0.0
PF_coil_4,0.0003536,0.0,0.0
PF_coil_4,0.000454,0.0,0.0
PF_coil_4,0.0005829,0.0,0.0
PF_coil_4,0.0007485,0.0,0.0
PF_coil_4,0.0009611,0.0,0.0
PF_coil_4,0.001234,5.67729e-16,0.0046
PF_coil_4,0.001585,1.16717e-15,0.0043
PF_coil_4,0.002035,2.15477e-15,0.0043
PF_coil_4,0.002249,1.31081e-15,0.0066
PF_coil_4,0.002485,1.9097e-15,0.0062
PF_coil_4,0.002613,1.03428e-15,0.0093
PF_coil_4,0.002747,1.14924e-15,0.0093
PF_coil_4,0.003035,2.74947e-15,0.0066
PF_coil_4,0.003355,3.58653e-15,0.0066
PF_coil_4,0.003707,4.68938e-15,0.0066
PF_coil_4,0.004307,9.93033e-15,0.0055
