Cells,Energy,Value,Error
Blanket_outboard_m2_2,7.788,2.99941e-08,0.0006
Blanket_outboard_m2_2,8.187,7.95934e-09,0.0011
Blanket_outboard_m2_2,8.607,8.73945e-09,0.001
Blanket_outboard_m2_2,9.048,1.49173e-08,0.0008
Blanket_outboard_m2_2,9.512,2.33333e-09,0.002
Blanket_outboard_m2_2,10.0,2.80913e-09,0.0018
Blanket_outboard_m2_2,10.51,7.10204e-10,0.0038
Blanket_outboard_m2_2,11.05,2.19432e-10,0.0067
Blanket_outboard_m2_2,11.62,1.16744e-10,0.0093
Blanket_outboard_m2_2,12.21,6.88552e-11,0.0118
Blanket_outboard_m2_2,12.52,1.65884e-11,0.0243
Blanket_outboard_m2_2,12.84,9.25361e-12,0.0332
Blanket_outboard_m2_2,13.5,9.45112e-12,0.033
Blanket_outboard_m2_2,13.84,4.08807e-12,0.0496
Blanket_outboard_m2_2,14.19,5.32096e-12,0.0456
Blanket_outboard_m2_2,14.55,5.69811e-12,0.0418
Blanket_outboard_m2_2,14.92,6.1168e-12,0.0424
Blanket_outboard_m2_2,15.68,1.32161e-11,0.0282
Blanket_outboard_m2_2,16.49,1.57265e-11,0.0267
Blanket_outboard_m2_2,16.9,8.71606e-12,0.034
Blanket_outboard_m2_2,17.33,9.75955e-12,0.0322
Blanket_outboard_m2_2,19.64,3.71029e-11,0.0167
Blanket_outboard_m2_1,1e-07,0.0,0.0
Blanket_outboard_m2_1,4.14e-07,0.0,0.0
Blanket_outboard_m2_1,5.316e-07,0.0,0.0
Blanket_outboard_m2_1,6.826e-07,0.0,0.0
Blanket_outboard_m2_1,8.764e-07,0.0,0.0
Blanket_outboard_m2_1,1.125e-06,0.0,0.0
Blanket_outboard_m2_1,1.445e-06,0.0,0.0
Blanket_outboard_m2_1,1.855e-06,0.0,0.0
Blanket_outboard_m2_1,2.382e-06,0.0,0.0
Blanket_outboard_m2_1,3.059e-06,0.0,0.0
Blanket_outboard_m2_1,3.928e-06,0.0,0.0
Blanket_outboard_m2_1,5.043e-06,0.0,0.0
Blanket_outboard_m2_1,6.476e-06,0.0,0.0
Blanket_outboard_m2_1,8.315e-06,0.0,0.0
Blanket_outboard_m2_1,1.068e-05,0.0,0.0
Blanket_outboard_m2_1,1.371e-05,0.0,0.0
Blanket_outboard_m2_1,1.76e-05,0.0,0.0
Blanket_outboard_m2_1,2.26e-05,0.0,0.0
Blanket_outboard_m2_1,2.902e-05,0.0,0.0
Blanket_outboard_m2_1,3.727e-05,0.0,0.0
Blanket_outboard_m2_1,4.785e-05,0.0,0.0
Blanket_outboard_m2_1,6.144e-05,0.0,0.0
Blanket_outboard_m2_1,7.889e-05,0.0,0.0
Blanket_outboard_m2_1,0.0001013,0.0,0.0
Blanket_outboard_m2_1,0.0001301,0.0,0.0
Blanket_outboard_m2_1,0.000167,0.0,0.0
Blanket_outboard_m2_1,0.0002145,0.0,0.0
Blanket_outboard_m2_1,0.0002754,0.0,0.0
Blanket_outboard_m2_1,0.0003536,0.0,0.0
Blanket_outboard_m2_1,0.000454,0.0,0.0
Blanket_outboard_m2_1,0.0005829,0.0,0.0
Blanket_outboard_m2_1,0.0007485,0.0,0.0
Blanket_outboard_m2_1,0.0009611,0.0,0.0
Blanket_outboard_m2_1,0.001234,2.33422e-13,0.0005
Blanket_outboard_m2_1,0.001585,4.89724e-13,0.0004
Blanket_outboard_m2_1,0.002035,9.21279e-13,0.0004
Blanket_outboard_m2_1,0.002249,5.70785e-13,0.0007
Blanket_outboard_m2_1,0.002485,9.09914e-13,0.0006
Blanket_outboard_m2_1,0.002613,4.33935e-13,0.0009
Blanket_outboard_m2_1,0.002747,4.78504e-13,0.0009
Blanket_outboard_m2_1,0.003035,1.15192e-12,0.0007
Blanket_outboard_m2_1,0.003355,1.50447e-12,0.0007
Blanket_outboard_m2_1,0.003707,1.95473e-12,0.0007
Blanket_outboard_m2_1,0.004307,4.11926e-12,0.0006
Blanket_outboard_m2_1,0.005531,4.21879e-11,0.0003
Blanket_outboard_m2_1,0.007102,1.14973e-10,0.0002
Blanket_outboard_m2_1,0.009119,1.91357e-11,0.0003
Blanket_outboard_m2_1,0.01059,6.16502e-12,0.0006
Blanket_outboard_m2_1,0.01171,5.70142e-12,0.0007
Blanket_outboard_m2_1,0.01503,2.39922e-11,0.0005
Blanket_outboard_m2_1,0.0193,1.37518e-10,0.0003
Blanket_outboard_m2_1,0.02187,5.76658e-11,0.0005
Blanket_outboard_m2_1,0.02358,2.65158e-11,0.0008
Blanket_outboard_m2_1,0.02418,1.01327e-11,0.0014
Blanket_outboard_m2_1,0.02479,1.0818e-11,0.0014
Blanket_outboard_m2_1,0.02606,2.41777e-11,0.001
Blanket_outboard_m2_1,0.027,1.9569e-11,0.0012
Blanket_outboard_m2_1,0.0285,3.35118e-11,0.001
Blanket_outboard_m2_1,0.03183,8.67637e-11,0.0007
Blanket_outboard_m2_1,0.03431,7.62032e-11,0.0008
Blanket_outboard_m2_1,0.04087,2.57577e-10,0.0006
Blanket_outboard_m2_1,0.04631,2.8503e-10,0.0007
Blanket_outboard_m2_1,0.05248,4.30211e-10,0.0006
Blanket_outboard_m2_1,0.05656,3.98191e-10,0.0008
Blanket_outboard_m2_1,0.06738,1.89154e-09,0.0004
Blanket_outboard_m2_1,0.07202,1.51518e-09,0.0005
Blanket_outboard_m2_1,0.0795,4.11482e-09,0.0004
Blanket_outboard_m2_1,0.0825,2.43111e-09,0.0005
Blanket_outboard_m2_1,0.08652,4.12939e-09,0.0004
Blanket_outboard_m2_1,0.09804,1.80191e-08,0.0003
Blanket_outboard_m2_1,0.1111,3.22222e-08,0.0002
Blanket_outboard_m2_1,0.1168,1.78294e-08,0.0003
Blanket_outboard_m2_1,0.1228,2.13207e-08,0.0003
Blanket_outboard_m2_1,0.1291,2.5054e-08,0.0003
Blanket_outboard_m2_1,0.1357,2.64195e-08,0.0003
Blanket_outboard_m2_1,0.1426,2.90132e-08,0.0003
Blanket_outboard_m2_1,0.15,3.21112e-08,0.0003
Blanket_outboard_m2_1,0.1576,3.37425e-08,0.0003
Blanket_outboard_m2_1,0.1657,3.63458e-08,0.0003
Blanket_outboard_m2_1,0.1742,3.88642e-08,0.0003
Blanket_outboard_m2_1,0.1832,4.13623e-08,0.0003
Blanket_outboard_m2_1,0.1925,4.18471e-08,0.0003
Blanket_outboard_m2_1,0.2024,4.37996e-08,0.0003
Blanket_outboard_m2_1,0.2128,4.47496e-08,0.0003
Blanket_outboard_m2_1,0.2237,4.50618e-08,0.0003
Blanket_outboard_m2_1,0.2352,4.52431e-08,0.0003
Blanket_outboard_m2_1,0.2472,4.45769e-08,0.0003
Blanket_outboard_m2_1,0.2732,8.7037e-08,0.0002
Blanket_outboard_m2_1,0.2872,4.20787e-08,0.0003
Blanket_outboard_m2_1,0.2945,2.07787e-08,0.0004
Blanket_outboard_m2_1,0.2972,7.59188e-09,0.0006
Blanket_outboard_m2_1,0.2985,3.59877e-09,0.0009
Blanket_outboard_m2_1,0.302,9.59085e-09,0.0006
Blanket_outboard_m2_1,0.3337,8.16757e-08,0.0002
Blanket_outboard_m2_1,0.3688,7.90433e-08,0.0002
Blanket_outboard_m2_1,0.3877,3.66187e-08,0.0003
Blanket_outboard_m2_1,0.4076,3.59276e-08,0.0003
Blanket_outboard_m2_1,0.4505,7.05567e-08,0.0003
Blanket_outboard_m2_1,0.4979,7.23878e-08,0.0003
Blanket_outboard_m2_1,0.5234,1.26608e-07,0.0002
Blanket_outboard_m2_1,0.5502,2.66154e-08,0.0004
Blanket_outboard_m2_1,0.5784,2.74777e-08,0.0004
Blanket_outboard_m2_1,0.6081,2.61656e-08,0.0004
Blanket_outboard_m2_1,0.6393,2.61638e-08,0.0004
Blanket_outboard_m2_1,0.6721,2.76057e-08,0.0004
Blanket_outboard_m2_1,0.7065,2.90551e-08,0.0004
Blanket_outboard_m2_1,0.7427,3.13305e-08,0.0004
Blanket_outboard_m2_1,0.7808,3.54133e-08,0.0004
Blanket_outboard_m2_1,0.8209,3.77209e-08,0.0004
Blanket_outboard_m2_1,0.8629,9.01285e-08,0.0003
Blanket_outboard_m2_1,0.9072,2.88245e-08,0.0004
Blanket_outboard_m2_1,0.9617,2.87399e-08,0.0004
Blanket_outboard_m2_1,1.003,1.99053e-08,0.0005
Blanket_outboard_m2_1,1.108,4.89225e-08,0.0004
Blanket_outboard_m2_1,1.165,2.78694e-08,0.0005
Blanket_outboard_m2_1,1.225,2.75814e-08,0.0005
Blanket_outboard_m2_1,1.287,2.97989e-08,0.0005
Blanket_outboard_m2_1,1.353,3.02602e-08,0.0005
Blanket_outboard_m2_1,1.423,2.63803e-08,0.0005
Blanket_outboard_m2_1,1.496,3.6426e-08,0.0004
Blanket_outboard_m2_1,1.572,1.94193e-08,0.0006
Blanket_outboard_m2_1,1.653,1.93338e-08,0.0006
Blanket_outboard_m2_1,1.738,2.17534e-08,0.0006
Blanket_outboard_m2_1,1.827,2.51702e-08,0.0005
Blanket_outboard_m2_1,1.921,1.98991e-08,0.0006
Blanket_outboard_m2_1,2.019,1.95434e-08,0.0006
Blanket_outboard_m2_1,2.122,2.09729e-08,0.0006
Blanket_outboard_m2_1,2.231,1.9878e-08,0.0006
Blanket_outboard_m2_1,2.307,1.34478e-08,0.0008
Blanket_outboard_m2_1,2.346,6.47045e-09,0.0011
Blanket_outboard_m2_1,2.365,2.89598e-09,0.0017
Blanket_outboard_m2_1,2.385,3.20657e-09,0.0016
Blanket_outboard_m2_1,2.466,1.31009e-08,0.0008
Blanket_outboard_m2_1,2.592,2.11944e-08,0.0006
Blanket_outboard_m2_1,2.725,2.02188e-08,0.0007
Blanket_outboard_m2_1,2.865,2.10692e-08,0.0006
Blanket_outboard_m2_1,3.012,2.08945e-08,0.0007
Blanket_outboard_m2_1,3.166,1.96028e-08,0.0007
Blanket_outboard_m2_1,3.329,2.01416e-08,0.0007
Blanket_outboard_m2_1,3.679,4.31711e-08,0.0005
Blanket_outboard_m2_1,4.066,3.92543e-08,0.0005
Blanket_outboard_m2_1,4.493,3.70113e-08,0.0005
Blanket_outboard_m2_1,4.724,1.68383e-08,0.0008
Blanket_outboard_m2_1,4.966,1.71128e-08,0.0008
Blanket_outboard_m2_1,5.22,1.62585e-08,0.0008
Blanket_outboard_m2_1,5.488,1.71843e-08,0.0008
Blanket_outboard_m2_1,5.77,2.12845e-08,0.0007
Blanket_outboard_m2_1,6.065,1.95005e-08,0.0007
Blanket_outboard_m2_1,6.376,1.48524e-08,0.0008
Blanket_outboard_m2_1,6.592,1.19374e-08,0.0009
Blanket_outboard_m2_1,6.703,3.51925e-09,0.0017
Blanket_outboard_m2_1,7.047,1.21865e-08,0.0009
Blanket_outboard_m2_1,7.408,2.15924e-08,0.0007
Blanket_outboard_m2_1,7.788,3.00671e-08,0.0006
Blanket_outboard_m2_1,8.187,7.97419e-09,0.0011
Blanket_outboard_m2_1,8.607,8.77483e-09,0.001
Blanket_outboard_m2_1,9.048,1.49473e-08,0.0008
Blanket_outboard_m2_1,9.512,2.34754e-09,0.002
Blanket_outboard_m2_1,10.0,2.82241e-09,0.0018
Blanket_outboard_m2_1,10.51,7.06008e-10,0.0038
Blanket_outboard_m2_1,11.05,2.21214e-10,0.0067
Blanket_outboard_m2_1,11.62,1.16107e-10,0.0093
Blanket_outboard_m2_1,12.21,7.08849e-11,0.0117
Blanket_outboard_m2_1,12.52,1.67723e-11,0.0242
Blanket_outboard_m2_1,12.84,9.44743e-12,0.0332
Blanket_outboard_m2_1,13.5,9.50041e-12,0.0337
Blanket_outboard_m2_1,13.84,4.19901e-12,0.0486
Blanket_outboard_m2_1,14.19,5.28414e-12,0.0448
Blanket_outboard_m2_1,14.55,5.8029e-12,0.0421
Blanket_outboard_m2_1,14.92,5.96908e-12,0.0407
Blanket_outboard_m2_1,15.68,1.34233e-11,0.0284
Blanket_outboard_m2_1,16.49,1.53814e-11,0.0255
Blanket_outboard_m2_1,16.9,8.50214e-12,0.0339
Blanket_outboard_m2_1,17.33,9.9973e-12,0.0316
Blanket_outboard_m2_1,19.64,3.95899e-11,0.0167
