User,Segments,Value,Error
0.0,1,0.0,0.0
0.0,2,33050100000000.0,0.0001
0.0,3,611378000000000.0,0.0069
1.0,1,0.0,0.0
1.0,2,8639710000000.0,0.0009
1.0,3,151122000000000.0,0.0315
