Cells,Value,Error
4.0,335467.0,0.0004
5.0,671555.0,0.0003
6.0,335841.0,0.0004
7.0,446046.0,0.0003
8.0,891967.0,0.0002
9.0,446152.0,0.0003
10.0,511864.0,0.0003
11.0,1024500.0,0.0002
12.0,512262.0,0.0003
13.0,509927.0,0.0003
14.0,1020520.0,0.0002
15.0,510520.0,0.0003
16.0,425169.0,0.0003
17.0,850681.0,0.0002
18.0,425252.0,0.0003
19.0,341283.0,0.0004
20.0,682951.0,0.0003
21.0,341452.0,0.0004
22.0,1075990.0,0.0002
23.0,2154870.0,0.0002
24.0,1077670.0,0.0002
25.0,984425.0,0.0002
26.0,983699.0,0.0002
27.0,457407.0,0.0003
28.0,996689.0,0.0002
29.0,920523.0,0.0002
30.0,998475.0,0.0002
31.0,458674.0,0.0003
32.0,450594.0,0.0003
33.0,907399.0,0.0002
34.0,899121.0,0.0002
35.0,907644.0,0.0002
36.0,450149.0,0.0003
37.0,613798.0,0.0003
38.0,1049850.0,0.0002
39.0,1244600.0,0.0002
40.0,1039970.0,0.0002
41.0,612706.0,0.0003
42.0,1253810.0,0.0002
43.0,1260870.0,0.0002
44.0,1276080.0,0.0002
45.0,1270870.0,0.0002
46.0,697843.0,0.0003
47.0,1240730.0,0.0002
48.0,1379640.0,0.0002
49.0,1231160.0,0.0002
50.0,696136.0,0.0003
51.0,575262.0,0.0003
52.0,1151170.0,0.0002
53.0,1148590.0,0.0002
54.0,1151950.0,0.0002
55.0,574160.0,0.0003
56.0,533135.0,0.0003
57.0,1026490.0,0.0002
58.0,1054730.0,0.0002
59.0,1053170.0,0.0002
60.0,530287.0,0.0003
61.0,521125.0,0.0003
62.0,1048680.0,0.0002
63.0,1035430.0,0.0002
64.0,1033260.0,0.0002
65.0,1035350.0,0.0002
66.0,1035750.0,0.0002
67.0,515968.0,0.0003
