Cor A,Value,Error
415.0,2.2736e-07,0.000453852
831.629,3.61223e-07,0.000656751
834.888,3.62129e-07,0.00065558
838.147,3.63177e-07,0.000655355
841.406,3.64301e-07,0.000678825
844.665,3.6557e-07,0.000665096
847.924,3.67199e-07,0.000669021
851.183,3.3209e-07,0.000405255
854.442,1.04141e-07,0.000406268
857.701,3.6688e-08,0.000650869
860.96,2.15699e-08,0.000858237
864.219,1.44548e-08,0.00105215
867.478,1.02228e-08,0.00124987
870.737,7.43524e-09,0.00145494
873.996,5.47538e-09,0.00167597
877.255,4.08503e-09,0.00192216
880.514,3.07162e-09,0.00218954
883.773,2.3195e-09,0.00248924
887.032,1.76403e-09,0.0028179
890.291,1.34922e-09,0.00317891
893.55,1.03168e-09,0.00359031
896.809,8.15719e-10,0.00399916
900.068,7.3894e-10,0.00417011
903.327,1.82153e-09,0.00263892
906.586,3.17347e-09,0.00218164
909.845,3.2848e-09,0.00211686
913.104,3.25595e-09,0.00210319
916.363,3.2558e-09,0.00210675
919.622,3.36409e-09,0.00225067
922.881,3.41519e-09,0.00224359
926.14,3.45246e-09,0.00221018
929.399,3.48484e-09,0.00218383
932.658,3.51821e-09,0.00216119
935.917,3.55059e-09,0.00213631
939.176,3.58281e-09,0.00211504
942.435,3.63577e-09,0.00209091
945.694,3.71925e-09,0.00191248
948.953,4.41221e-09,0.00143634
952.212,6.98573e-09,0.00128296
955.471,1.19708e-08,0.00123957
958.729,1.23949e-08,0.00118862
961.988,1.00501e-08,0.00117145
965.247,7.04471e-09,0.00117114
968.506,4.64044e-09,0.00117835
971.765,2.99288e-09,0.00119016
975.024,1.92743e-09,0.00120552
978.283,1.25318e-09,0.00122326
981.542,8.26012e-10,0.00124278
984.801,5.51605e-10,0.00126367
988.06,3.72293e-10,0.00128551
991.319,2.33399e-10,0.00131205
994.578,1.454e-10,0.0013422
997.837,9.09886e-11,0.00137459
1001.096,5.70348e-11,0.00140942
1004.355,3.54717e-11,0.00144694
1007.614,2.21459e-11,0.00148591
1010.873,1.39226e-11,0.0015259
1014.132,8.87103e-12,0.0015662
1017.391,5.74763e-12,0.0016075
1020.65,3.72801e-12,0.00165284
1023.909,2.74434e-12,0.00169118
1027.168,2.019e-12,0.00172081
1030.427,1.51564e-12,0.0017425
1033.686,1.13545e-12,0.00176463
1036.945,8.17823e-13,0.0017892
1040.204,5.76535e-13,0.00181399
1043.463,4.55991e-13,0.00183011
1046.722,3.63515e-13,0.00184485
1049.981,2.75665e-13,0.00186056
1053.24,1.89995e-13,0.00187877
1056.499,1.12743e-13,0.00191099
1059.758,6.73534e-14,0.00194991
1063.017,4.02509e-14,0.00199643
1066.276,2.40698e-14,0.00205011
1069.535,1.44067e-14,0.0021109
1072.794,8.63082e-15,0.00217524
1076.053,5.28173e-15,0.00222835
1079.312,2.70394e-15,0.00226421
1082.571,1.22065e-15,0.0022903
