Cor A,Value,Error
415.0,2.94327e-13,0.000704445
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.05102e-13,0.000336369
854.442,3.60135e-09,0.000701901
857.701,2.11103e-09,0.000588714
860.96,1.68998e-09,0.00054908
864.219,1.45567e-09,0.000540095
867.478,1.28093e-09,0.000547818
870.737,1.13966e-09,0.000564829
873.996,1.01894e-09,0.000587533
877.255,9.12545e-10,0.000615463
880.514,8.19106e-10,0.00064917
883.773,7.36761e-10,0.00068839
887.032,6.65226e-10,0.0007353
890.291,6.04595e-10,0.000793195
893.55,5.56263e-10,0.000869254
896.809,5.23151e-10,0.000975102
900.068,5.13075e-10,0.00113188
903.327,2.79614e-10,0.001358
906.586,4.11018e-16,0.00606037
909.845,2.94499e-16,0.00656833
913.104,2.12197e-16,0.00717356
916.363,1.52586e-16,0.00783556
919.622,5.5123e-17,0.00941345
922.881,3.02551e-17,0.0104721
926.14,2.80662e-17,0.0108651
929.399,2.61517e-17,0.0113574
932.658,2.39694e-17,0.0113487
935.917,2.19802e-17,0.0116856
939.176,2.01729e-17,0.0119499
942.435,1.85821e-17,0.0120956
945.694,4.56309e-17,0.0122149
948.953,7.77886e-17,0.0124299
952.212,5.00965e-17,0.0132478
955.471,3.57719e-17,0.00694402
958.729,3.11536e-17,0.00483832
961.988,1.80232e-17,0.00591471
965.247,9.34069e-18,0.00825638
968.506,4.76705e-18,0.0115881
971.765,2.3862200000000003e-18,0.0145735
975.024,1.36954e-18,0.017577
978.283,9.19353e-19,0.0199756
981.542,6.50162e-19,0.0214507
984.801,4.73823e-19,0.0223424
988.06,3.75583e-19,0.0229711
991.319,4.35244e-19,0.0235251
994.578,2.79396e-19,0.0239004
997.837,1.79425e-19,0.0242199
1001.096,9.83106e-20,0.0245498
1004.355,6.13037e-20,0.0247868
1007.614,4.50342e-20,0.0249864
1010.873,3.32477e-20,0.0251991
1014.132,3.02e-20,0.0254643
1017.391,1.9380699999999998e-20,0.0257421
1020.65,1.2439699999999999e-20,0.0260143
1023.909,6.869889999999999e-22,0.0265231
1027.168,3.59653e-21,0.0263726
1030.427,3.6419399999999996e-21,0.0266474
1033.686,2.0745799999999998e-21,0.0269202
1036.945,3.68896e-22,0.0271001
1040.204,1.3870899999999998e-21,0.0271622
1043.463,6.79236e-22,0.0274159
1046.722,3.59427e-22,0.0276557
1049.981,1.02909e-22,0.0277491
1053.24,5.03504e-22,0.0278523
1056.499,3.58048e-22,0.0279517
1059.758,2.4802e-22,0.0280661
1063.017,1.59678e-22,0.0282011
1066.276,1.02824e-22,0.0283234
1069.535,6.61852e-23,0.02844
1072.794,4.25837e-23,0.0285764
1076.053,2.50303e-23,0.0287227
1079.312,2.64527e-23,0.0287938
1082.571,1.52586e-23,0.0288661
