Cor A,Value,Error
415.0,5.10279e-07,0.000341528
831.629,7.76876e-07,0.000423648
834.888,7.73942e-07,0.000423493
838.147,7.7166e-07,0.00042291
841.406,7.70057e-07,0.00042269
844.665,7.68732e-07,0.000423369
847.924,7.68374e-07,0.000425968
851.183,7.05163e-07,0.000316288
854.442,5.69776e-07,0.000336528
857.701,5.07619e-07,0.000360621
860.96,4.57337e-07,0.000384639
864.219,4.11308e-07,0.000410562
867.478,3.68491e-07,0.000437739
870.737,3.29067e-07,0.000466327
873.996,2.93033e-07,0.000496535
877.255,2.60146e-07,0.000528401
880.514,2.30602e-07,0.000563229
883.773,2.0395e-07,0.000600857
887.032,1.80332e-07,0.000643119
890.291,1.59427e-07,0.000691736
893.55,1.41256e-07,0.000749322
896.809,1.25712e-07,0.000821705
900.068,1.13157e-07,0.000915952
903.327,1.04866e-07,0.000986294
906.586,9.53549e-08,0.000965134
909.845,8.70353e-08,0.000987232
913.104,7.99158e-08,0.00101458
916.363,7.36122e-08,0.00104872
919.622,6.8904e-08,0.00108677
922.881,6.68547e-08,0.00109054
926.14,6.49981e-08,0.00109378
929.399,6.31553e-08,0.00109846
932.658,6.13324e-08,0.00110432
935.917,5.95024e-08,0.00111112
939.176,5.77133e-08,0.00111924
942.435,5.59621e-08,0.00112891
945.694,5.36791e-08,0.00112321
948.953,4.377e-08,0.00108068
952.212,3.19404e-08,0.00107545
955.471,2.50079e-08,0.00106927
958.729,1.50724e-08,0.0010924
961.988,6.7541e-09,0.00116694
965.247,2.69804e-09,0.00128446
968.506,1.00656e-09,0.00145841
971.765,3.64268e-10,0.00172199
975.024,1.31811e-10,0.00214571
978.283,4.91692e-11,0.0028782
981.542,1.94797e-11,0.00417722
984.801,8.43443e-12,0.006272
988.06,4.06011e-12,0.00912844
991.319,2.06721e-12,0.012528
994.578,1.23715e-12,0.0153164
997.837,8.00535e-13,0.0174031
1001.096,5.34506e-13,0.0189938
1004.355,3.59645e-13,0.0202512
1007.614,2.42381e-13,0.0212504
1010.873,1.634e-13,0.0220564
1014.132,1.10106e-13,0.022714
1017.391,7.4256e-14,0.0232493
1020.65,5.00116e-14,0.0237096
1023.909,3.75329e-14,0.0240431
1027.168,2.47794e-14,0.0244459
1030.427,1.59785e-14,0.0248811
1033.686,1.10319e-14,0.0252553
1036.945,7.65699e-15,0.0256031
1040.204,5.21096e-15,0.0259269
1043.463,3.84044e-15,0.0261765
1046.722,2.87537e-15,0.0264278
1049.981,2.11505e-15,0.0266979
1053.24,1.41584e-15,0.0270002
1056.499,1.02123e-15,0.0272165
1059.758,7.62627e-16,0.0273767
1063.017,5.60273e-16,0.0275028
1066.276,4.0392e-16,0.0276267
1069.535,2.87448e-16,0.0277443
1072.794,2.03567e-16,0.0278604
1076.053,1.43527e-16,0.0279547
1079.312,8.79884e-17,0.0280479
1082.571,4.62861e-17,0.0281113
