Cor A,Value,Error
415.0,4.95256e-10,0.000441531
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.39956e-08,0.000276372
854.442,2.23396e-08,0.000558537
857.701,1.29418e-08,0.000490169
860.96,1.03483e-08,0.000470651
864.219,8.79827e-09,0.000476652
867.478,7.63016e-09,0.000494539
870.737,6.69277e-09,0.000518767
873.996,5.9056e-09,0.000546756
877.255,5.22665e-09,0.000578399
880.514,4.64067e-09,0.000614613
883.773,4.13159e-09,0.000655305
887.032,3.6945e-09,0.000702817
890.291,3.32574e-09,0.000760183
893.55,3.02942e-09,0.000834147
896.809,2.818e-09,0.000935765
900.068,2.72828e-09,0.00108524
903.327,1.55543e-09,0.00125907
906.586,1.49043e-10,0.00126969
909.845,1.20256e-10,0.00127482
913.104,9.96072e-11,0.00128017
916.363,8.40415e-11,0.00128578
919.622,3.38835e-11,0.00133068
922.881,1.92067e-11,0.00135319
926.14,1.84233e-11,0.00135157
929.399,1.76636e-11,0.00135291
932.658,1.69256e-11,0.0013559
935.917,1.61928e-11,0.00136253
939.176,1.55043e-11,0.00136285
942.435,1.48549e-11,0.00137008
945.694,3.83205e-11,0.00132288
948.953,7.3582e-11,0.00128838
952.212,5.27837e-11,0.00128575
955.471,2.70868e-10,0.00121107
958.729,1.30088e-10,0.00136564
961.988,4.73103e-11,0.00174362
965.247,1.7785e-11,0.00239071
968.506,7.01996e-12,0.00352739
971.765,3.04701e-12,0.00544933
975.024,1.42032e-12,0.00812976
978.283,7.16313e-13,0.0113081
981.542,3.99014e-13,0.0144625
984.801,2.41317e-13,0.0171442
988.06,1.52306e-13,0.0191894
991.319,7.58146e-14,0.0207456
994.578,5.43177e-14,0.0215888
997.837,3.87149e-14,0.0222419
1001.096,3.03524e-14,0.0227599
1004.355,2.15745e-14,0.023333
1007.614,1.40967e-14,0.0238948
1010.873,9.15387e-15,0.0243791
1014.132,5.02659e-15,0.0248827
1017.391,3.64171e-15,0.0251164
1020.65,2.58279e-15,0.0253686
1023.909,2.89129e-15,0.0255239
1027.168,1.57511e-15,0.0259872
1030.427,1.00118e-15,0.026297
1033.686,7.82394e-16,0.0264911
1036.945,6.96578e-16,0.0266695
1040.204,3.4063e-16,0.0270386
1043.463,2.90324e-16,0.0271492
1046.722,2.28195e-16,0.0273211
1049.981,1.88183e-16,0.0274905
1053.24,8.32301e-17,0.0278173
1056.499,5.37213e-17,0.0279494
1059.758,3.43458e-17,0.0280903
1063.017,2.36848e-17,0.028185
1066.276,1.62649e-17,0.0282745
1069.535,1.1146e-17,0.028364
1072.794,7.64692e-18,0.0284599
1076.053,5.88748e-18,0.0285103
1079.312,1.2518000000000001e-18,0.0292547
1082.571,7.27615e-19,0.0293422
