Cells,Value,Error
100.0,3.5444e-16,0.0065
101.0,1.49167e-16,0.0062
102.0,8.28814e-17,0.0069
103.0,4.88752e-17,0.009
104.0,3.02621e-17,0.0085
105.0,1.90572e-17,0.0091
106.0,1.23172e-17,0.0079
107.0,8.1781e-18,0.0082
108.0,5.54241e-18,0.0112
109.0,3.76867e-18,0.0106
110.0,2.57829e-18,0.0091
111.0,1.87237e-18,0.0128
112.0,1.3118e-18,0.0099
