Cells,Value,Error
100.0,0.00111637,0.006
101.0,0.000682448,0.007
102.0,0.000490948,0.0084
103.0,0.000367701,0.0106
104.0,0.000279507,0.0116
105.0,0.000210808,0.0137
106.0,0.000167067,0.0158
107.0,0.000129726,0.0149
108.0,0.000102881,0.0182
109.0,8.09519e-05,0.019
110.0,6.67898e-05,0.025
111.0,5.37296e-05,0.0263
112.0,4.14953e-05,0.0276
113.0,3.52839e-05,0.0399
