Cells,Value,Error
5,0.000653107,0.0207
10,0.000746188,0.0187
20,0.000750133,0.0197
30,0.000632869,0.0228
40,0.000438392,0.026
50,0.000263556,0.0333
60,0.000107549,0.0568
