Cells,Value,Error
5,4.94683e-05,0.001
10,1.22994e-05,0.002
20,1.31217e-06,0.0061
30,1.84713e-07,0.0151
40,2.70884e-08,0.0372
50,4.2128e-09,0.0938
60,7.15333e-10,0.2307
