Cells,Value,Error
5,0.000204928,0.0011
10,6.02199e-05,0.002
20,7.88932e-06,0.0056
30,1.24107e-06,0.0128
40,2.01952e-07,0.03
50,3.60073e-08,0.0721
60,7.15153e-09,0.1545
