Cells,Value,Error
5,0.0001523,0.0012
10,6.16839e-05,0.0019
20,1.19545e-05,0.004
30,2.52889e-06,0.0072
40,5.47919e-07,0.0134
50,1.35211e-07,0.0249
60,3.43006e-08,0.0457
