Cells,Value,Error
5,2.99265e-05,0.01
10,3.45823e-05,0.0095
20,3.50748e-05,0.01
30,2.77874e-05,0.011
40,1.99943e-05,0.0139
50,1.15764e-05,0.0172
60,4.98938e-06,0.0289
