Value,Error,Energy
1.2136040892554485,0.001910227763198605,0.1 - 1
3.242863795975118,0.004896228481178015,1 - 3.5
0.8877960448499541,0.008765797073110326,3.5 - 10
0.004312972830748778,0.03684738060723207,10 - 20
