Value,Error,Energy
0.29138862601896315,0.0032414544053009672,0.1 - 1
1.2093459057934353,0.006801530064961258,1 - 3.5
0.36335437531477316,0.010347764243004156,3.5 - 10
0.0011330999976749145,0.06405268807273601,10 - 20
