Value,Error,Energy
0.8565473843615866,0.0020722498455710585,0.1 - 1
4.373931080583176,0.0033064904164501036,1 - 3.5
1.8178183349363009,0.004374180013662879,3.5 - 10
0.0791014853141147,0.007087188423073327,10 - 20
