Energy,Value,Error,Offset
5.0,0.0022747693505264554,0.0016,on-axis
6.0,0.22048517304747434,0.0016,on-axis
7.0,0.19822552864665796,0.0017,on-axis
8.0,0.18916001326388707,0.0018,on-axis
9.0,0.18785897202167084,0.0019,on-axis
10.0,0.1931102925319505,0.0019,on-axis
11.0,0.2094193929859135,0.0021,on-axis
12.0,0.21857946234165143,0.0021,on-axis
13.0,0.23597777422820532,0.0022,on-axis
14.0,0.2587643332113078,0.0022,on-axis
15.0,0.2862252226120902,0.0022,on-axis
16.0,0.3095902981323248,0.0024,on-axis
17.0,0.3350420900191684,0.0025,on-axis
18.0,0.37044065042269253,0.0026,on-axis
19.0,0.4003275828029176,0.0027,on-axis
20.0,0.4309725133460213,0.0029,on-axis
21.0,0.47191273880618356,0.003,on-axis
22.0,0.5015540016822205,0.0031,on-axis
23.0,0.5242199330761634,0.0031,on-axis
24.0,0.542291097209921,0.0032,on-axis
25.0,0.5642203491201686,0.0033,on-axis
26.0,0.5804840904096421,0.0033,on-axis
27.0,0.5838502519112901,0.0034,on-axis
28.0,0.5791631677057666,0.0035,on-axis
29.0,0.5869428710796178,0.0036,on-axis
30.0,0.5799203584567145,0.0037,on-axis
31.0,0.5573528133609164,0.0039,on-axis
32.0,0.5327494006969216,0.004,on-axis
33.0,0.5316158019676159,0.0041,on-axis
34.0,0.5626677631891768,0.004,on-axis
35.0,0.6301570250646347,0.0037,on-axis
36.0,0.6675191554111329,0.0036,on-axis
37.0,0.6639117170996505,0.0036,on-axis
38.0,0.9955772465360061,0.0033,on-axis
39.0,2.867853900539421,0.0028,on-axis
40.0,5.987524674097587,0.0022,on-axis
41.0,6.537582826004717,0.0023,on-axis
42.0,3.1381694423142816,0.0034,on-axis
43.0,0.5813731754804919,0.0076,on-axis
44.0,0.03726198137896054,0.0325,on-axis
46.0,0.004073156822780263,0.0831,on-axis
