Energy,Value,Error,Offset
5.0,0.032303254290697164,0.0013,on-axis
6.0,3.143594263226499,0.0013,on-axis
7.0,2.853493740623896,0.0013,on-axis
8.0,2.7429055655092216,0.0013,on-axis
9.0,2.754658157619117,0.0013,on-axis
10.0,2.856003485947707,0.0014,on-axis
11.0,3.0920411713107177,0.0015,on-axis
12.0,3.2164414549301465,0.0015,on-axis
13.0,3.4610273446757898,0.0016,on-axis
14.0,3.7365480656468506,0.0017,on-axis
15.0,4.026444964716962,0.0017,on-axis
16.0,4.216334604568239,0.0018,on-axis
17.0,4.417017244426043,0.0018,on-axis
18.0,4.68923089346947,0.0019,on-axis
19.0,4.902674740300148,0.0019,on-axis
20.0,5.145155973137391,0.0019,on-axis
21.0,5.521830159546606,0.002,on-axis
22.0,5.764185508976287,0.0021,on-axis
23.0,5.974611233397002,0.0021,on-axis
24.0,6.135675888188366,0.0022,on-axis
25.0,6.3279857595352285,0.0023,on-axis
26.0,6.488510267659655,0.0024,on-axis
27.0,6.542709435705656,0.0025,on-axis
28.0,6.502675809542588,0.0026,on-axis
29.0,6.5927984824810695,0.0028,on-axis
30.0,6.484835918519389,0.003,on-axis
31.0,6.232025134845184,0.0032,on-axis
32.0,5.9461020458058975,0.0033,on-axis
33.0,5.917848042320404,0.0034,on-axis
34.0,6.282960892677867,0.0032,on-axis
35.0,7.075351068867468,0.003,on-axis
36.0,7.502144865772186,0.0029,on-axis
37.0,7.257096511527623,0.0028,on-axis
38.0,10.704640583255927,0.003,on-axis
39.0,31.190484267439786,0.0027,on-axis
40.0,63.50431289303033,0.0022,on-axis
41.0,65.39081249869935,0.0024,on-axis
42.0,28.250753931015797,0.0037,on-axis
43.0,4.545845255003385,0.0087,on-axis
44.0,0.29783660244971116,0.0367,on-axis
5.0,0.004378475149618057,0.0014,20 cm
6.0,0.438291562474469,0.0014,20 cm
7.0,0.40524505029755753,0.0014,20 cm
8.0,0.3922044020559562,0.0014,20 cm
9.0,0.39780176948988877,0.0015,20 cm
10.0,0.40812442622860184,0.0014,20 cm
11.0,0.4429264543060318,0.0015,20 cm
12.0,0.45165128239131036,0.0015,20 cm
13.0,0.4786369816005922,0.0015,20 cm
14.0,0.5111865687192123,0.0015,20 cm
15.0,0.5479435655486508,0.0015,20 cm
16.0,0.5711317729364875,0.0016,20 cm
17.0,0.5965299067679483,0.0016,20 cm
18.0,0.6313138797210619,0.0017,20 cm
19.0,0.6616837181471359,0.0017,20 cm
20.0,0.6947828254261967,0.0017,20 cm
21.0,0.7442873090956178,0.0018,20 cm
22.0,0.7724481496744606,0.0019,20 cm
23.0,0.797513933075411,0.0019,20 cm
24.0,0.8129514440506737,0.002,20 cm
25.0,0.8329455823901137,0.0021,20 cm
26.0,0.8472793411513936,0.0021,20 cm
27.0,0.848029196104129,0.0022,20 cm
28.0,0.8389160391212144,0.0023,20 cm
29.0,0.8403901636816932,0.0024,20 cm
30.0,0.819950669689849,0.0025,20 cm
31.0,0.7881500348296993,0.0027,20 cm
32.0,0.760500470310989,0.0027,20 cm
33.0,0.7748753571662924,0.0027,20 cm
34.0,0.8471453863121836,0.0026,20 cm
35.0,0.9489423030413505,0.0025,20 cm
36.0,0.9778218843724731,0.0025,20 cm
37.0,0.9849091361860652,0.0025,20 cm
38.0,1.6398228149480567,0.0026,20 cm
39.0,3.8426806894160808,0.0023,20 cm
40.0,6.108743699137369,0.0021,20 cm
41.0,5.00919048348215,0.0025,20 cm
42.0,1.620807818249007,0.0044,20 cm
43.0,0.1497214418626669,0.0126,20 cm
44.0,0.01349528063039977,0.0469,20 cm
