Energy,Value,Error,Offset
4.0,0.01660599653027839,0.0013,on-axis
5.0,1.6598283832028187,0.0013,on-axis
6.0,1.6362683889165426,0.0013,on-axis
7.0,1.7165217843769147,0.0013,on-axis
8.0,1.5146325970606054,0.0013,on-axis
9.0,1.5396614545498144,0.0014,on-axis
10.0,1.6076895499459116,0.0014,on-axis
11.0,1.6816356902175,0.0014,on-axis
12.0,1.5189967630986059,0.0014,on-axis
13.0,1.7001673725861806,0.0014,on-axis
14.0,1.7818056028587257,0.0014,on-axis
15.0,1.8447992851561774,0.0014,on-axis
16.0,1.9836835078247663,0.0015,on-axis
17.0,2.2208798334062383,0.0015,on-axis
18.0,2.3369087948106024,0.0015,on-axis
19.0,2.437835659079131,0.0015,on-axis
20.0,2.493113408427088,0.0016,on-axis
21.0,2.5691653662959824,0.0016,on-axis
22.0,2.6534814813650303,0.0017,on-axis
23.0,2.7031998969337176,0.0017,on-axis
24.0,2.789569445619026,0.0017,on-axis
25.0,2.9469897640672147,0.0018,on-axis
26.0,3.0957621684612784,0.0018,on-axis
27.0,3.2457852527321593,0.0019,on-axis
28.0,3.5123803840529986,0.0019,on-axis
29.0,3.84924251143778,0.002,on-axis
30.0,4.109428421824582,0.002,on-axis
31.0,4.359218431024194,0.002,on-axis
32.0,4.780794428044149,0.002,on-axis
33.0,4.967265549618983,0.002,on-axis
34.0,4.534692228749359,0.0022,on-axis
35.0,4.1529227035182,0.0024,on-axis
36.0,4.576002378356845,0.0023,on-axis
37.0,6.407320171722165,0.0021,on-axis
38.0,11.815962220133384,0.002,on-axis
39.0,24.25925698626752,0.0019,on-axis
40.0,37.665227597575935,0.0018,on-axis
41.0,34.404986385736734,0.002,on-axis
42.0,14.872216325554684,0.0031,on-axis
43.0,2.606302745365309,0.0069,on-axis
44.0,0.18040525945185792,0.0297,on-axis
