Energy,Value,Error,Offset
6.0,4.689009059627226,0.0016,on-axis
7.0,730.1427416740949,0.0017,on-axis
8.0,726.1955267153547,0.0018,on-axis
9.0,770.4759814881006,0.0019,on-axis
10.0,825.6271285014194,0.002,on-axis
11.0,896.102600743645,0.002,on-axis
12.0,866.9452502629684,0.0021,on-axis
13.0,954.2518265564994,0.0021,on-axis
14.0,1029.5612979631119,0.0021,on-axis
15.0,1089.3154376711805,0.0022,on-axis
16.0,1175.5692362128282,0.0022,on-axis
17.0,1277.8817859610667,0.0022,on-axis
18.0,1361.5090897713048,0.0022,on-axis
19.0,1456.8845623902025,0.0022,on-axis
20.0,1548.3544379102361,0.0022,on-axis
21.0,1638.9635362223225,0.0022,on-axis
22.0,1755.3390489136275,0.0022,on-axis
23.0,1860.148961882863,0.0022,on-axis
24.0,1973.3919385065744,0.0022,on-axis
25.0,2112.655224555668,0.0022,on-axis
26.0,2248.3374959392463,0.0022,on-axis
27.0,2407.1650898553353,0.0021,on-axis
28.0,2577.296444048039,0.0021,on-axis
29.0,2765.510118226792,0.0021,on-axis
30.0,2878.8977252038503,0.0021,on-axis
31.0,2963.102317584815,0.0021,on-axis
32.0,3109.903877686121,0.0021,on-axis
33.0,3256.4380453194276,0.0021,on-axis
34.0,3353.938418038394,0.0021,on-axis
35.0,3465.9033100775573,0.0021,on-axis
36.0,3604.6801141494266,0.0021,on-axis
37.0,3718.3873856195482,0.0021,on-axis
38.0,3793.8751537845883,0.0021,on-axis
39.0,3851.9009209944948,0.0021,on-axis
40.0,3890.5856328921495,0.0021,on-axis
41.0,4019.7488069247274,0.0021,on-axis
42.0,4153.700000251324,0.0021,on-axis
43.0,4185.767868949942,0.0022,on-axis
44.0,4327.119821637907,0.0021,on-axis
46.0,4488.5509248831,0.0015,on-axis
48.0,4776.875983872032,0.0015,on-axis
50.0,4876.537815937062,0.0015,on-axis
52.0,4912.276817788593,0.0016,on-axis
54.0,4792.539166119751,0.0016,on-axis
56.0,4534.882689269145,0.0017,on-axis
58.0,4063.8254920865043,0.0018,on-axis
60.0,3474.7967033173336,0.002,on-axis
62.0,3126.3358924929144,0.0021,on-axis
64.0,21988.712516109634,0.0008,on-axis
66.0,67489.04966386365,0.0005,on-axis
68.0,21830.66373452986,0.0009,on-axis
70.0,570.3830605647801,0.0056,on-axis
6.0,0.7784633447484245,0.004,20 cm
7.0,104.95185631441623,0.0044,20 cm
8.0,97.60027019748605,0.0049,20 cm
9.0,96.42220491864605,0.0053,20 cm
10.0,97.79944541524829,0.0055,20 cm
