Energy,Value,Error,Offset
5.0,0.19945331396107904,0.0063,on-axis
6.0,20.03701627081067,0.0074,on-axis
7.0,18.737834975731566,0.0083,on-axis
8.0,18.267165136657475,0.0091,on-axis
9.0,18.519305329873987,0.0096,on-axis
10.0,18.09472920758607,0.0102,on-axis
11.0,19.390793342267266,0.0105,on-axis
12.0,19.401485856282903,0.011,on-axis
13.0,20.249939652352456,0.0112,on-axis
14.0,21.91828966296204,0.0113,on-axis
15.0,22.325929720019285,0.0117,on-axis
16.0,23.3914563487132,0.0119,on-axis
17.0,24.645926939126046,0.0121,on-axis
18.0,25.32505545121161,0.0123,on-axis
19.0,26.06329615046651,0.0126,on-axis
20.0,28.108352509132956,0.0126,on-axis
21.0,28.790229012593862,0.0128,on-axis
22.0,30.774710207237785,0.0128,on-axis
23.0,31.6810834611093,0.0129,on-axis
24.0,32.51110281179908,0.0131,on-axis
25.0,33.83641628080266,0.0131,on-axis
26.0,34.55189595109705,0.0133,on-axis
27.0,35.179079540681855,0.0134,on-axis
28.0,33.39231967553615,0.0141,on-axis
29.0,33.62825924891554,0.0143,on-axis
30.0,32.97223710269988,0.0147,on-axis
31.0,30.087414784939345,0.0156,on-axis
32.0,27.136545614039925,0.0166,on-axis
33.0,26.184678854199824,0.0172,on-axis
34.0,28.37681458127042,0.0168,on-axis
35.0,30.259280180834182,0.0166,on-axis
36.0,31.010323215452644,0.0166,on-axis
37.0,30.941523364322165,0.0169,on-axis
38.0,42.91058187943182,0.0145,on-axis
39.0,131.45432378010685,0.0085,on-axis
40.0,265.37407994282455,0.0061,on-axis
41.0,261.2299519296421,0.0062,on-axis
42.0,101.30614274195797,0.01,on-axis
43.0,13.61437433367705,0.0268,on-axis
44.0,1.00083002066919,0.1045,on-axis
5.0,0.016930469241447612,0.021,20 cm
6.0,1.7775736764153505,0.0243,20 cm
7.0,1.680122334135841,0.0273,20 cm
8.0,1.682608078774265,0.0292,20 cm
9.0,1.5232923739835376,0.0325,20 cm
10.0,1.5887735453349188,0.0334,20 cm
11.0,1.7330467777850596,0.0342,20 cm
12.0,1.7545176881661682,0.036,20 cm
13.0,1.8697768272709383,0.0363,20 cm
14.0,1.9944547894713505,0.0371,20 cm
15.0,2.2869029306866993,0.0366,20 cm
16.0,2.3452505160036305,0.0375,20 cm
17.0,2.492733075640108,0.0374,20 cm
18.0,2.3550688508770032,0.0396,20 cm
19.0,2.3893774631806783,0.0406,20 cm
20.0,2.664734282171095,0.0402,20 cm
21.0,2.7683243600279175,0.0405,20 cm
22.0,2.8336834844295398,0.0416,20 cm
23.0,2.8451515234849714,0.0415,20 cm
24.0,3.0919688018104705,0.0418,20 cm
25.0,2.844544990137196,0.044,20 cm
26.0,3.166005664270062,0.0428,20 cm
27.0,3.073582191779595,0.0447,20 cm
28.0,2.688648171450914,0.0479,20 cm
29.0,2.8097404295501502,0.0477,20 cm
30.0,2.6059721644945695,0.0511,20 cm
31.0,2.59185907953155,0.053,20 cm
32.0,2.1659785644950187,0.0578,20 cm
33.0,2.1978145777715006,0.0583,20 cm
34.0,2.496328408886808,0.0572,20 cm
35.0,2.7614315886860417,0.054,20 cm
36.0,2.881333800717645,0.0546,20 cm
37.0,3.0421832375081523,0.0538,20 cm
38.0,4.796790715411087,0.0429,20 cm
39.0,9.878544563761803,0.0303,20 cm
40.0,13.657856960388035,0.0262,20 cm
41.0,10.340582595928517,0.0303,20 cm
42.0,2.605949396724903,0.0605,20 cm
43.0,0.153666109855949,0.2613,20 cm
44.0,0.029137365709575532,0.5647,20 cm
