Energy,Value,Error,Offset
6.0,0.07107291844903393,0.0141,on-axis
7.0,8.407747545793299,0.0165,on-axis
8.0,7.5894512899275135,0.0184,on-axis
9.0,7.165522566952613,0.0203,on-axis
10.0,6.802254103686737,0.022,on-axis
11.0,7.016501294751037,0.0228,on-axis
12.0,6.7033417948266205,0.0244,on-axis
13.0,6.750708661729197,0.0255,on-axis
14.0,6.8673448376692745,0.0262,on-axis
15.0,7.520400134354904,0.0263,on-axis
16.0,7.805013054548542,0.0271,on-axis
17.0,8.301429104561727,0.0271,on-axis
18.0,8.257454472435448,0.0279,on-axis
19.0,8.81114266291884,0.0284,on-axis
20.0,9.58871926384543,0.0278,on-axis
21.0,9.734748961914159,0.0285,on-axis
22.0,9.98735691850267,0.0288,on-axis
23.0,10.657012739261425,0.0283,on-axis
24.0,11.0102266291457,0.0287,on-axis
25.0,11.514038094507628,0.0289,on-axis
26.0,12.484704143097245,0.0284,on-axis
27.0,12.313962936708446,0.029,on-axis
28.0,12.867234341639344,0.0291,on-axis
29.0,13.011422837774223,0.0293,on-axis
30.0,13.83744922615171,0.0293,on-axis
31.0,13.639262475258638,0.0298,on-axis
32.0,13.799179911536852,0.0302,on-axis
33.0,13.998562920022268,0.0304,on-axis
34.0,14.590310443090887,0.0303,on-axis
35.0,14.68886445446474,0.0304,on-axis
36.0,14.941494384346223,0.0309,on-axis
37.0,15.245205792456245,0.0312,on-axis
38.0,15.06675705988834,0.0317,on-axis
39.0,13.86599636320137,0.0331,on-axis
40.0,14.69400511414124,0.033,on-axis
41.0,14.252076353282574,0.0339,on-axis
42.0,13.987645130424534,0.0344,on-axis
43.0,14.977328947042173,0.0341,on-axis
44.0,13.116107830221868,0.037,on-axis
46.0,14.115458279076078,0.0256,on-axis
48.0,14.406732964413617,0.0263,on-axis
50.0,13.518790703040592,0.0275,on-axis
52.0,13.461662411302378,0.0281,on-axis
54.0,12.144383064405567,0.0303,on-axis
56.0,10.858415742976655,0.0326,on-axis
58.0,9.577382720500044,0.0356,on-axis
60.0,9.64902736987849,0.0363,on-axis
62.0,10.723052756279811,0.0351,on-axis
64.0,45.392097204129186,0.0174,on-axis
66.0,91.05586508494818,0.0123,on-axis
68.0,18.545060241563107,0.0275,on-axis
70.0,0.31373138186127253,0.2154,on-axis
6.0,0.006834582269277741,0.0442,20 cm
7.0,0.8606968204660412,0.0512,20 cm
8.0,0.6878150388070843,0.0585,20 cm
9.0,0.7434831299090737,0.0607,20 cm
10.0,0.7495160735209824,0.0658,20 cm
11.0,0.671989079566228,0.0722,20 cm
12.0,0.7531187560427883,0.0724,20 cm
13.0,0.6690041048886742,0.0795,20 cm
14.0,0.7738735568291996,0.0792,20 cm
15.0,0.8502400137251053,0.079,20 cm
16.0,0.74916808051638,0.0849,20 cm
17.0,0.813783220774263,0.086,20 cm
18.0,0.8540947293726351,0.0853,20 cm
19.0,0.9429003156118726,0.086,20 cm
20.0,0.8799844217250234,0.0914,20 cm
21.0,0.842220982436148,0.0963,20 cm
22.0,0.9250125867912139,0.0947,20 cm
23.0,0.9246000073564479,0.0919,20 cm
24.0,0.9480983451339643,0.0956,20 cm
25.0,1.1496351550562751,0.0911,20 cm
26.0,1.018492444129818,0.097,20 cm
27.0,1.3030702865738586,0.0913,20 cm
28.0,1.210548579752589,0.0954,20 cm
29.0,1.1876640783004917,0.0986,20 cm
30.0,1.1052325969751318,0.1009,20 cm
31.0,1.1374169418765412,0.1052,20 cm
32.0,1.3744059541477576,0.0984,20 cm
33.0,1.1432987861005515,0.1037,20 cm
34.0,1.0895702325062975,0.1072,20 cm
35.0,1.1989669957805122,0.104,20 cm
36.0,1.0274831001611724,0.1205,20 cm
37.0,0.90788070492036,0.1176,20 cm
38.0,1.1253233070603406,0.1135,20 cm
39.0,1.0672831903744397,0.122,20 cm
40.0,1.1644452007177588,0.1162,20 cm
41.0,0.8844062133998564,0.1287,20 cm
42.0,1.0628382686917985,0.1279,20 cm
43.0,1.0101868900443267,0.1272,20 cm
44.0,0.8687785365829123,0.1368,20 cm
46.0,1.0303663420998266,0.0961,20 cm
48.0,0.8217461665854412,0.1073,20 cm
50.0,0.9765862856166679,0.1028,20 cm
52.0,1.0217866218642988,0.1012,20 cm
54.0,0.8731455650034882,0.1164,20 cm
56.0,0.6283304987431728,0.1313,20 cm
58.0,0.6165513328185322,0.1364,20 cm
60.0,0.6875791474972797,0.1341,20 cm
62.0,0.6632301771619118,0.1379,20 cm
64.0,2.6236571709066374,0.0714,20 cm
66.0,3.4509027007611324,0.0639,20 cm
68.0,0.36047342925537845,0.1886,20 cm
70.0,0.0,0.0,20 cm
