Energy,Value,Error,Offset
4.0,0.5642519260707586,0.0033,on-axis
5.0,57.04130782644516,0.0036,on-axis
6.0,61.98663613196361,0.0039,on-axis
7.0,72.39085816880547,0.0041,on-axis
8.0,67.68161270820352,0.0045,on-axis
9.0,72.53362041817084,0.0047,on-axis
10.0,79.27742141208425,0.0049,on-axis
11.0,84.33065614293675,0.005,on-axis
12.0,74.93537311536977,0.0054,on-axis
13.0,86.44185336933032,0.0054,on-axis
14.0,94.1265804106836,0.0054,on-axis
15.0,98.88731767441132,0.0055,on-axis
16.0,108.25038871138476,0.0055,on-axis
17.0,121.87127570661505,0.0055,on-axis
18.0,129.40229623430446,0.0055,on-axis
19.0,135.5882515832241,0.0055,on-axis
20.0,140.70260228307114,0.0056,on-axis
21.0,145.44652843053976,0.0057,on-axis
22.0,153.1858900463245,0.0057,on-axis
23.0,156.6738774171709,0.0058,on-axis
24.0,164.23410069507284,0.0058,on-axis
25.0,171.38065109799206,0.0059,on-axis
26.0,177.22905682092252,0.0059,on-axis
27.0,182.64282184121058,0.0059,on-axis
28.0,187.41356926986376,0.006,on-axis
29.0,199.7388538731708,0.0059,on-axis
30.0,200.89139474065414,0.0061,on-axis
31.0,197.32098080942964,0.0063,on-axis
32.0,201.54243605828265,0.0063,on-axis
33.0,213.56372339786176,0.0062,on-axis
34.0,204.23500238250637,0.0065,on-axis
35.0,179.8993830625159,0.007,on-axis
36.0,170.12853400573658,0.0073,on-axis
37.0,186.4204829323767,0.007,on-axis
38.0,331.2467434692781,0.0054,on-axis
39.0,1062.2168752357372,0.0031,on-axis
40.0,2420.9520839258153,0.0021,on-axis
41.0,2834.110799085249,0.002,on-axis
42.0,1517.2620288847384,0.0028,on-axis
43.0,323.66209125271513,0.0062,on-axis
44.0,18.893958357654586,0.0259,on-axis
4.0,0.22094657948702218,0.0053,20 cm
5.0,22.140635348422848,0.0057,20 cm
6.0,22.294017621808592,0.0064,20 cm
7.0,22.632465869820162,0.007,20 cm
8.0,20.130996518239982,0.008,20 cm
9.0,20.799260151071078,0.0085,20 cm
10.0,21.251509505436616,0.0089,20 cm
11.0,22.295939472181875,0.0092,20 cm
12.0,20.65856284764044,0.01,20 cm
13.0,22.94949850387592,0.0099,20 cm
14.0,23.756688367454963,0.0103,20 cm
15.0,25.17245568375082,0.0104,20 cm
16.0,26.59047604053271,0.0106,20 cm
17.0,29.488183949633584,0.0106,20 cm
18.0,31.282883479007456,0.0106,20 cm
19.0,32.341406843508764,0.0108,20 cm
20.0,33.45836956841167,0.011,20 cm
21.0,34.746142564982776,0.0112,20 cm
22.0,34.586187860031316,0.0115,20 cm
23.0,35.452362490436116,0.0117,20 cm
24.0,34.92254383168469,0.0121,20 cm
25.0,37.86316710304475,0.012,20 cm
26.0,38.374875900849844,0.0121,20 cm
27.0,40.19148960998431,0.0122,20 cm
28.0,42.004920440334764,0.0122,20 cm
29.0,44.03681617878894,0.0123,20 cm
30.0,45.08731678781711,0.0124,20 cm
31.0,47.06368827702113,0.0127,20 cm
32.0,52.69633367084134,0.0122,20 cm
33.0,54.123504294534726,0.0122,20 cm
34.0,46.9236501909849,0.0134,20 cm
35.0,41.38985679418275,0.0144,20 cm
36.0,40.8240752092878,0.0147,20 cm
37.0,54.005306543260595,0.013,20 cm
38.0,105.75198254730738,0.0095,20 cm
39.0,244.44855050733207,0.0064,20 cm
40.0,379.0659920461996,0.0053,20 cm
41.0,319.7883565823695,0.0058,20 cm
42.0,112.66787794155844,0.01,20 cm
43.0,12.677887543115054,0.0297,20 cm
44.0,1.0637326002650678,0.1024,20 cm
4.0,0.055460508851542745,0.0103,40 cm
5.0,5.562383464320888,0.011,40 cm
6.0,5.389077502834153,0.0127,40 cm
7.0,5.480501292285644,0.0138,40 cm
8.0,4.719526903850062,0.0159,40 cm
9.0,4.912388246538134,0.0169,40 cm
10.0,4.758860535842066,0.0182,40 cm
11.0,4.993663856023937,0.0188,40 cm
12.0,4.533901354612719,0.0206,40 cm
13.0,5.078039109543809,0.0207,40 cm
14.0,5.284249300300587,0.0211,40 cm
15.0,5.6871382730346145,0.0216,40 cm
16.0,5.641173574831955,0.0224,40 cm
17.0,6.45797018223814,0.0218,40 cm
18.0,6.8841308490787485,0.0222,40 cm
19.0,7.06527894397284,0.0225,40 cm
20.0,7.021931507823363,0.0236,40 cm
21.0,7.029818526720335,0.0242,40 cm
22.0,7.287830740660938,0.0245,40 cm
23.0,7.529982629296707,0.0248,40 cm
24.0,7.526149011785671,0.0255,40 cm
25.0,7.239357201259859,0.0263,40 cm
26.0,7.828643982071796,0.0261,40 cm
27.0,7.621740863797868,0.0271,40 cm
28.0,8.16800226608835,0.0268,40 cm
29.0,8.66097375745865,0.0269,40 cm
30.0,9.842676323259857,0.0264,40 cm
31.0,10.0492461267268,0.027,40 cm
32.0,11.147890111685642,0.0262,40 cm
33.0,10.097863211244986,0.0277,40 cm
34.0,8.42988345036992,0.0308,40 cm
35.0,7.18353549356392,0.0335,40 cm
36.0,8.971641184574748,0.031,40 cm
37.0,13.529849601479281,0.0258,40 cm
38.0,25.476590115083717,0.0192,40 cm
39.0,40.18327063430746,0.0155,40 cm
40.0,44.24316673446096,0.0149,40 cm
41.0,24.787170566093337,0.02,40 cm
42.0,5.783492133744546,0.0422,40 cm
43.0,0.39275370337034415,0.1511,40 cm
44.0,0.018623139285277895,0.5803,40 cm
