Energy,Value,Error,Offset
5.0,4.360573999652994e-05,0.0022,on-axis
6.0,0.004196327705037283,0.0024,on-axis
7.0,0.0037594839065868504,0.0025,on-axis
8.0,0.0035747474104627737,0.0027,on-axis
9.0,0.0035578638100527554,0.0028,on-axis
10.0,0.003643575561519987,0.0029,on-axis
11.0,0.003938225704437999,0.0032,on-axis
12.0,0.004062181432229558,0.0033,on-axis
13.0,0.0043472542360663315,0.0034,on-axis
14.0,0.004726886862770638,0.0036,on-axis
15.0,0.0051797670150254375,0.0034,on-axis
16.0,0.0054645193875490225,0.0036,on-axis
17.0,0.005854024146733564,0.0037,on-axis
18.0,0.006357069337463732,0.0038,on-axis
19.0,0.006797075776521138,0.0039,on-axis
20.0,0.0072915184034421454,0.0041,on-axis
21.0,0.007889172060649796,0.0043,on-axis
22.0,0.008281961962863535,0.0045,on-axis
23.0,0.008680015767319946,0.0044,on-axis
24.0,0.008997332453061111,0.0045,on-axis
25.0,0.009424698732177352,0.0046,on-axis
26.0,0.00969301599678317,0.0045,on-axis
27.0,0.009824636398722365,0.0046,on-axis
28.0,0.009905205800723578,0.0047,on-axis
29.0,0.010042825459269714,0.0048,on-axis
30.0,0.010079568135080992,0.0049,on-axis
31.0,0.009907677810695972,0.0051,on-axis
32.0,0.009780306484483506,0.0052,on-axis
33.0,0.010140012385394033,0.0052,on-axis
34.0,0.011343832044478882,0.005,on-axis
35.0,0.013136749136880937,0.0048,on-axis
36.0,0.013917351613281347,0.0048,on-axis
37.0,0.014661023337664074,0.0047,on-axis
38.0,0.024017176608073194,0.0041,on-axis
39.0,0.05685437327612902,0.0031,on-axis
40.0,0.09728883328005443,0.0027,on-axis
41.0,0.09091626055297991,0.0029,on-axis
42.0,0.03694321379826702,0.0047,on-axis
43.0,0.0054330768181982845,0.0118,on-axis
44.0,0.0004490916207590634,0.0461,on-axis
