Energy,Value,Error,Offset
6.0,0.000365752780142931,0.0025,on-axis
7.0,0.042944993868456426,0.0027,on-axis
8.0,0.03859437019796023,0.003,on-axis
9.0,0.03579819433675366,0.0032,on-axis
10.0,0.03436837773041994,0.0034,on-axis
11.0,0.03472682568425717,0.0036,on-axis
12.0,0.034673052012032524,0.0039,on-axis
13.0,0.035666834406001414,0.004,on-axis
14.0,0.03715416735852107,0.0041,on-axis
15.0,0.03911404094132221,0.0038,on-axis
16.0,0.04089604089895218,0.0041,on-axis
17.0,0.04257610064464383,0.0042,on-axis
18.0,0.04465904192421681,0.0043,on-axis
19.0,0.047466837386942136,0.0083,on-axis
20.0,0.04880540487583897,0.0047,on-axis
21.0,0.052396011440388614,0.005,on-axis
22.0,0.05438325773266529,0.005,on-axis
23.0,0.057379502014922174,0.0051,on-axis
24.0,0.05901580722241564,0.0051,on-axis
25.0,0.06227672189653969,0.0051,on-axis
26.0,0.06433513817402108,0.005,on-axis
27.0,0.06724928307866108,0.005,on-axis
28.0,0.06924451823626127,0.0051,on-axis
29.0,0.0719194950082628,0.0051,on-axis
30.0,0.07538887967282486,0.0051,on-axis
31.0,0.07719956322011923,0.0053,on-axis
32.0,0.08115450827213112,0.0052,on-axis
33.0,0.08533729131855834,0.0053,on-axis
34.0,0.0875996793647579,0.0053,on-axis
35.0,0.09019945404235563,0.0053,on-axis
36.0,0.09391436422542694,0.0054,on-axis
37.0,0.09699742704793954,0.0054,on-axis
38.0,0.09906612878831521,0.0054,on-axis
39.0,0.10256631805229867,0.0055,on-axis
40.0,0.10538353089870964,0.0055,on-axis
41.0,0.10770751739073049,0.0055,on-axis
42.0,0.11077971931055723,0.0055,on-axis
43.0,0.11402776376659156,0.0055,on-axis
44.0,0.11748963043071296,0.0056,on-axis
46.0,0.12401308027360407,0.0043,on-axis
48.0,0.132179533974245,0.0044,on-axis
50.0,0.14038877980732659,0.0044,on-axis
52.0,0.14688820107591571,0.0045,on-axis
54.0,0.1506929140251462,0.0048,on-axis
56.0,0.1502522399945864,0.005,on-axis
58.0,0.1557687208517149,0.0051,on-axis
60.0,0.20314674873540498,0.0046,on-axis
62.0,0.25416788754821923,0.0044,on-axis
64.0,1.065120833142008,0.003,on-axis
66.0,1.984813384986222,0.0025,on-axis
68.0,0.39365941468110266,0.0056,on-axis
70.0,0.011418251969708169,0.0348,on-axis
