Energy,Value,Error,Offset
5 - 10,104.24025117986517,0.004921862262504312,on-axis
10 - 20,355.8089061296088,0.0037888869753129623,on-axis
20 - 30,551.9206449579208,0.004157993933458113,on-axis
30 - 40,748.88578398445,0.004292852895446554,on-axis
40 - 50,556.9379461688316,0.005164045874403743,on-axis
50 - 60,329.50652074795045,0.005780334766017773,on-axis
60 - 70,905.9898708757511,0.0038460494174526534,on-axis
5 - 10,9.92859245087507,0.015572364722403835,20 cm
10 - 20,36.558827228113,0.011541330124348598,20 cm
20 - 30,51.64190310309178,0.01335368880355834,20 cm
30 - 40,59.369332409663315,0.014919544088697015,20 cm
40 - 50,38.882154340834994,0.019423415557480825,20 cm
50 - 60,18.721269626527665,0.023854880261422597,20 cm
60 - 70,31.479193620855344,0.020320000662988516,20 cm
