Energy,Value,Error,Offset
8.0,39.38294880805601,0.0076,20 cm
9.0,38.44195367157364,0.0082,20 cm
10.0,39.186406541598146,0.0086,20 cm
11.0,40.183850328086436,0.009,20 cm
12.0,39.60861348523141,0.0096,20 cm
13.0,41.53382733576785,0.0098,20 cm
14.0,42.89889343356344,0.0101,20 cm
15.0,44.497930493886386,0.0104,20 cm
16.0,46.366107361235635,0.0106,20 cm
17.0,50.15750876281209,0.0106,20 cm
18.0,53.12183799400423,0.0107,20 cm
19.0,55.04703090107258,0.0108,20 cm
20.0,58.31269049324243,0.0109,20 cm
21.0,60.3025230614683,0.0111,20 cm
22.0,60.838758572496246,0.0113,20 cm
23.0,62.36940538819216,0.0115,20 cm
24.0,64.04945244983546,0.0116,20 cm
25.0,68.82270288400491,0.0115,20 cm
26.0,71.67564722786814,0.0116,20 cm
27.0,75.47973619346115,0.0115,20 cm
28.0,80.24550576573138,0.0114,20 cm
29.0,86.3011142438527,0.0114,20 cm
30.0,88.78089206043703,0.0115,20 cm
31.0,91.46374520502624,0.0117,20 cm
32.0,93.99755449594261,0.0118,20 cm
33.0,98.67781366237087,0.0117,20 cm
34.0,101.57551144240064,0.0117,20 cm
35.0,103.2219471796847,0.0118,20 cm
36.0,107.34383610332596,0.0118,20 cm
37.0,108.74969185133074,0.0119,20 cm
38.0,111.71825395276585,0.0119,20 cm
39.0,111.87047491188538,0.0121,20 cm
40.0,116.39870251913784,0.012,20 cm
41.0,115.97922210615802,0.0122,20 cm
42.0,115.20091536653239,0.0124,20 cm
43.0,119.96643975647781,0.0123,20 cm
44.0,119.74326617434232,0.0126,20 cm
46.0,123.67923524380683,0.009,20 cm
48.0,125.84277543723871,0.0091,20 cm
50.0,126.95729498049035,0.0092,20 cm
52.0,123.42891321431746,0.0096,20 cm
54.0,121.05167718935526,0.0099,20 cm
56.0,121.11012688381278,0.0101,20 cm
58.0,126.28878092458355,0.0101,20 cm
60.0,101.1452228736689,0.0114,20 cm
62.0,121.65451522973905,0.0105,20 cm
64.0,552.5013915907343,0.0051,20 cm
66.0,805.5594359878261,0.0043,20 cm
68.0,126.72175894339681,0.011,20 cm
70.0,2.4157416446312765,0.0817,20 cm
6.0,0.07296754082579489,0.0125,40 cm
7.0,10.058145716499341,0.0135,40 cm
8.0,8.594308629933703,0.0156,40 cm
9.0,8.620766092005285,0.0168,40 cm
10.0,8.844831426475437,0.0176,40 cm
11.0,9.221564808758417,0.0183,40 cm
12.0,8.575545242651787,0.0201,40 cm
13.0,9.351845055679993,0.0201,40 cm
14.0,10.032253999041068,0.0206,40 cm
15.0,9.947592920955637,0.0217,40 cm
16.0,10.450223961010053,0.0218,40 cm
17.0,11.845500697297894,0.0213,40 cm
18.0,12.742201035168799,0.0216,40 cm
19.0,12.430156094770059,0.0222,40 cm
20.0,12.906950273029944,0.0229,40 cm
21.0,13.722253478693176,0.0229,40 cm
22.0,13.433292991657408,0.0236,40 cm
23.0,13.96333832681941,0.0238,40 cm
24.0,13.910323391899503,0.0242,40 cm
25.0,14.431435967874826,0.0246,40 cm
26.0,15.971025247601697,0.0243,40 cm
27.0,15.717139508421715,0.0248,40 cm
28.0,17.07960507646649,0.0242,40 cm
29.0,17.555509548037747,0.0246,40 cm
30.0,18.764303359492576,0.0248,40 cm
31.0,18.825749786216523,0.0256,40 cm
32.0,19.097948331366602,0.0258,40 cm
33.0,19.653961671342135,0.026,40 cm
34.0,19.969273971597943,0.0261,40 cm
35.0,19.994316955394865,0.0264,40 cm
36.0,20.356874252724214,0.0265,40 cm
37.0,20.84464900323722,0.0268,40 cm
38.0,20.79941731044764,0.0269,40 cm
39.0,20.05999009645454,0.028,40 cm
40.0,21.027215323314802,0.0279,40 cm
41.0,20.208999682544086,0.0286,40 cm
42.0,20.124907645032494,0.0292,40 cm
43.0,20.60015951001534,0.0292,40 cm
44.0,20.178413286695925,0.0296,40 cm
46.0,20.50319148869926,0.0214,40 cm
48.0,19.9316185445836,0.0223,40 cm
50.0,19.042724617835265,0.0234,40 cm
52.0,17.252720452978,0.025,40 cm
54.0,17.17987189445424,0.0256,40 cm
56.0,17.594540822978153,0.0256,40 cm
58.0,17.580415992272407,0.0263,40 cm
60.0,13.24440852428844,0.0305,40 cm
62.0,23.93907415228903,0.0232,40 cm
64.0,60.39964161678266,0.015,40 cm
66.0,40.58474759273517,0.0183,40 cm
68.0,3.4101807411733405,0.0624,40 cm
70.0,0.09699168343600506,0.3603,40 cm
