Energy,Value,Error,Offset
6.0,3.110263186442243,0.0019,on-axis
7.0,400.85778453422864,0.0021,on-axis
8.0,389.24629615863586,0.0023,on-axis
9.0,393.32574289520977,0.0024,on-axis
10.0,408.5534294440644,0.0025,on-axis
11.0,446.53991931792314,0.0026,on-axis
12.0,471.7498035330736,0.0026,on-axis
13.0,507.950082921073,0.0027,on-axis
14.0,556.729577142099,0.0027,on-axis
15.0,613.6097699311839,0.0027,on-axis
16.0,659.4929547467129,0.0027,on-axis
17.0,708.4662751389975,0.0027,on-axis
18.0,765.6912965176036,0.0027,on-axis
19.0,815.6864540816644,0.0027,on-axis
20.0,883.2480062149413,0.0027,on-axis
21.0,955.9795666607399,0.0027,on-axis
22.0,1028.5271693699021,0.0027,on-axis
23.0,1094.1995814562738,0.0027,on-axis
24.0,1163.3188100062855,0.0027,on-axis
25.0,1237.5632448564684,0.0026,on-axis
26.0,1303.0895129382454,0.0026,on-axis
27.0,1388.496147246434,0.0026,on-axis
28.0,1449.783212579528,0.0026,on-axis
29.0,1515.8079059459185,0.0026,on-axis
30.0,1574.3792647192215,0.0026,on-axis
31.0,1624.8151228997774,0.0026,on-axis
32.0,1686.768366670531,0.0026,on-axis
33.0,1759.8271379016614,0.0026,on-axis
34.0,1795.3996637205678,0.0026,on-axis
35.0,1846.9834202920072,0.0026,on-axis
36.0,1907.7893834663575,0.0026,on-axis
37.0,1965.1429148525206,0.0026,on-axis
38.0,2001.1551503772462,0.0026,on-axis
39.0,2016.9785923016698,0.0027,on-axis
40.0,2030.8946189933106,0.0027,on-axis
41.0,2085.887016268345,0.0027,on-axis
42.0,2147.3550883470043,0.0027,on-axis
43.0,2174.9306488450466,0.0027,on-axis
44.0,2230.699203818219,0.0027,on-axis
46.0,2306.9726388596714,0.0019,on-axis
48.0,2465.50635932591,0.0019,on-axis
50.0,2530.645580013031,0.0019,on-axis
52.0,2540.950737191333,0.002,on-axis
54.0,2467.6733080414065,0.0021,on-axis
56.0,2308.9425205949533,0.0022,on-axis
58.0,1947.4730607895688,0.0024,on-axis
60.0,1736.8467544875728,0.0026,on-axis
62.0,1739.9667057669026,0.0026,on-axis
64.0,11346.953390985429,0.0011,on-axis
66.0,36952.509200569504,0.0006,on-axis
68.0,12335.224418214355,0.0011,on-axis
70.0,325.0100221068906,0.0067,on-axis
