Energy,Value,Error,Offset
6.0,0.0002579543274728209,0.0029,on-axis
7.0,0.03527289017533427,0.0032,on-axis
8.0,0.031186524143501114,0.0034,on-axis
9.0,0.031028067663850654,0.0052,on-axis
10.0,0.031133579591173327,0.0038,on-axis
11.0,0.032366742003145564,0.0042,on-axis
12.0,0.03002159131801044,0.0042,on-axis
13.0,0.03222879478942079,0.0046,on-axis
14.0,0.03351029488229331,0.0041,on-axis
15.0,0.03400525227368918,0.004,on-axis
16.0,0.03576065827539439,0.0041,on-axis
17.0,0.03908659434074388,0.004,on-axis
18.0,0.04118921155846609,0.0042,on-axis
19.0,0.04245918221919175,0.0043,on-axis
20.0,0.04371214652463803,0.0043,on-axis
21.0,0.04514106557116014,0.0045,on-axis
22.0,0.04616077554344836,0.0047,on-axis
23.0,0.04650231802858355,0.0044,on-axis
24.0,0.047895405722937254,0.0045,on-axis
25.0,0.050410814664602406,0.0047,on-axis
26.0,0.05247354865672087,0.0046,on-axis
27.0,0.05525945616974657,0.0046,on-axis
28.0,0.05900519675999632,0.0046,on-axis
29.0,0.06259696163649336,0.0045,on-axis
30.0,0.06524509618793256,0.0045,on-axis
31.0,0.06668166558274063,0.0048,on-axis
32.0,0.06928630516451086,0.0049,on-axis
33.0,0.07207963743587154,0.0049,on-axis
34.0,0.07452258554185644,0.0049,on-axis
35.0,0.0764180140480999,0.0049,on-axis
36.0,0.07947072441680374,0.0049,on-axis
37.0,0.08194540367040364,0.0048,on-axis
38.0,0.08438724874067037,0.0049,on-axis
39.0,0.08682532311375256,0.0049,on-axis
40.0,0.0893280335091949,0.0049,on-axis
41.0,0.09160027079848089,0.0054,on-axis
42.0,0.09555659596557955,0.0051,on-axis
43.0,0.09755467383386143,0.0051,on-axis
44.0,0.10011693057261348,0.0052,on-axis
46.0,0.10376708893488269,0.0039,on-axis
48.0,0.109253809356564,0.0039,on-axis
50.0,0.11358509192144718,0.004,on-axis
52.0,0.11767455583896927,0.0042,on-axis
54.0,0.12717245070528732,0.0042,on-axis
56.0,0.14439593544542986,0.0041,on-axis
58.0,0.15006902072428444,0.0041,on-axis
60.0,0.14307958663377326,0.0043,on-axis
62.0,0.2638263721856519,0.0037,on-axis
64.0,0.6414782678081349,0.0028,on-axis
66.0,0.568779869474824,0.0032,on-axis
68.0,0.08336760366203659,0.0081,on-axis
70.0,0.003193041216461785,0.0446,on-axis
