Energy,Value,Error,Offset
5.0,0.36288918945503623,0.0047,on-axis
6.0,37.29734497432438,0.0055,on-axis
7.0,34.54068451703628,0.0062,on-axis
8.0,32.56664904430408,0.0068,on-axis
9.0,31.62594663349651,0.0074,on-axis
10.0,30.72896881517402,0.0079,on-axis
11.0,31.988713128643692,0.0082,on-axis
12.0,31.360381761631206,0.0087,on-axis
13.0,32.191064931351555,0.0089,on-axis
14.0,33.798388043926636,0.0091,on-axis
15.0,36.111411893780975,0.0093,on-axis
16.0,36.119048886029795,0.0096,on-axis
17.0,38.64898336346917,0.0097,on-axis
18.0,41.09281280227547,0.0097,on-axis
19.0,42.14568358542123,0.0099,on-axis
20.0,45.005298013385044,0.0099,on-axis
21.0,48.06788499124045,0.0099,on-axis
22.0,49.62659553081456,0.0101,on-axis
23.0,51.3010028874818,0.0101,on-axis
24.0,51.81602394936339,0.0103,on-axis
25.0,51.85758375793261,0.0105,on-axis
26.0,51.660457883093976,0.0107,on-axis
27.0,51.72928017179147,0.011,on-axis
28.0,49.26192061224476,0.0114,on-axis
29.0,47.62260322460953,0.0118,on-axis
30.0,45.67932508855801,0.0123,on-axis
31.0,42.31312890861918,0.0129,on-axis
32.0,37.889742378746824,0.0139,on-axis
33.0,35.65488659164783,0.0145,on-axis
34.0,36.706908942528365,0.0146,on-axis
35.0,40.0723940457269,0.0143,on-axis
36.0,40.45383469415118,0.0143,on-axis
37.0,36.26497084080735,0.0153,on-axis
38.0,53.780437671112416,0.0129,on-axis
39.0,164.46968244119992,0.0075,on-axis
40.0,309.272035116892,0.0055,on-axis
41.0,283.9298585494288,0.0058,on-axis
42.0,100.3114358763514,0.0096,on-axis
43.0,11.286756729797919,0.0281,on-axis
44.0,0.7893858332578336,0.1073,on-axis
5.0,0.026606832345011815,0.0169,20 cm
6.0,2.8184434634941566,0.0194,20 cm
7.0,2.620792853153292,0.022,20 cm
8.0,2.4196182908727093,0.0243,20 cm
9.0,2.495707453640152,0.0257,20 cm
10.0,2.4276266911095035,0.0276,20 cm
11.0,2.692451116206533,0.028,20 cm
12.0,2.5615041125778713,0.0299,20 cm
13.0,2.7379008827865383,0.0303,20 cm
14.0,2.7615247597855377,0.0317,20 cm
15.0,3.173052451388457,0.0307,20 cm
16.0,3.18310671485788,0.0321,20 cm
17.0,3.274676097792683,0.0328,20 cm
18.0,3.3044303946025972,0.0334,20 cm
19.0,3.5544086691514876,0.0338,20 cm
20.0,3.695668259631405,0.0342,20 cm
21.0,3.9042910234630077,0.0347,20 cm
22.0,3.8842420307457397,0.0352,20 cm
23.0,4.076891207884464,0.0355,20 cm
24.0,3.99364520381876,0.0368,20 cm
25.0,3.7032242490011225,0.0386,20 cm
26.0,3.9925332154981272,0.0387,20 cm
27.0,3.8737077236436646,0.0404,20 cm
28.0,3.768597145199776,0.0413,20 cm
29.0,3.356556568219214,0.0438,20 cm
30.0,3.1482629768997064,0.0467,20 cm
31.0,2.907331964391025,0.0489,20 cm
32.0,2.6343977687296163,0.0528,20 cm
33.0,2.693283481970432,0.0536,20 cm
34.0,2.963367473990431,0.0509,20 cm
35.0,3.0135433852817517,0.0516,20 cm
36.0,3.1030485882048766,0.0523,20 cm
37.0,2.762231150713333,0.0559,20 cm
38.0,4.739981582237372,0.0434,20 cm
39.0,10.93026692906737,0.0291,20 cm
40.0,13.583995905704295,0.0263,20 cm
41.0,8.292237172175232,0.0335,20 cm
42.0,2.2793270021560166,0.0643,20 cm
43.0,0.09792483175479966,0.2975,20 cm
44.0,0.023637859423090202,0.6738,20 cm
