Energy,Value,Error,Offset
5 - 10,11.52695498126943,0.0006492134292306124,on-axis
10 - 20,38.61376396999207,0.0005588143838078307,on-axis
20 - 30,60.99613851816985,0.0007426840365820011,on-axis
30 - 40,94.59348933103173,0.0011302373490977412,on-axis
40 - 50,161.98956118019856,0.0014707070306640934,on-axis
5 - 10,1.6379212594674895,0.0007109412090646158,20 cm
10 - 20,5.301128556367033,0.0005050802009026154,20 cm
20 - 30,8.029543983770903,0.0006564192886545971,20 cm
30 - 40,12.38479874627304,0.0009420900713222396,20 cm
40 - 50,12.901958723361592,0.0015033486048727704,20 cm
