Energy,Value,Error,Offset
5.0,0.13253995197262222,0.0012,on-axis
6.0,13.350313823563775,0.0012,on-axis
7.0,12.439387242072499,0.0012,on-axis
8.0,12.156092796578095,0.0013,on-axis
9.0,12.422502033897116,0.0013,on-axis
10.0,13.17400537890112,0.0014,on-axis
11.0,14.630021712924375,0.0016,on-axis
12.0,15.760697594332328,0.0017,on-axis
13.0,17.672690506291854,0.002,on-axis
14.0,20.03940948376654,0.0022,on-axis
15.0,22.815110692960573,0.0024,on-axis
16.0,25.26909466245285,0.0027,on-axis
17.0,27.604955707060874,0.0029,on-axis
18.0,30.896938549503798,0.0031,on-axis
19.0,33.37659967726311,0.0032,on-axis
20.0,35.722408199320625,0.0034,on-axis
21.0,39.24725469974353,0.0035,on-axis
22.0,41.775781316425906,0.0036,on-axis
23.0,43.863277567295505,0.0037,on-axis
24.0,45.19918768696458,0.0038,on-axis
25.0,46.61041241029751,0.0039,on-axis
26.0,47.53738140133778,0.004,on-axis
27.0,47.36021374303807,0.0041,on-axis
28.0,46.39453664010633,0.0042,on-axis
29.0,46.74688808578677,0.0044,on-axis
30.0,45.578149778565916,0.0045,on-axis
31.0,42.99809753810051,0.0048,on-axis
32.0,39.2331045404772,0.005,on-axis
33.0,37.349627865258284,0.0051,on-axis
34.0,37.2324849103588,0.005,on-axis
35.0,39.21512907324385,0.0047,on-axis
36.0,40.71793722843847,0.0045,on-axis
37.0,38.648162253437896,0.0043,on-axis
38.0,51.57406843286733,0.0041,on-axis
39.0,190.13079960574035,0.0033,on-axis
40.0,481.21069594808216,0.0023,on-axis
41.0,602.3501946407963,0.0022,on-axis
42.0,336.5317000523322,0.003,on-axis
43.0,73.88241607025444,0.0065,on-axis
44.0,4.137850957563788,0.0286,on-axis
