Cells,Energy,Value,Error
305.38,4.13994e-07,198653.0,0.0108
305.38,5.31579e-07,54172.6,0.0131
305.38,6.8256e-07,60057.0,0.0126
305.38,8.76425e-07,67277.1,0.0123
305.38,1.12535e-06,72966.2,0.0122
305.38,1.44498e-06,78248.2,0.0119
305.38,1.85539e-06,84558.6,0.0117
305.38,2.38237e-06,90796.6,0.0115
305.38,3.05902e-06,94445.7,0.0114
305.38,3.92786e-06,98805.2,0.0114
305.38,5.04348e-06,103804.0,0.0113
305.38,6.47595e-06,106387.0,0.0112
305.38,8.31529e-06,110242.0,0.0112
305.38,1.0677e-05,113160.0,0.0111
305.38,1.37096e-05,113686.0,0.0112
305.38,1.76035e-05,115326.0,0.0111
305.38,2.26033e-05,114533.0,0.0111
305.38,2.90232e-05,113532.0,0.0113
305.38,3.72665e-05,111165.0,0.0113
305.38,4.78512e-05,107516.0,0.0113
305.38,6.14421e-05,123827.0,0.0112
305.38,7.88932e-05,125854.0,0.0113
305.38,0.000101301,123042.0,0.0114
305.38,0.000130073,121720.0,0.0114
305.38,0.000167017,121788.0,0.0113
305.38,0.000214454,126394.0,0.0113
305.38,0.000275364,137956.0,0.0111
305.38,0.000353575,95749.0,0.0114
305.38,0.000453999,105618.0,0.0116
305.38,0.000582947,121026.0,0.0115
305.38,0.000748518,137262.0,0.0113
305.38,0.000961117,141164.0,0.0113
305.38,0.0012341,132583.0,0.0114
305.38,0.00158461,158145.0,0.0113
305.38,0.00203468,169714.0,0.0111
305.38,0.00224867,34768.3,0.0126
305.38,0.00248517,41140.5,0.0124
305.38,0.00261259,16001.5,0.0143
305.38,0.00274654,21256.7,0.0141
305.38,0.00303539,57452.6,0.0125
305.38,0.00335463,61567.5,0.0125
305.38,0.00370744,63238.4,0.0123
305.38,0.00430742,78846.5,0.0119
305.38,0.00553084,129252.0,0.0115
305.38,0.00710174,133139.0,0.0114
305.38,0.00911882,98957.1,0.0118
305.38,0.0105946,83111.8,0.0122
305.38,0.0117088,60856.3,0.0128
305.38,0.0150344,142579.0,0.0116
305.38,0.0193045,123297.0,0.0119
305.38,0.0218749,81731.8,0.0126
305.38,0.0235786,64854.4,0.0132
305.38,0.0241755,25008.1,0.0163
305.38,0.0247875,32151.8,0.0155
305.38,0.0260584,42761.4,0.0139
305.38,0.0270001,23469.7,0.0151
305.38,0.0285011,10451.0,0.0151
305.38,0.0318278,37613.8,0.0136
305.38,0.0343067,38405.5,0.0142
305.38,0.0408677,104463.0,0.0126
305.38,0.0463092,88299.2,0.0128
305.38,0.0524752,89578.6,0.0129
305.38,0.0565622,43823.9,0.0142
305.38,0.0673795,128788.0,0.0125
305.38,0.0720245,61710.8,0.0139
305.38,0.0794987,69028.7,0.0137
305.38,0.0825034,37962.0,0.0156
305.38,0.086517,20986.4,0.0163
305.38,0.0980365,83870.2,0.0134
305.38,0.11109,85027.7,0.0134
305.38,0.116786,44623.4,0.0153
305.38,0.122773,48441.3,0.0151
305.38,0.129068,48973.2,0.015
305.38,0.135686,55974.4,0.0148
305.38,0.142642,31127.7,0.0162
305.38,0.149956,26209.6,0.0166
305.38,0.157644,38229.1,0.0159
305.38,0.165727,39474.1,0.016
305.38,0.174224,36871.6,0.0163
305.38,0.183156,45224.1,0.0159
305.38,0.192547,31460.3,0.0167
305.38,0.202419,29823.3,0.017
305.38,0.212797,33861.7,0.0167
305.38,0.223708,36685.1,0.0165
305.38,0.235177,37678.3,0.017
305.38,0.247235,36494.9,0.0168
305.38,0.273237,84228.8,0.0148
305.38,0.287246,31512.2,0.0178
305.38,0.294518,17813.1,0.0209
305.38,0.297211,7813.06,0.0284
305.38,0.298491,3514.98,0.041
305.38,0.301974,10664.0,0.0265
305.38,0.333733,67960.8,0.0158
305.38,0.368832,63613.3,0.0164
305.38,0.387742,28474.2,0.0196
305.38,0.407622,20376.7,0.0205
305.38,0.450492,40020.1,0.0184
305.38,0.497871,49065.7,0.018
305.38,0.523397,25130.7,0.0211
305.38,0.550232,24368.1,0.0221
305.38,0.578443,23703.8,0.0225
305.38,0.608101,26409.7,0.022
305.38,0.639279,21069.8,0.0239
305.38,0.672055,17772.0,0.0252
305.38,0.706512,16465.9,0.0265
305.38,0.742736,12352.4,0.0284
305.38,0.780817,9474.0,0.0323
305.38,0.82085,9067.98,0.0321
305.38,0.862936,8489.97,0.0341
305.38,0.90718,7407.3,0.0361
305.38,0.961672,7901.87,0.0351
305.38,1.00259,4385.42,0.042
305.38,1.10803,10386.1,0.0339
305.38,1.16484,5435.63,0.0417
305.38,1.22456,5350.28,0.0426
305.38,1.28735,3746.1,0.0478
305.38,1.35335,3479.72,0.05
305.38,1.42274,3519.8,0.0486
305.38,1.49569,3319.65,0.0525
305.38,1.57237,3039.97,0.0526
305.38,1.65299,3048.57,0.0549
305.38,1.73774,3000.49,0.0551
305.38,1.82684,2571.2,0.0542
305.38,1.9205,2253.09,0.0595
305.38,2.01897,2106.8,0.0621
305.38,2.12248,1959.96,0.0622
305.38,2.2313,1879.98,0.064
305.38,2.30693,1163.12,0.0772
305.38,2.3457,548.371,0.1141
305.38,2.36533,280.916,0.157
305.38,2.38513,258.915,0.1548
305.38,2.46597,1074.22,0.0905
305.38,2.5924,1397.37,0.0762
305.38,2.72532,1341.97,0.0763
305.38,2.86505,1262.04,0.0864
305.38,3.01194,940.871,0.0841
305.38,3.16637,970.506,0.0928
305.38,3.32871,870.658,0.088
305.38,3.67879,1705.66,0.0693
305.38,4.0657,1634.21,0.0717
305.38,4.49329,1359.7,0.0784
305.38,4.72367,672.65,0.1074
305.38,4.96585,611.831,0.1154
305.38,5.22046,528.675,0.1258
305.38,5.48812,538.259,0.1244
305.38,5.7695,515.362,0.1215
305.38,6.06531,619.469,0.1088
305.38,6.37628,657.145,0.1107
305.38,6.59241,421.974,0.1431
305.38,6.7032,115.689,0.2246
305.38,7.04688,514.335,0.1172
305.38,7.40818,713.924,0.1083
305.38,7.78801,547.827,0.1442
305.38,8.18731,504.08,0.1271
305.38,8.60708,782.802,0.1267
305.38,9.04837,628.954,0.1185
305.38,9.51229,724.857,0.1195
305.38,10.0,744.125,0.1148
305.38,10.5127,782.259,0.1039
305.38,11.0517,989.378,0.0974
305.38,11.6183,1135.27,0.0961
305.38,12.214,1429.26,0.0882
305.38,12.5232,914.727,0.1067
305.38,12.8403,1158.9,0.0911
305.38,13.4986,3548.13,0.061
305.38,13.8403,2864.87,0.0694
305.38,14.1907,1849.88,0.0935
305.38,14.5499,350.501,0.2374
305.38,14.9182,19.5491,0.71
305.38,15.6831,0.0,0.0
305.38,16.4872,0.0,0.0
305.38,16.9046,0.0,0.0
305.38,17.3325,0.0,0.0
305.38,19.6403,0.0,0.0
309.85,1.00001e-07,109288.0,0.0129
309.85,4.13994e-07,310239.0,0.0106
309.85,5.31579e-07,82337.8,0.0131
309.85,6.8256e-07,92734.6,0.0126
309.85,8.76425e-07,102891.0,0.0123
309.85,1.12535e-06,112209.0,0.012
309.85,1.44498e-06,122300.0,0.0118
309.85,1.85539e-06,130976.0,0.0117
309.85,2.38237e-06,138901.0,0.0114
309.85,3.05902e-06,145142.0,0.0112
309.85,3.92786e-06,151096.0,0.0112
309.85,5.04348e-06,158880.0,0.011
309.85,6.47595e-06,166096.0,0.0111
309.85,8.31529e-06,168920.0,0.011
309.85,1.0677e-05,173322.0,0.011
309.85,1.37096e-05,173330.0,0.0109
309.85,1.76035e-05,176587.0,0.0111
309.85,2.26033e-05,177382.0,0.011
309.85,2.90232e-05,177048.0,0.0111
309.85,3.72665e-05,174852.0,0.0111
309.85,4.78512e-05,167293.0,0.011
309.85,6.14421e-05,192727.0,0.011
