Value,Error,Energy
0.8780904531146889,0.0006364705677749821,0.1 - 1
4.361352994363613,0.0010413396830650516,1 - 3.5
1.8127814062377567,0.001384904180213317,3.5 - 10
0.0779699937262883,0.0022678295665992053,10 - 20
