Value,Error,Energy
0.29666154720110643,0.0010166886804000475,0.1 - 1
1.2073826784568793,0.0021650898910016247,1 - 3.5
0.361928835933492,0.003273401048511095,3.5 - 10
0.0010239284940415083,0.021341827299705938,10 - 20
