Cells,Energy,Value,Error
2.0,0.0408677,39110.4,0.0063
2.0,0.0463092,33636.3,0.0065
2.0,0.0524752,33444.7,0.0065
2.0,0.0565622,17002.9,0.0072
2.0,0.0673795,48394.2,0.0063
2.0,0.0720245,22943.6,0.007
2.0,0.0794987,25729.5,0.0069
2.0,0.0825034,13597.5,0.008
2.0,0.086517,7816.51,0.0083
2.0,0.0980365,31169.1,0.0067
2.0,0.11109,31813.8,0.0068
2.0,0.116786,16487.6,0.0079
2.0,0.122773,18102.1,0.0078
2.0,0.129068,18381.6,0.0078
2.0,0.135686,20724.8,0.0076
2.0,0.142642,11420.7,0.0083
2.0,0.149956,9762.23,0.0084
2.0,0.157644,14157.5,0.0081
2.0,0.165727,14424.9,0.0082
2.0,0.174224,13293.9,0.0084
2.0,0.183156,16821.5,0.0081
2.0,0.192547,11642.5,0.0086
2.0,0.202419,11152.9,0.0086
2.0,0.212797,12872.4,0.0085
2.0,0.223708,13532.5,0.0086
2.0,0.235177,13956.8,0.0085
2.0,0.247235,13919.7,0.0087
2.0,0.273237,31601.8,0.0076
2.0,0.287246,11759.7,0.0092
2.0,0.294518,6732.87,0.0109
2.0,0.297211,2936.78,0.0152
2.0,0.298491,1332.56,0.0211
2.0,0.301974,3930.17,0.0138
2.0,0.333733,24880.7,0.0082
2.0,0.368832,23845.5,0.0085
2.0,0.387742,10938.6,0.0101
2.0,0.407622,7806.04,0.0106
2.0,0.450492,15355.8,0.0093
2.0,0.497871,18534.0,0.0093
2.0,0.523397,10022.6,0.0109
2.0,0.550232,9440.71,0.0112
2.0,0.578443,9672.41,0.0114
2.0,0.608101,9783.65,0.0117
2.0,0.639279,7871.49,0.0126
2.0,0.672055,6837.6,0.0133
2.0,0.706512,5977.51,0.014
2.0,0.742736,4844.42,0.015
2.0,0.780817,3748.52,0.0162
2.0,0.82085,3501.48,0.0168
2.0,0.862936,3370.36,0.0177
2.0,0.90718,2792.47,0.0186
2.0,0.961672,3057.6,0.0188
2.0,1.00259,1649.64,0.022
2.0,1.10803,4142.9,0.0174
2.0,1.16484,2098.6,0.0214
2.0,1.22456,2015.19,0.0218
2.0,1.28735,1601.76,0.0238
2.0,1.35335,1505.94,0.0246
2.0,1.42274,1526.61,0.0253
2.0,1.49569,1263.68,0.0274
2.0,1.57237,1197.23,0.0267
2.0,1.65299,1160.0,0.0281
2.0,1.73774,1117.48,0.0286
2.0,1.82684,1037.71,0.0301
2.0,1.9205,878.389,0.0318
2.0,2.01897,758.55,0.0337
2.0,2.12248,739.863,0.036
2.0,2.2313,713.756,0.0358
2.0,2.30693,467.509,0.0409
2.0,2.3457,221.5,0.0572
2.0,2.36533,128.75,0.0737
2.0,2.38513,101.187,0.0816
2.0,2.46597,388.393,0.0465
2.0,2.5924,556.587,0.0409
2.0,2.72532,554.839,0.0418
2.0,2.86505,489.204,0.0435
2.0,3.01194,473.948,0.0457
2.0,3.16637,381.416,0.0472
2.0,3.32871,373.346,0.0496
2.0,3.67879,596.949,0.0408
2.0,4.0657,529.887,0.0423
2.0,4.49329,500.891,0.046
2.0,4.72367,242.266,0.0609
2.0,4.96585,202.982,0.0702
2.0,5.22046,215.508,0.0651
2.0,5.48812,220.216,0.0643
2.0,5.7695,203.073,0.0666
2.0,6.06531,179.67,0.069
2.0,6.37628,199.056,0.073
2.0,6.59241,125.343,0.087
2.0,6.7032,56.0028,0.1213
2.0,7.04688,224.133,0.0659
2.0,7.40818,196.099,0.0682
2.0,7.78801,228.08,0.069
2.0,8.18731,218.67,0.0737
2.0,8.60708,247.744,0.0649
2.0,9.04837,288.053,0.0617
2.0,9.51229,279.383,0.0634
2.0,10.0,276.978,0.0641
2.0,10.5127,329.675,0.0586
2.0,11.0517,389.267,0.0562
2.0,11.6183,424.451,0.0542
2.0,12.214,593.795,0.0454
2.0,12.5232,362.751,0.0548
2.0,12.8403,441.668,0.0539
2.0,13.4986,1195.57,0.0352
2.0,13.8403,856.891,0.0428
2.0,14.1907,551.836,0.0554
2.0,14.5499,116.838,0.1247
2.0,14.9182,2.1052,0.8609
2.0,15.6831,0.0,0.0
2.0,16.4872,0.0,0.0
2.0,16.9046,0.0,0.0
2.0,17.3325,0.0,0.0
2.0,19.6403,0.0,0.0
2.0,total,2955200.0,0.0045
3.0,1.00001e-07,35274.6,0.0059
3.0,4.13994e-07,98271.3,0.005
3.0,5.31579e-07,26756.9,0.006
3.0,6.8256e-07,30065.1,0.0058
3.0,8.76425e-07,33124.7,0.0057
3.0,1.12535e-06,35965.4,0.0056
3.0,1.44498e-06,38949.8,0.0055
3.0,1.85539e-06,42081.2,0.0054
3.0,2.38237e-06,44377.8,0.0053
3.0,3.05902e-06,46451.1,0.0053
3.0,3.92786e-06,48599.6,0.0052
3.0,5.04348e-06,50454.4,0.0052
3.0,6.47595e-06,52103.7,0.0052
3.0,8.31529e-06,53104.2,0.0052
3.0,1.0677e-05,54716.2,0.0052
3.0,1.37096e-05,55262.9,0.0052
3.0,1.76035e-05,55845.2,0.0052
3.0,2.26033e-05,56035.9,0.0052
3.0,2.90232e-05,55766.1,0.0052
3.0,3.72665e-05,54202.0,0.0053
3.0,4.78512e-05,51929.9,0.0053
3.0,6.14421e-05,59911.7,0.0052
3.0,7.88932e-05,59591.5,0.0052
3.0,0.000101301,58644.7,0.0052
3.0,0.000130073,57645.4,0.0053
3.0,0.000167017,57781.9,0.0053
3.0,0.000214454,59643.2,0.0053
3.0,0.000275364,64694.3,0.0052
3.0,0.000353575,45200.4,0.0053
3.0,0.000453999,50318.9,0.0054
3.0,0.000582947,57411.1,0.0054
3.0,0.000748518,64287.4,0.0053
3.0,0.000961117,67588.1,0.0053
3.0,0.0012341,63004.3,0.0053
3.0,0.00158461,76629.7,0.0052
3.0,0.00203468,78551.9,0.0052
3.0,0.00224867,16704.6,0.0059
3.0,0.00248517,20131.1,0.0058
3.0,0.00261259,7751.15,0.0066
3.0,0.00274654,9671.41,0.0066
3.0,0.00303539,27270.2,0.0058
3.0,0.00335463,29452.5,0.0058
3.0,0.00370744,29391.4,0.0057
3.0,0.00430742,36785.8,0.0056
3.0,0.00553084,62842.6,0.0053
3.0,0.00710174,64620.2,0.0054
3.0,0.00911882,47943.6,0.0055
3.0,0.0105946,38453.3,0.0057
3.0,0.0117088,28635.1,0.0059
3.0,0.0150344,68170.7,0.0055
3.0,0.0193045,59337.4,0.0056
3.0,0.0218749,40668.1,0.0059
3.0,0.0235786,30302.0,0.0062
3.0,0.0241755,12629.4,0.0075
3.0,0.0247875,16069.2,0.0072
3.0,0.0260584,20242.9,0.0064
3.0,0.0270001,10859.8,0.007
3.0,0.0285011,4976.35,0.007
3.0,0.0318278,17690.9,0.0064
3.0,0.0343067,18315.4,0.0066
3.0,0.0408677,48741.9,0.0059
3.0,0.0463092,41981.1,0.006
3.0,0.0524752,41748.1,0.006
3.0,0.0565622,21063.6,0.0066
3.0,0.0673795,60717.5,0.0058
3.0,0.0720245,28804.0,0.0065
3.0,0.0794987,32369.7,0.0064
3.0,0.0825034,17087.7,0.0073
3.0,0.086517,9921.13,0.0075
3.0,0.0980365,39418.9,0.0062
3.0,0.11109,39960.0,0.0063
3.0,0.116786,20454.8,0.0071
3.0,0.122773,22733.0,0.0071
3.0,0.129068,22998.4,0.0071
3.0,0.135686,26082.1,0.007
3.0,0.142642,14590.6,0.0076
3.0,0.149956,12410.4,0.0077
3.0,0.157644,17811.4,0.0074
3.0,0.165727,18123.3,0.0074
3.0,0.174224,16849.6,0.0076
3.0,0.183156,21172.3,0.0074
3.0,0.192547,14733.3,0.0078
3.0,0.202419,14163.6,0.0078
3.0,0.212797,16159.9,0.0077
3.0,0.223708,17316.9,0.0077
3.0,0.235177,17738.9,0.0078
3.0,0.247235,17562.7,0.0078
3.0,0.273237,40070.3,0.007
3.0,0.287246,15023.5,0.0083
3.0,0.294518,8391.41,0.0097
3.0,0.297211,3672.97,0.0134
3.0,0.298491,1685.28,0.0185
3.0,0.301974,4999.65,0.0121
3.0,0.333733,31841.8,0.0075
3.0,0.368832,30476.6,0.0077
3.0,0.387742,13972.7,0.009
3.0,0.407622,9946.85,0.0095
3.0,0.450492,19685.1,0.0085
3.0,0.497871,23754.2,0.0084
3.0,0.523397,12595.5,0.0098
3.0,0.550232,12165.4,0.0099
3.0,0.578443,12265.6,0.0101
3.0,0.608101,12605.3,0.0105
3.0,0.639279,9989.57,0.0112
3.0,0.672055,8779.39,0.0118
3.0,0.706512,7822.03,0.0125
3.0,0.742736,6288.12,0.0133
3.0,0.780817,4907.43,0.0145
3.0,0.82085,4684.12,0.0148
3.0,0.862936,4456.92,0.0155
3.0,0.90718,3652.14,0.0166
3.0,0.961672,3907.77,0.0165
3.0,1.00259,2118.49,0.0194
3.0,1.10803,5385.91,0.0153
3.0,1.16484,2768.15,0.0188
3.0,1.22456,2664.18,0.0191
3.0,1.28735,2094.68,0.0207
3.0,1.35335,1990.01,0.0215
3.0,1.42274,1886.07,0.0221
3.0,1.49569,1642.45,0.0233
3.0,1.57237,1521.68,0.0239
3.0,1.65299,1481.99,0.0245
3.0,1.73774,1481.95,0.0251
3.0,1.82684,1352.56,0.0257
3.0,1.9205,1119.22,0.0279
3.0,2.01897,1028.18,0.0288
3.0,2.12248,948.548,0.0302
3.0,2.2313,940.0,0.0309
3.0,2.30693,625.845,0.036
3.0,2.3457,288.584,0.0483
3.0,2.36533,170.222,0.0643
3.0,2.38513,134.327,0.0699
3.0,2.46597,488.437,0.0392
3.0,2.5924,706.181,0.035
3.0,2.72532,688.979,0.0365
3.0,2.86505,602.499,0.038
3.0,3.01194,572.014,0.0396
3.0,3.16637,507.425,0.0422
3.0,3.32871,453.458,0.0424
3.0,3.67879,753.442,0.0347
3.0,4.0657,670.445,0.0362
3.0,4.49329,640.275,0.0398
3.0,4.72367,315.368,0.0533
3.0,4.96585,295.086,0.056
3.0,5.22046,292.353,0.0564
3.0,5.48812,259.377,0.0597
3.0,5.7695,261.588,0.0576
3.0,6.06531,250.45,0.0589
3.0,6.37628,265.433,0.0621
3.0,6.59241,168.23,0.0756
3.0,6.7032,68.0108,0.1067
3.0,7.04688,270.112,0.0594
3.0,7.40818,250.133,0.0597
3.0,7.78801,294.457,0.0577
3.0,8.18731,265.992,0.0632
3.0,8.60708,322.512,0.055
3.0,9.04837,341.401,0.0568
3.0,9.51229,367.163,0.0575
3.0,10.0,363.93,0.0548
3.0,10.5127,437.122,0.0507
3.0,11.0517,524.371,0.049
3.0,11.6183,542.154,0.0478
3.0,12.214,746.102,0.0406
3.0,12.5232,473.52,0.0482
3.0,12.8403,577.604,0.0473
3.0,13.4986,1540.54,0.0317
3.0,13.8403,1130.26,0.0376
3.0,14.1907,723.979,0.0493
3.0,14.5499,164.948,0.1093
3.0,14.9182,6.1116,0.5485
3.0,15.6831,0.0,0.0
3.0,16.4872,0.0,0.0
3.0,16.9046,0.0,0.0
3.0,17.3325,0.0,0.0
3.0,19.6403,0.0,0.0
3.0,total,3688760.0,0.0043
4.0,1.00001e-07,49479.5,0.0061
4.0,4.13994e-07,138358.0,0.005
4.0,5.31579e-07,38078.4,0.0061
4.0,6.8256e-07,42162.2,0.0059
4.0,8.76425e-07,46697.0,0.0058
4.0,1.12535e-06,51239.7,0.0056
4.0,1.44498e-06,54885.6,0.0055
4.0,1.85539e-06,59103.2,0.0054
4.0,2.38237e-06,62580.8,0.0054
4.0,3.05902e-06,65403.4,0.0053
4.0,3.92786e-06,68588.6,0.0053
4.0,5.04348e-06,71676.4,0.0052
4.0,6.47595e-06,73692.7,0.0052
4.0,8.31529e-06,75469.9,0.0052
4.0,1.0677e-05,78025.6,0.0052
4.0,1.37096e-05,78061.4,0.0052
4.0,1.76035e-05,79508.5,0.0052
4.0,2.26033e-05,80157.7,0.0052
4.0,2.90232e-05,79264.2,0.0052
4.0,3.72665e-05,77138.9,0.0053
4.0,4.78512e-05,74085.7,0.0052
4.0,6.14421e-05,85120.7,0.0052
4.0,7.88932e-05,84811.6,0.0052
4.0,0.000101301,83778.7,0.0052
4.0,0.000130073,82785.2,0.0053
4.0,0.000167017,82747.1,0.0052
4.0,0.000214454,85430.0,0.0052
4.0,0.000275364,92544.0,0.0051
4.0,0.000353575,64909.6,0.0053
4.0,0.000453999,71908.2,0.0053
4.0,0.000582947,82602.2,0.0053
4.0,0.000748518,92494.2,0.0052
4.0,0.000961117,97132.3,0.0052
4.0,0.0012341,90768.7,0.0052
4.0,0.00158461,110329.0,0.0052
4.0,0.00203468,113334.0,0.0051
4.0,0.00224867,24193.9,0.0059
4.0,0.00248517,29204.2,0.0058
4.0,0.00261259,11013.5,0.0068
4.0,0.00274654,13810.1,0.0068
4.0,0.00303539,39287.6,0.0058
4.0,0.00335463,42557.3,0.0058
4.0,0.00370744,42585.4,0.0057
4.0,0.00430742,52599.6,0.0055
4.0,0.00553084,90790.5,0.0053
4.0,0.00710174,93018.1,0.0053
4.0,0.00911882,68814.1,0.0054
4.0,0.0105946,55167.2,0.0057
4.0,0.0117088,41625.5,0.006
4.0,0.0150344,98233.2,0.0053
4.0,0.0193045,85833.7,0.0055
4.0,0.0218749,58735.8,0.0059
4.0,0.0235786,43891.9,0.0062
4.0,0.0241755,18379.4,0.0077
4.0,0.0247875,23300.9,0.0074
4.0,0.0260584,29337.8,0.0065
4.0,0.0270001,15667.4,0.0073
4.0,0.0285011,7201.26,0.0073
4.0,0.0318278,25535.5,0.0064
4.0,0.0343067,26297.6,0.0067
4.0,0.0408677,71092.0,0.0058
4.0,0.0463092,61124.2,0.006
4.0,0.0524752,60879.5,0.006
4.0,0.0565622,30738.2,0.0067
4.0,0.0673795,87921.3,0.0057
4.0,0.0720245,41693.1,0.0065
4.0,0.0794987,47301.4,0.0063
4.0,0.0825034,24908.2,0.0073
4.0,0.086517,14560.7,0.0077
4.0,0.0980365,57685.5,0.0061
4.0,0.11109,58490.4,0.0062
4.0,0.116786,30108.3,0.0072
4.0,0.122773,33310.1,0.007
4.0,0.129068,33879.2,0.0071
4.0,0.135686,38381.9,0.0069
4.0,0.142642,21446.9,0.0077
4.0,0.149956,18324.1,0.0078
4.0,0.157644,26322.7,0.0075
4.0,0.165727,26625.8,0.0074
4.0,0.174224,24838.2,0.0077
4.0,0.183156,30884.2,0.0073
4.0,0.192547,21758.3,0.0079
4.0,0.202419,20888.3,0.0079
4.0,0.212797,23964.8,0.0078
4.0,0.223708,25561.5,0.0078
4.0,0.235177,26196.4,0.0077
4.0,0.247235,25997.6,0.0078
4.0,0.273237,58702.7,0.0068
4.0,0.287246,22280.7,0.0082
4.0,0.294518,12280.9,0.0099
4.0,0.297211,5546.96,0.0138
4.0,0.298491,2419.06,0.0197
4.0,0.301974,7421.28,0.0125
4.0,0.333733,47287.9,0.0073
4.0,0.368832,44953.6,0.0075
4.0,0.387742,20597.5,0.009
4.0,0.407622,14645.7,0.0096
4.0,0.450492,29520.5,0.0083
4.0,0.497871,35827.1,0.0082
4.0,0.523397,18789.0,0.0095
4.0,0.550232,18121.5,0.0098
4.0,0.578443,18363.4,0.01
4.0,0.608101,18995.0,0.0101
4.0,0.639279,15235.8,0.0109
4.0,0.672055,13344.3,0.0115
4.0,0.706512,11726.6,0.0121
4.0,0.742736,9281.58,0.013
4.0,0.780817,7253.2,0.0141
4.0,0.82085,7004.48,0.0144
4.0,0.862936,6722.13,0.0153
4.0,0.90718,5695.93,0.016
4.0,0.961672,6010.13,0.0161
4.0,1.00259,3319.78,0.0192
4.0,1.10803,8048.79,0.0149
4.0,1.16484,4178.65,0.0183
4.0,1.22456,4040.99,0.0188
4.0,1.28735,3119.45,0.0204
4.0,1.35335,3122.62,0.0208
4.0,1.42274,2890.11,0.0213
4.0,1.49569,2435.61,0.023
4.0,1.57237,2322.55,0.0235
4.0,1.65299,2340.69,0.0236
4.0,1.73774,2221.27,0.0249
4.0,1.82684,1990.68,0.0257
4.0,1.9205,1695.33,0.0279
4.0,2.01897,1681.77,0.028
4.0,2.12248,1527.88,0.0294
4.0,2.2313,1485.44,0.0304
4.0,2.30693,941.796,0.0357
4.0,2.3457,440.424,0.0506
4.0,2.36533,254.969,0.0628
4.0,2.38513,234.393,0.0646
4.0,2.46597,785.405,0.0379
4.0,2.5924,1099.44,0.0355
4.0,2.72532,1023.78,0.0346
4.0,2.86505,921.956,0.0387
4.0,3.01194,806.774,0.0403
4.0,3.16637,776.974,0.04
4.0,3.32871,716.636,0.0413
4.0,3.67879,1144.48,0.0344
4.0,4.0657,1048.41,0.0359
4.0,4.49329,965.282,0.0391
4.0,4.72367,457.092,0.0504
4.0,4.96585,449.368,0.0548
4.0,5.22046,424.694,0.0539
4.0,5.48812,401.107,0.058
4.0,5.7695,423.4,0.0525
4.0,6.06531,390.443,0.0547
4.0,6.37628,444.326,0.0572
4.0,6.59241,268.69,0.0689
4.0,6.7032,124.863,0.0909
4.0,7.04688,439.245,0.0552
4.0,7.40818,386.789,0.0613
4.0,7.78801,444.425,0.0523
4.0,8.18731,430.59,0.0568
4.0,8.60708,483.713,0.0531
4.0,9.04837,513.498,0.0518
4.0,9.51229,551.236,0.0527
4.0,10.0,562.254,0.0499
4.0,10.5127,687.169,0.0468
4.0,11.0517,757.141,0.0463
4.0,11.6183,822.793,0.044
4.0,12.214,1089.05,0.0373
4.0,12.5232,720.702,0.0455
4.0,12.8403,881.58,0.0422
4.0,13.4986,2379.97,0.0293
4.0,13.8403,1743.41,0.0336
4.0,14.1907,1148.46,0.0452
4.0,14.5499,253.664,0.1008
4.0,14.9182,11.0752,0.5752
4.0,15.6831,0.0,0.0
4.0,16.4872,0.0,0.0
4.0,16.9046,0.0,0.0
4.0,17.3325,0.0,0.0
4.0,19.6403,0.0,0.0
4.0,total,5319620.0,0.0041
5.0,1.00001e-07,74156.9,0.0056
5.0,4.13994e-07,207841.0,0.0047
5.0,5.31579e-07,56787.1,0.0056
5.0,6.8256e-07,63370.8,0.0055
5.0,8.76425e-07,70212.5,0.0053
5.0,1.12535e-06,76776.1,0.0052
5.0,1.44498e-06,82685.4,0.0051
5.0,1.85539e-06,88677.8,0.0051
5.0,2.38237e-06,94003.5,0.005
5.0,3.05902e-06,99148.7,0.005
5.0,3.92786e-06,104260.0,0.0049
5.0,5.04348e-06,108581.0,0.0049
5.0,6.47595e-06,111955.0,0.0049
5.0,8.31529e-06,114601.0,0.0048
5.0,1.0677e-05,117339.0,0.0048
5.0,1.37096e-05,118352.0,0.0048
5.0,1.76035e-05,120985.0,0.0048
5.0,2.26033e-05,121544.0,0.0048
5.0,2.90232e-05,120638.0,0.0049
5.0,3.72665e-05,117714.0,0.0049
5.0,4.78512e-05,112218.0,0.0049
5.0,6.14421e-05,129256.0,0.0048
5.0,7.88932e-05,129129.0,0.0049
5.0,0.000101301,127493.0,0.0049
5.0,0.000130073,125802.0,0.0049
5.0,0.000167017,125953.0,0.0049
5.0,0.000214454,129985.0,0.0049
5.0,0.000275364,141502.0,0.0048
5.0,0.000353575,98988.9,0.0049
5.0,0.000453999,109587.0,0.005
5.0,0.000582947,126473.0,0.005
5.0,0.000748518,141677.0,0.0049
5.0,0.000961117,148500.0,0.0049
5.0,0.0012341,139360.0,0.0049
5.0,0.00158461,168943.0,0.0048
5.0,0.00203468,174429.0,0.0048
5.0,0.00224867,37159.1,0.0054
5.0,0.00248517,44913.3,0.0054
5.0,0.00261259,17152.4,0.0061
5.0,0.00274654,21294.1,0.0061
5.0,0.00303539,60552.0,0.0054
5.0,0.00335463,65545.1,0.0053
5.0,0.00370744,65137.8,0.0053
5.0,0.00430742,81436.3,0.0052
5.0,0.00553084,139204.0,0.0049
5.0,0.00710174,143892.0,0.0049
5.0,0.00911882,107064.0,0.005
5.0,0.0105946,85737.7,0.0053
5.0,0.0117088,64257.6,0.0055
5.0,0.0150344,152293.0,0.005
5.0,0.0193045,132581.0,0.0051
5.0,0.0218749,90215.4,0.0054
5.0,0.0235786,68208.7,0.0057
5.0,0.0241755,28460.5,0.007
5.0,0.0247875,36068.0,0.0066
5.0,0.0260584,45496.6,0.0059
5.0,0.0270001,24438.6,0.0065
5.0,0.0285011,11089.4,0.0065
5.0,0.0318278,39518.3,0.0059
5.0,0.0343067,40545.8,0.006
5.0,0.0408677,109224.0,0.0054
5.0,0.0463092,94179.0,0.0055
5.0,0.0524752,94454.8,0.0055
5.0,0.0565622,47427.1,0.0061
5.0,0.0673795,136075.0,0.0053
5.0,0.0720245,65102.3,0.006
5.0,0.0794987,73579.1,0.0058
5.0,0.0825034,38576.6,0.0067
5.0,0.086517,22514.0,0.007
5.0,0.0980365,88899.1,0.0057
5.0,0.11109,90228.2,0.0057
5.0,0.116786,47198.4,0.0065
5.0,0.122773,52163.4,0.0064
5.0,0.129068,52776.3,0.0065
5.0,0.135686,59817.7,0.0063
5.0,0.142642,33400.4,0.0069
5.0,0.149956,28593.6,0.007
5.0,0.157644,40839.1,0.0068
5.0,0.165727,42028.1,0.0068
5.0,0.174224,39070.2,0.0069
5.0,0.183156,48477.3,0.0067
5.0,0.192547,34463.4,0.0071
5.0,0.202419,32890.5,0.0071
5.0,0.212797,37658.8,0.007
5.0,0.223708,39989.1,0.007
5.0,0.235177,41232.3,0.007
5.0,0.247235,40851.5,0.0071
5.0,0.273237,92900.1,0.0062
5.0,0.287246,34900.2,0.0075
5.0,0.294518,19753.7,0.0088
5.0,0.297211,8892.16,0.0121
5.0,0.298491,3923.83,0.0168
5.0,0.301974,11737.6,0.011
5.0,0.333733,75573.4,0.0067
5.0,0.368832,71295.1,0.0068
5.0,0.387742,32891.7,0.0081
5.0,0.407622,23455.3,0.0086
5.0,0.450492,46573.1,0.0075
5.0,0.497871,57236.9,0.0075
5.0,0.523397,30205.0,0.0086
5.0,0.550232,28923.8,0.0088
5.0,0.578443,29460.1,0.009
5.0,0.608101,30806.8,0.0092
5.0,0.639279,24700.8,0.0098
5.0,0.672055,21540.3,0.0103
5.0,0.706512,19046.6,0.0109
5.0,0.742736,14998.6,0.0116
5.0,0.780817,11904.2,0.0127
5.0,0.82085,11494.8,0.0127
5.0,0.862936,10798.4,0.0135
5.0,0.90718,9307.4,0.0143
5.0,0.961672,9874.18,0.0145
5.0,1.00259,5407.97,0.0171
5.0,1.10803,13769.0,0.0134
5.0,1.16484,6895.2,0.0164
5.0,1.22456,6688.89,0.0168
5.0,1.28735,5181.05,0.0181
5.0,1.35335,5146.89,0.0186
5.0,1.42274,4996.62,0.0187
5.0,1.49569,4049.89,0.0201
5.0,1.57237,3974.79,0.0206
5.0,1.65299,3842.0,0.021
5.0,1.73774,3710.4,0.0216
5.0,1.82684,3404.59,0.0228
5.0,1.9205,2777.83,0.0241
5.0,2.01897,2726.81,0.0256
5.0,2.12248,2444.46,0.0261
5.0,2.2313,2403.46,0.0262
5.0,2.30693,1571.0,0.0315
5.0,2.3457,698.513,0.0434
5.0,2.36533,419.345,0.0552
5.0,2.38513,397.258,0.0576
5.0,2.46597,1258.05,0.034
5.0,2.5924,1811.47,0.0304
5.0,2.72532,1736.48,0.0311
5.0,2.86505,1558.74,0.0324
5.0,3.01194,1360.06,0.034
5.0,3.16637,1213.24,0.0362
5.0,3.32871,1150.1,0.0368
5.0,3.67879,1878.07,0.0301
5.0,4.0657,1771.24,0.032
5.0,4.49329,1649.84,0.0336
5.0,4.72367,734.915,0.0473
5.0,4.96585,733.403,0.0477
5.0,5.22046,634.226,0.0488
5.0,5.48812,724.339,0.0488
5.0,5.7695,710.916,0.0482
5.0,6.06531,666.368,0.0498
5.0,6.37628,681.663,0.0523
5.0,6.59241,501.873,0.0585
5.0,6.7032,222.305,0.0775
5.0,7.04688,737.203,0.0504
5.0,7.40818,664.226,0.0522
5.0,7.78801,703.194,0.0488
5.0,8.18731,705.027,0.0501
5.0,8.60708,780.426,0.0489
5.0,9.04837,858.406,0.0478
5.0,9.51229,896.205,0.0454
5.0,10.0,932.694,0.0449
5.0,10.5127,1097.35,0.0439
5.0,11.0517,1296.63,0.0419
5.0,11.6183,1319.45,0.0394
5.0,12.214,1735.65,0.0351
5.0,12.5232,1205.82,0.0413
5.0,12.8403,1493.6,0.0382
5.0,13.4986,3921.06,0.0263
5.0,13.8403,2978.78,0.0302
5.0,14.1907,1903.71,0.0402
5.0,14.5499,418.22,0.0949
5.0,14.9182,17.3543,0.5989
5.0,15.6831,0.0,0.0
5.0,16.4872,0.0,0.0
5.0,16.9046,0.0,0.0
5.0,17.3325,0.0,0.0
5.0,19.6403,0.0,0.0
5.0,total,8190260.0,0.0039
6.0,1.00001e-07,114183.0,0.0056
6.0,4.13994e-07,319724.0,0.0046
6.0,5.31579e-07,87813.6,0.0056
6.0,6.8256e-07,97581.2,0.0054
6.0,8.76425e-07,108803.0,0.0053
6.0,1.12535e-06,118674.0,0.0052
6.0,1.44498e-06,128595.0,0.0051
6.0,1.85539e-06,136611.0,0.005
6.0,2.38237e-06,145398.0,0.0049
6.0,3.05902e-06,153084.0,0.0049
6.0,3.92786e-06,161072.0,0.0048
6.0,5.04348e-06,166824.0,0.0048
6.0,6.47595e-06,172363.0,0.0048
6.0,8.31529e-06,177451.0,0.0048
6.0,1.0677e-05,182242.0,0.0048
6.0,1.37096e-05,184326.0,0.0047
6.0,1.76035e-05,187450.0,0.0047
