Tally N.,Tally Description,Energy,Value,Error
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.14e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.316e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.826e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.764e-07,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.125e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.855e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.382e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.928e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043e-06,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.476e-06,1.9692e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.315e-06,1.68243e-13,1.0
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.068e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,0.0,
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.76e-05,1.27098e-12,0.4319
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.26e-05,4.48462e-11,0.0916
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.902e-05,9.4432e-11,0.0571
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.727e-05,1.18331e-10,0.0553
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.785e-05,1.02304e-10,0.0624
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.144e-05,4.13521e-11,0.0957
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889e-05,5.46145e-12,0.216
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,2.89171e-10,0.0428
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001301,5.46859e-10,0.0308
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000167,7.08574e-10,0.0294
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002145,1.09721e-09,0.0264
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002754,6.13794e-10,0.031
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0003536,3.85805e-10,0.0328
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.000454,6.84063e-10,0.0246
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0005829,2.13759e-09,0.0132
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0007485,2.21521e-09,0.0124
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0009611,5.57162e-09,0.0078
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001234,4.39346e-09,0.0091
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.001585,8.73339e-09,0.0068
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002035,6.92886e-09,0.0088
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002249,7.90791e-09,0.0068
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002485,7.22931e-09,0.0071
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002613,4.90246e-09,0.0093
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.002747,8.90912e-09,0.0062
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003035,8.17372e-09,0.0065
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003355,1.03656e-08,0.0063
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.003707,9.58269e-09,0.0064
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.004307,1.48099e-08,0.0052
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.005531,1.20207e-08,0.0056
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.007102,2.02619e-09,0.0157
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.009119,4.10517e-09,0.0105
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01059,4.11223e-09,0.0102
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01171,3.88584e-09,0.0109
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.01503,1.54876e-08,0.0055
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0193,2.8412e-08,0.004
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02187,2.18493e-08,0.0047
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02358,1.63376e-08,0.0053
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02418,6.18156e-09,0.0089
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02479,6.40598e-09,0.0082
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.02606,1.40589e-08,0.0058
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.027,1.10329e-08,0.0065
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0285,1.8536e-08,0.005
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03183,4.59576e-08,0.0033
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.03431,3.84024e-08,0.0035
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04087,1.19085e-07,0.002
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.04631,1.16821e-07,0.0023
2,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.05248,1.50661e-07,0.0018
