Cells,Value,Error
500.0,2.66e-05,0.05
501.0,3.24e-05,0.05
502.0,3.33e-05,0.05
503.0,2.4e-05,0.05
504.0,1.58e-05,0.05
505.0,1e-05,0.05
506.0,3.89e-06,0.05
