Cells,Value,Error
500.0,5.94e-05,0.055999999999999994
501.0,1.52e-05,0.055999999999999994
502.0,1.7e-06,0.057999999999999996
503.0,2.29e-07,0.057999999999999996
504.0,3.66e-08,0.057999999999999996
505.0,6.65e-09,0.064
506.0,2.6e-09,0.1
