Time,Value,Error,abs_error
D1.0,0.973373,0.0003,0.0002920119
D2.0,0.973372,0.0003,0.0002920116
D3.0,0.973368,0.0003,0.00029201039999999996
D4.0,0.973322,0.0003,0.0002919966
D5.0,0.97324,0.0003,0.000291972
D6.0,0.957393,0.0003,0.00028721789999999997
