Time,Value,Error,abs_error
D1.0,387.671,0.0007,0.2713697
D2.0,387.665,0.0007,0.27136550000000004
D3.0,387.617,0.0007,0.2713319
D4.0,387.042,0.0007,0.2709294
D5.0,386.043,0.0007,0.27023010000000003
D6.0,232.432,0.0007,0.1627024
