Time,Value,Error,abs_error
D1.0,7.0648,0.0041,0.02896568
D2.0,6.04557,0.0041,0.024786837
D3.0,1.83862,0.0041,0.007538342
D4.0,1.21002e-06,0.0041,4.961082e-09
D5.0,2.04564e-17,0.0041,8.387124e-20
D6.0,0.0,0.0,0.0
