Time,Value,Error,abs_error
D1.0,0.000534383,0.0879,4.69722657e-05
D2.0,0.00053316,0.0879,4.6864764e-05
D3.0,0.000523914,0.0879,4.6052040600000005e-05
D4.0,0.00042501,0.0879,3.735837900000001e-05
D5.0,0.000295168,0.0879,2.5945267200000003e-05
D6.0,2.512e-35,0.0879,2.208048e-36
